Location name,Amount spent (USD)
Abkhazia,≤100
Adjara,281
Guria,≤100
Imereti,361
Kakheti,101
Kvemo Kartli,142
Mtskheta-Mtianeti,≤100
Racha-Lechkhumi and Kvemo Svaneti,≤100
Samegrelo-Zemo Svaneti,178
Samtskhe-Javakheti,≤100
Shida Kartli,143
Tbilisi,1471
Unknown,≤100
