Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,36489,53
301774903545521,Brasil Paralelo,Brasil Paralelo,15781,310
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,9083,93
101189854802059,Revista Oeste,Revista Oeste,7431,35
411754008869486,Aécio Neves,Aécio Neves,7260,5
1608447079411218,Portal Concursos,PORTAL CURSOS PREPARATORIOS E OAB LTDA,5875,333
132584057957,Skol,Ambev,4544,126
104625758942119,Siga Antenado,Siga Antenado,4049,35
105520569004820,Absolar Comunica,Associação Brasileira de Energia Solar Fotovoltaica,2265,31
101230328792183,Portal Concursos & OAB,Portal Concursos & OAB,2232,174
2308676322748492,Marcio Carvalho de Sá,These ads ran without a disclaimer,2082,25
255804437808407,Vale,Vale,1914,2
128850220504786,UNICEF Brasil,UNICEF Brasil,1881,32
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,1691,1
286484764739596,Conselho de Arquitetura e Urbanismo do Brasil - CAU/BR,Triads,1664,5
1549054225424161,Eduardo Moreira,Instituto Conhecimento Liberta,1660,28
1563118247151513,André Vechi,André Vechi,1595,43
115931765148387,Assembleia Legislativa de Minas Gerais,Assembleia Legislativa Do Estado De Minas Gerais,1515,2
159103797542,Greenpeace Brasil,Greenpeace Brasil,1439,73
102773638649611,Bruno Pereira,These ads ran without a disclaimer,1433,16
810484929045349,BNDES,BANCO NACIONAL DE DESENVOLVIMENTO ECONÔMICO E SOCIAL,1413,1
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,1347,79
330379553673497,Oxfam Brasil,Oxfam Brasil,1319,71
198849783539777,Buscofem,Buscofem,1313,1
329948620416635,Marcelo Cid Heráclito Queiroz,Marcelo Cid Heráclito Queiroz,1260,11
152338908863109,William Dornela,William Dornela,1234,216
141699199238512,Secretaria de Turismo do Estado da Bahia,Secretaria de Turismo do Estado da Bahia,1160,4
239665829565195,Cidade de São Paulo,Prefeitura da Cidade de São Paulo,1135,33
103406975985499,Resgate dos Médicos e da Medicina - Chapa 3,Resgate dos Médicos e da Medicina - Chapa 3,1133,12
116725771476468,Eu Eleito,"Gambale Cursos, Produções e Marketing",1119,27
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,1086,14
109109610803813,MeuPreparatório,MeuPreparatório,1072,112
113165042099382,Brasil 61,Brasil 61,1057,14
181946581836674,Mega Concursos,Mega Concursos,1045,46
159103797542,Greenpeace Brasil,Greenpeace Brasil,996,68
1435481140053748,L'Oréal Group,These ads ran without a disclaimer,938,1
193185607843864,Weliton Prado,These ads ran without a disclaimer,848,1
280413655431834,AMB - Associação Médica Brasileira,Associação Médica Brasileira,846,8
449013258505096,Prefeitura de Palmas,Prefeitura de Palmas,807,30
250196825124680,PAULO ECCEL,ELEICAO SUPLEMENTAR PAULO ROBERTO ECCEL PREFEITO,787,98
105194558923177,Alessandro Simas,ELEICAO SUPLEMENTAR ALESSANDRO ANDRE MOREIRA SIMAS PREFEITO,763,41
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,745,66
163111127092232,Governo de Mato Grosso,ESTADO DE MATO GROSSO,701,2
318257358332337,Prefeitura de Itumbiara,Prefeitura de Itumbiara,697,4
107499715501710,william_f_molina,ELEIÇÃO SUPLEMENTAR WILLIAM FERNANDES MOLINA PREFEITO,661,8
111840278626169,Medicina com Respeito - Chapa 6 Cremesp 2023,Medicina com Respeito - Chapa 6,646,80
135611223190336,ClimaInfo,Instituto ClimaInfo,645,8
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,597,7
314916388685112,Deputado Val Ceasa,Deputado Val Ceasa,578,3
1433130856919702,Dário Saadi,Dário Saadi,563,3
1544493995819099,Roberto Cláudio,Roberto Claudio Bezerra,557,1
105903775544880,Alexandre Braga,Alexandre Braga,549,15
1330703177004464,Prefeitura de Ituiutaba,Prefeitura Ituiutaba,548,2
106122809118599,Olhar Solidário - Itaquá,Instituto Olhar Solidário,535,65
107751251520969,Clarice Ganem SP,Clarice Ganem,526,14
103436972776410,Seja Policial Militar,Seja Policial Militar,509,44
101132704939097,Portal RealTime1,REAL TIME 1,493,18
976295639063920,Professora Andréa Paula,Professora Andréa Paula,486,52
169743843175117,Bruno Ganem SP,Bruno Ganem,476,41
1412250662388911,Sismmac,Sismmac,475,20
110627197066277,Leandra Prefeita,Leandra Prefeita,470,2
489383607761535,Sidney Leite,Sidney Leite,468,8
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,446,5
111006700550820,Cenarium Amazônia,Cenarium Agência de Notícias Ltda,431,24
217947255001794,Rogério Carvalho,Rogério Carvalho,423,13
251489518948731,Jorge Goetten,Jorge Goetten,419,13
367980806622995,Bruna Furlan Deputada Estadual,Bruna Furlan Deputada Estadual,418,66
1703010579956133,Eleições 2024 - Cursos Online,Curso Eleitoral,413,6
485434228470137,Tenente Coimbra,Deputado Estadual Tenente Coimbra,409,5
441467489336861,Prefeitura de Sinop,Prefeitura Municipal de Sinop,409,22
111719941444610,Olhar Solidário - Pindamonhangaba,Instituto Olhar Solidário,405,57
112079711685517,Olhar Solidário - Projeto Social,Instituto Olhar Solidário,403,78
142073912632259,Carlos Giannazi,Deputado Carlos Giannazi,399,12
333720355130,Petrobras,Petrobras,396,17
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",394,8
251235795032635,Itamar Borges,Itamar Borges,393,10
115230991849922,O Globo,Editora Globo,393,3
110225312350543,Nova Escola,Associação Nova Escola,389,28
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,384,1
224950980894382,Fred Costa,Fred Costa,380,4
142099522556207,Weverton,Weverton Rocha,357,1
359491867555824,Irajá,Irajá,349,5
323918771004168,Paulo Serra,Paulo Serra,342,6
1619570641615465,Fernando Marangoni,Fernando Marangoni,340,6
111607618202297,Olhar Solidário,Instituto Olhar Solidário,337,65
1405025743082214,Coronel Alberto Feitosa,Alberto Jorge Nascimento Feitosa,335,51
104431355234690,Minuto Escola,Um Minuto Produções Culturais LTDA,329,8
479089705503936,Dep. Ricardo França,Ricardo Longatti França,328,10
1172612036132907,Penha Bernardes,Penha Bernardes,322,6
669979576373645,Delegado Eduardo Boigues,Delegado Eduardo Boigues,321,15
343655492351770,Associação Brasileira de Apoiadores Beneméritos do Teatro Guaíra,Associação Brasileira de Apoiadores Beneméritos do Teatro Guaíra,318,1
522126697963113,Carlos Jordy,Carlos Jordy,313,11
2209636419286152,Elismar Prado,Elismar Prado,311,11
263563620333111,Eduardo Braga,Eduardo Braga,307,3
106706101241632,Raiff Matos,Raiff Matos,305,3
100106159009340,Marcelo Messias,MARCELO MESSIAS,304,2
189135947781446,SuperKoch,SuperKoch,299,2
105445725945612,Pra Frente Cremers,Pra Frente Cremers,298,2
108015435927747,FAS - Fundação Amazônia Sustentável,Fundação Amazonia Sustentável,293,15
1573742939554561,Deputado Botelho,Deputado Botelho,284,7
1434477820131451,Governo do Amapá,Governo do Estado do Amapa,277,4
543175155700057,Fernando Fernandes Filho,Fernando Fernandes Filho,268,9
169264993128249,Prefeitura de Fortaleza,Prefeitura de Fortaleza,267,1
7970426802,WWF-Brasil,WWF-Brasil,266,32
104298494763365,Renata Bravo,Renata Bravo,250,6
107134919082483,Cremerj dos Médicos,Cremerj dos Médicos,248,7
1801475276791352,Câmara Municipal de Osasco,Câmara Municipal de Osasco,248,1
327966137397646,Rafa Zimbaldi,Rafa Zimbaldi,248,6
124632230915020,Luciana Genro,Luciana Krebs Genro,246,10
127183007294814,ASICS,ASICS,246,30
444851185587935,Prefeito Marcos Tonho,Marcos Tonho,245,7
46904134466,Tecnisa - Mais construtora por m2,These ads ran without a disclaimer,243,2
102171806279547,Tiaguim Prefeito 19,ELEICAO SUPLEMENTAR TIAGO RAMALHO DE ARAUJO PREFEITO,242,7
105028102654543,Chapa Limpa - Cremesp,CHAPA LIMPA CREMESP,242,11
104088705327627,Destaques Digitais,Talquimy Comunicação LTDA,239,9
360148920704249,Sinpro Sindicato Dos Professores,Sindicato dos Professores no DF,239,44
112021296931600,Mônica Lopes,IBPOM,236,30
109561808392562,Rio.Futuro,Rio.Futuro,234,2
1498647100170828,Prefeitos do Futuro,Prefeitos do Futuro Cursos e Treinamentos LTDA,227,23
2053204664939272,Facilita Pré Concurso,Facilita Pré Concurso,226,32
1376772065890813,Prefeitura de Jacareí,PREFEITURA DE JACAREÍ,223,11
1457380294499102,Alexandre Baldy,Alexandre Baldy,219,3
100351136421788,Crisalix Brasil,Crisalix Brasil,218,2
103485942710607,Carlos Santiago 22.,Carlos Santiago 22.,216,7
1977144492578298,Bruno Secco,Bruno Secco,216,5
190833037616321,Jornal Extra,Jornal Extra,216,1
697646047064714,Abiquim,Abiquim,215,7
1796853600564637,Jair Da Mendes Gomes,ADEJAIR SANCHES DE AGUIAR,213,4
194395877379866,Saulo Souza,Saulo de Oliveira Souza,209,5
101330426327029,Fernanda Miranda,Fernanda Miranda,208,4
451370971560727,Tito,Tito,205,10
114765868181683,Ronaldinho Cruvinel,Ronaldo Sousa Cruvinel,205,6
145608108896911,Frente Parlamentar da Agropecuária - FPA,Instituto Pensar Agropecuária,202,6
102925132490261,Olhar Solidário - Guaratinguetá,Instituto Olhar Solidário,201,28
167035830067775,Prefeitura de Canoas,Prefeitura de Canoas,198,2
259303597743958,Taciano Goulart,Taciano Goulart,197,1
347460535353050,PNB Online,PNB Online,197,11
509864302726081,Faculdade Mega,Faculdade Mega,197,3
213048568820524,Vereador Paulo Frange,PAULO JESUS FRANGE,196,16
273642106068512,Paulo Alexandre Barbosa,Paulo Alexandre Pereira Barbosa,194,2
261092760666998,Luiza Ribeiro,Luiza Ribeiro Gonçalves,192,11
650190518395498,Fabio Garcia,FÁBIO PAULINO GARCIA,188,21
587849471239365,Sindicato dos Comerciários do Espírito Santo,Sindicomerciários ES,188,14
390714917933200,Elton Cristo,Elton Cristo,185,4
454363287967300,Elvis Cezar,Governo360,185,4
973007582787151,Felipe Pinheiro,Felipe Pinheiro,184,4
170166996524709,Orlando Morando,Orlando Morando Junior,183,8
475013372585816,Maurício Brinquinho,Maurício Brinquinho,182,2
1452476871646616,Diário MS News 2,Diário MS News,182,5
108157761384449,Alexandre Silveira,Alexandre Silveira,181,5
391540320944905,Prefeitura de Uberlândia,Secretaria Municipal de Governo e Comunicação - SMGC,179,3
1437843656540112,Lucas Sanches,Lucas Sanches,178,10
171631669624527,Bayer Brasil,Bayer Brasil,177,1
109618425525925,Nova AMB chapa 1,Nova AMB,176,18
800191420076446,Paulo Mansur,Paulo Mansur,171,2
103128192792992,Conexão Médica RS,Conexão Médica RS,170,47
593156624451277,Serginho Caxias,Serginho Caxias,170,3
443455915832515,Franzé Silva,Franzé Silva,167,4
434025000001338,OAB Paraná,OAB Paraná,164,47
104738421003389,InvestNews BR,Nubank,164,5
111365133871481,A. Amorim Advogados Associados,A. Amorim Advogados Associados,163,12
628221580602439,Pé de Figo,Pé de Figo,158,1
409540602424777,Luciano Ducci,Luciano Ducci,158,4
100380548458405,Prefeitura de Jaboticabal,Prefeitura de Jaboticabal,157,8
651900074836103,Dr. Laércio Sandes,Dr. Laércio Sandes,157,2
100475402294243,Consciência Brasil,Consciência Brasil,156,8
111230475337233,Novo Cremesp,Novo Cremesp,156,44
264298597018120,Mecias de Jesus,Mecias de Jesus,155,3
103290145195111,Empresta Governador Valadares,These ads ran without a disclaimer,153,3
