Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
111345183340,Fagforbundet,Fagforbundet,16291,11
14095969045,Fremskrittspartiet,Fremskrittspartiet,13608,6
10953652930,Høyre,Høyre,9403,45
20468812735,LO,LO,5735,22
322525743444,Get Inspired,These ads ran without a disclaimer,5645,9
141589002521022,Oslo Høyre,Oslo Høyre,4903,27
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,3381,41
203067569732001,Fellesforbundet,Fellesforbundet,3311,48
135843375926,UNICEF Norge,UNICEF Norge,3255,21
171540532874418,Arbeiderpartiet i Bergen,Arbeiderpartiet i Bergen,2920,18
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,2005,22
100970626156019,Kent Ranum - Ordførerkandidat Høyre,Kent Ranum - Ordførerkandidat Høyre,1763,6
275389322558295,LOs sommerpatrulje,LO,1681,4
11526489541,Senterpartiet,Senterpartiet,1565,1
371106536283235,DAG OG TID,Dag og Tid AS,1537,6
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,1318,43
728518604216173,HELT MED,Stiftelsen HELT MED,1207,1
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,1037,1
173437119340296,Akershus Arbeiderparti,Akershus Arbeiderparti,1028,12
57542291449,FFO - Funksjonshemmedes fellesorganisasjon,Funksjonshemmedes Fellesorganisasjon (FFO),1028,2
151608890040,Innlandet FrP,Innlandet FrP,1028,3
198748346812235,Drammen Venstre,Drammen Venstre,924,19
298357179829,Trondheim Arbeiderparti,Trondheim Arbeiderparti,896,9
156545564365962,Stavanger Arbeiderparti,Stavanger Arbeiderparti,843,3
33483001033,SV - Sosialistisk Venstreparti,SV - Sosialistisk Venstreparti,821,1
665832620193085,Kristiansand Høyre,Kristiansand Høyre,798,4
126895400704503,Rogaland Høyre,Rogaland Høyre,792,3
110628757129572,LO Vestfold og Telemark,LO,731,8
131631106897687,Øygarden FrP,Øygarden FrP,713,15
239677012734267,Fredrikstad Høyre,Fredrikstad Høyre,660,3
200168040392101,Hustadvika kommune,These ads ran without a disclaimer,581,1
132368899297,Framtiden i våre hender,Framtiden i våre hender,578,3
144754334087,Trøndelag Arbeiderparti,Trøndelag Arbeiderparti,551,22
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,547,9
103057921635136,Folkets Parti Bergen,Foreningen FNB Bergen,540,2
101815422763212,Emil Raaen - Ordførerkandidat Ap,Trondheim Arbeiderparti,509,2
217610311592724,Bærum Arbeiderparti,Bærum Arbeiderparti,507,5
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,492,6
170653772985183,Bergen MDG,Miljøpartiet De Grønne Bergen,483,1
139808122732007,Sola Høyre,Sola Høyre,477,3
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,466,1
186077731431314,Arendal Venstre,Arendal Venstre,452,3
413702262401064,Innlandet Høyre,Innlandet Høyre,450,2
536745556722065,Lillestrøm FrP,Lillestrøm FrP,427,3
139630365693,Drammen FrP,Drammen Fremskrittsparti,398,4
189828081044593,MS-forbundet i Norge,Ms-forbundet,394,11
60540214886,Lederne,These ads ran without a disclaimer,367,4
219212891435404,Ullensaker FrP,Ullensaker FrP,358,1
267093316643456,Oslo Venstre,Oslo Venstre,354,10
2869351156469363,Tonje Lavik - FrP,Asker FrP,327,1
117756891616696,Moss FrP,Moss FrP,326,2
1499576763595145,Agder Høyre,Agder Høyre,316,2
711789545902081,Marit Vea,Oslo Venstre,302,9
111708802237988,Haugesund Arbeiderparti,Haugesund Arbeiderparti,301,5
153402168051875,Bergen Senterparti,Bergen Senterparti,298,6
781470095268908,Skien Venstre,Skien Venstre,268,4
764891286856218,Porsgrunn Arbeiderparti,Porsgrunn Arbeiderparti,265,3
176175415825122,apotek.no,Apotekforeningen,265,20
