Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
120370174702378,Magyarország Kormánya,Magyarország Kormánya,388886,2
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,197580,16
543788999005363,ORIGO,Mediaworks Hungary Zrt.,179600,12
1534911313439123,Ripost,Ripost,171906,15
592204747588011,Momentum Mozgalom,Momentum Mozgalom,113257,6
191461774219575,hirado.hu,hirado.hu,112604,19
1880809845328535,Dobrev Klára,Demokratikus Koalíció,102129,20
248172631940,Mandiner,Mediaworks Hungary Zrt.,101688,9
294815374340858,Donáth Anna,Momentum Mozgalom,92662,1
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,91840,7
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,84613,9
451844608304228,Metropol,Metropol,82051,12
345496092135627,Hír TV,Mediaworks Hungary Zrt.,77292,9
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,64620,7
221761091331222,Danube Institute,Danube Institute,59755,22
178362315106,European Parliament,European Parliament,49599,6
92932085233,TASZ,TASZ,47439,4
112694594992064,Mehr Licht,Mehr Licht,43061,55
307618232709851,Hidvéghi Balázs,Fidesz - Magyar Polgári Szövetség,38758,1
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,38732,5
215138878595900,Európai Bizottság Magyarországi Képviselete,Európai Bizottság Magyarországi Képviselete,35447,13
1239893846155692,Tompos Márton,Momentum Mozgalom,28854,2
264517713636590,PestiSracok.hu,PestiSrácok.hu,26883,5
193640214178356,Gyopáros Alpár,Gyopáros Alpár,25761,6
147547541961576,Council of the European Union,Council of the European Union,25732,5
778538352344518,Hollik István,Fidesz,24766,2
1418381101823292,Szivárványcsaládokért Alapítvány,Szivárványcsaládokért Alapítvány,24585,15
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,23617,2
353820462820,Napi.hu,Napi.hu,22717,2
451084968283411,Klímainnovációs Közösség,PANNON Pro Innovációs Kft.,21894,6
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,21296,2
103043695465750,Hogy mi a bajom?,Hogy mi a bajom?,20273,18
116609705085092,BP18,BP18,19646,11
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,18474,1
108480805551474,Rataj András,Rataj András,17066,2
170187966339475,Life.hu,Mediaworks Hungary Zrt.,16635,3
718997391564454,Énbudapestem,Budapest Főváros Önkormányzat,14232,2
267882727864,Kubatov Gábor,Fidesz,13851,4
131283758531,HVG,HVG Kiadó ZRt.,12800,10
1381558792064873,Niedermüller Péter,Demokratikus Koalíció,12062,1
537817739693723,Brain Bar,Brain Bar,11949,6
2552532618151148,Újpesti Hírek,Újpesti Hírek,11710,1
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,11623,6
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,11557,4
135049793193159,IH Rendezvényközpont,Green Team Event & Marketing Kft.,11386,9
694941900537141,Ágh Péter,Fidesz,11067,9
447204268797621,RTL.hu,RTL.HU,10689,11
788960034452071,Potápi Árpád János,Potápi Árpád János,10502,1
520814838255629,Agapé Gyülekezetek Közössége,Agapé Gyülekezetek Közössége,10490,5
156847374371871,Szabó Tímea,Párbeszéd Magyarországért,10457,3
108248022589754,Bosch Magyarország,Bosch Magyarország,10409,7
128573907819549,Fekete-Győr András,Momentum Mozgalom,10353,1
76748198685,Budapest Pride,Budapest Pride,10028,6
109734398272339,Dr. Mészáros Lajos,Dr. Mészáros Lajos,9982,6
85568463466,Mérce,Mérce,9762,22
1920158678081160,Nemzetpolitikai Államtitkárság,Nemzetpolitikai Államtitkárság,9744,1
519279158277826,Szülői Hang,Szülői Hang,9643,14
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,9290,2
103922897650335,Bakos Bernadett,LMP - Magyarország Zöld Pártja,9191,3
211156277497,WWF Hungary,WWF Hungary,9190,8
244669668913278,Ökopolisz Alapítvány,Ökopolisz Alapítvány,9019,2
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,8987,75
100711304847811,A szomszédja már tudja - Ön is tudja meg,A szomszédja már tudja - Ön is tudja meg,8954,3
1624742971133297,Sanofi Magyarország,Sanofi-Aventis Magyarország Kereskedelmi és Szolgáltató Zrt.,8928,3
107793155962688,Gyermekrák Alapítvány,Gyermekrák Alapítvány,8500,3
113037915100577,Fidesz Fejér I.,Fidesz,8035,4
144284472334021,Cseresnyés Péter,Cseresnyés Péter,8000,2
375322246241286,Orosz Anna,Momentum Mozgalom,7801,1
2309737912651039,Péterffy Attila,Péterffy Attila,7730,1
