Location name,Amount spent (BRL)
Acre (state),583
Alagoas,1837
Amapá,1033
Amazonas,3570
Bahia,8883
Ceará,8529
Espírito Santo,3332
Federal District,4580
Goiás,6307
Maranhão,3823
Mato Grosso,4014
Mato Grosso do Sul,3685
Minas Gerais,32070
Paraná,12667
Paraíba,2743
Pará,5209
Pernambuco,7038
Piauí,2009
Rio Grande do Norte,2781
Rio Grande do Sul,14142
Rio de Janeiro (state),16431
Rondônia,1988
Roraima,974
Santa Catarina,8329
Sergipe,1659
São Paulo (state),56838
Tocantins,1202
Unknown,≤100
