Location name,Amount spent (VEF)
Amazonas,37500
Anzoátegui,891504
Apure,303626
Aragua,843718
Barinas,609753
Bolívar (state),757875
Capital District,2214749
Carabobo,1209357
Cojedes,251125
Delta Amacuro,≤100
Falcón,813378
Guárico,251125
Lara,986504
Miranda (state),765750
Monagas,369752
Mérida,910129
Nueva Esparta,489095
Portuguesa,754500
Sucre,269933
Trujillo,494502
Táchira,1679274
Unknown,412127
Vargas,286372
Yaracuy,785472
Zulia,2838637
