Location name,Amount spent (BRL)
Acre (state),688
Alagoas,2814
Amapá,682
Amazonas,3889
Bahia,12629
Ceará,10019
Espírito Santo,3502
Federal District,3465
Goiás,7765
Maranhão,4635
Mato Grosso,3573
Mato Grosso do Sul,2835
Minas Gerais,15350
Paraná,8484
Paraíba,4090
Pará,6420
Pernambuco,12735
Piauí,2581
Rio Grande do Norte,3233
Rio Grande do Sul,10093
Rio de Janeiro (state),19018
Rondônia,1587
Roraima,1425
Santa Catarina,6755
Sergipe,1991
São Paulo (state),41537
Tocantins,1707
Unknown,≤100
