Page ID,Page name,Disclaimer,Amount spent (XAF),Number of ads in Library
113195383790236,Dave Mafoula,These ads ran without a disclaimer,656,1
430258463820053,International School of Ministry with Pastor Chris,These ads ran without a disclaimer,≤100,1
1983382651989182,Afrancesados,These ads ran without a disclaimer,≤100,1
