Location name,Amount spent (USD)
Assaba Region,≤100
Brakna Region,≤100
Dakhlet Nouadhibou Region,≤100
Gorgol Region,≤100
Nouakchott,≤100
Tiris Zemmour Region,≤100
Trarza Region,≤100
