Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,59047,32
1488853891429349,Heineken,GRUPO HEINEKEN,38387,1
104625758942119,Siga Antenado,Siga Antenado,15887,64
136984123032921,Mercedes-Benz Brasil,Mercedes-Benz Brasil,11266,4
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,9132,167
255804437808407,Vale,Vale,7849,11
113507215403008,Câmara Municipal de São Paulo,Câmara Municipal de São Paulo,6922,40
301774903545521,Brasil Paralelo,Brasil Paralelo,5814,83
159103797542,Greenpeace Brasil,Greenpeace Brasil,5363,195
465235726843103,Ambev,Ambev,3810,5
157912844276400,Governo da Bahia,Governo da Bahia,3690,2
198849783539777,Buscofem,Buscofem,3654,4
140761379298838,Volvo Car Brasil,Volvo Car Brasil,3606,1
112830251033781,Tiger,GRUPO HEINEKEN,3359,1
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",3334,22
141627992572943,Budweiser,Ambev,2651,3
425215080864180,Pfizer Brasil,Pfizer,2573,2
105527742878890,Prefeitura do Recife,Prefeitura do Recife,2060,42
358687161234,Proteção Animal Mundial,Sociedade Mundial de Proteção Animal - WSPA BRASIL,1907,12
333720355130,Petrobras,Petrobras,1889,12
165175370206522,Citi Brasil,Citi Brasil,1721,3
224021551012451,Gerando Falcões,Gerando Falcões,1716,105
92227023652,Governo do Estado de São Paulo,Governo do Estado de São Paulo,1715,6
140386962704024,Governo de Pernambuco,Governo de Pernambuco,1687,30
800191420076446,Paulo Mansur,Paulo Mansur,1582,2
152338908863109,William Dornela,William Dornela,1418,92
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,1162,211
114603584930023,Bruno Ganem - SP,Bruno Ganem,1055,3
111498884648739,Instituto Cultural Vale,Instituto Cultural Vale,1011,2
329948620416635,Marcelo Cid Heráclito Queiroz,Marcelo Cid Heráclito Queiroz,986,8
109770755848061,Suzano,Suzano SA,950,7
330379553673497,Oxfam Brasil,Oxfam Brasil,936,97
746572915467655,Junior Muniz,Junior Muniz,909,10
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,872,22
163852833738546,Vinicius Camarinha,Vinicius Camarinha,863,49
104127645777846,Índia Armelau,Índia Armelau,861,7
1671656236440009,Mauro Tramonte,Mauro Henrique Tramonte,808,8
167035830067775,Prefeitura de Canoas,PREFEITURA DE CANOAS,803,6
224777780881144,Visão Mundial,Visão Mundial,801,10
115931765148387,Assembleia Legislativa de Minas Gerais,Assembleia Legislativa Do Estado De Minas Gerais,787,15
194918207213417,IMP Concursos,IMP Concursos,771,11
1087471917938156,Sistema Fecomércio RJ,Fecomércio RJ,768,11
479089705503936,Dep. Ricardo França,Ricardo Longatti França,745,7
113165042099382,Brasil 61,Brasil 61,735,19
123884341029248,João Jorge,JOÃO JORGE DE SOUZA,728,3
1619570641615465,Fernando Marangoni,Fernando Marangoni,728,5
175072079887754,Sindicatos Online,Sindicatos Online - SON,708,2
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",703,18
101189854802059,Revista Oeste,Revista Oeste,700,8
115811301935382,Analice Fernandes,Analice Fernandes,683,8
378584562192977,Filippi,José de Filippi Junior,673,10
102856342511936,ICL Notícias,Instituto Conhecimento Liberta,673,68
169743843175117,Bruno Ganem SP,Bruno Ganem,646,16
129296464237962,Prefeitura de Ourinhos,Prefeitura de Ourinhos,626,11
746791565355599,SejaVero,Karem De Vargas Ferreira,623,4
185875761943,MDB Nacional,MOVIMENTO DEMOCRÁTICO BRASILEIRO,611,10
1467758140118814,Governo de Goiás,Governo de Goiás,593,9
441467489336861,Prefeitura de Sinop,Prefeitura Municipal de Sinop,585,21
102046893217762,Escola de Negócios e Seguros,Escola de Negócios e Seguros,569,4
115230991849922,O Globo,Editora Globo,550,4
1460558354166610,Dr. Hiran Gonçalves,Hiran Manuel Gonçalves da Silva,548,15
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,538,9
180409628639048,Oi Futuro,Oi Futuro,527,16
176740279057602,CDL De Belo Horizonte,CAMARA DE DIRIGENTES LOJISTAS DE BELO HORIZONTE,526,10
258088921369,TOTVS,TOTVS,523,7
106091268052699,Prefeitura de Diadema,Prefeitura de Diadema,516,7
1211366248899077,Prefeitura de Duque de Caxias,Prefeitura de Duque de Caxias,508,14
541089776080092,Sanofi Brasil,Thaina Souza De Campos,495,8
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,463,32
610948472274615,Prefeitura de Almirante Tamandaré,MUNICIPIO DE ALMIRANTE TAMANDARE,447,8
251235795032635,Itamar Borges,Itamar Borges,447,7
1016014891780524,Estratégia Carreira Jurídica,ESTRATEGIA CONCURSOS SA,435,12
1686950021551901,Meio,Canal Meio S.A.,434,5
104738421003389,InvestNews BR,Nubank,422,16
1165488993512231,Nossas,NOSSAS,400,1
1389429587984302,Renato Antunes,Renato Antunes,359,10
105821366170914,PT - Partido dos Trabalhadores,Partido dos Trabalhadores,356,2
151211933004,Governo do Estado do Amazonas,These ads ran without a disclaimer,350,1
143803862450980,Célio Studart,Célio Studart Barbosa,349,10
632161500194120,Omar Aziz,Omar Aziz,334,3
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,330,7
2016641191899819,Bruno Ganem - Indaiatuba,Bruno Ganem,329,2
196791070788913,Robson Zanetti Advogado,Robson Zanetti,327,18
1573742939554561,Deputado Botelho,Deputado Botelho,325,3
110225312350543,Nova Escola,Associação Nova Escola,323,17
134450246716954,Governo do Estado de Santa Catarina,Governo do Estado de Santa Catarina,320,31
291969064306588,Método de Aprovação,These ads ran without a disclaimer,319,3
7970426802,WWF-Brasil,WWF-Brasil,318,33
658891374205847,Prefeitura de Maringá,Prefeitura de Maringá,313,2
366915959992127,Luciane Carminatti,Juliana Cardoso,310,16
615600128536767,Prefeitura de Sobral,Outcome Digital Strategy,307,4
142675389152460,Governo do Estado da Paraíba,SECRETARIA DE ESTADO DA COMUNICACAO INSTITUCIONAL - SECOM,293,12
102105385178631,Prefeitura de Quirinópolis,Prefeitura de Quirinópolis,288,12
110647840532680,Merge Mayor,These ads ran without a disclaimer,287,1
100475615641105,PHVox,PHVox LTDA,286,7
314916388685112,Deputado Val Ceasa,Deputado Val Ceasa,275,2
107809564197704,Cetur - Conselho Empresarial de Turismo da CNC,"CONFEDERACAO NACIONAL DO COMERCIO DE BENS, SERVICOS E TURISMO - CNC",274,55
321102601376588,Abdala Fraxe,Abdala Habib Fraxe Junior,269,3
100380548458405,Prefeitura de Jaboticabal,Prefeitura de Jaboticabal,265,5
1500606083580137,João Azevêdo,João Azevedo,262,4
239350747376187,Nelson Wilians - NW,These ads ran without a disclaimer,261,10
327966137397646,Rafa Zimbaldi,Rafael Fernando Zimbaldi,260,9
131497886977001,Associação Paulista de Medicina,Associação Paulista de Medicina,258,6
106035072456881,Nelson Amado Noivo,Juliane Lotke Amorim,256,30
248917521893324,Prof. Heron Bonadiman UFVJM,Heron Laiber Bonad Iman,256,40
1385505868350890,Izalci Lucas,Izalci Lucas,255,6
