Page ID,Page name,Disclaimer,Amount spent (RON),Number of ads in Library
1395939193764858,Marcel Ciolacu,Partidul Social Democrat,4155,17
178362315106,European Parliament,European Parliament,3198,13
243027859216579,Alfred Simonis,Partidul Social Democrat,1387,7
1549421062018459,Alexandru Petrescu,Partidul Social Democrat,921,4
574372066308729,Basism,Grupul de Investigatii Politice,900,1
207741001672,Speranta pentru Romania,Speranta pentru Romania,846,22
990747367737692,Cătălin Drulă,Uniunea Salvați România,699,1
147547541961576,Council of the European Union,Council of the European Union,684,5
138896782840976,Biroul Parlamentului European în România,Biroul Parlamentului European în România,630,3
1058116737612843,USR,Uniunea Salvați România,596,1
108801900624850,Cojocaru Petru Bogdan,Partidul Social Democrat,591,4
163943696987223,Ziarul Puterea,Ziarul Puterea,588,27
102601499822802,RMDSZ,RMDSZ,555,8
102025778125741,Robert Cazanciuc,Partidul Social Democrat,543,6
697451833786949,Mihai Polițeanu,POLITEANU MIHAI-LAURENTIU,494,8
1577877239102295,Nicolae Ionel Ciucă,Partidul National Liberal,356,3
112664490103704,Salvăm România,Salvăm România,352,3
1504323906337545,Litere.net,litere.net,335,3
988607871174850,Grupul de Investigatii Politice,Grupul de Investigatii Politice,317,1
175293925828191,Kelemen Hunor,RMDSZ,300,6
279454772645662,Nicu Ștefănuță,Nicu Ștefănuță,278,3
731035500293728,Siegfried Muresan,Siegfried Muresan,269,2
1796777377209154,Regia Nationala a Padurilor - Romsilva,Regia Nationala a Padurilor - Romsilva,241,6
486358554821325,Sergiu Bîlcea,Sergiu Bîlcea,241,3
176989973158138,Guvernare.net,Guvernare.net,220,3
113009310432947,Cheșa Ilie,Chesa Ilie,215,8
123526378261795,Stiri Locale,Stiri Locale,214,4
108295090637741,ASAP România,Fundatia The Institute,212,4
1164341813627057,Maria Gabriela Horga,Gabriela Horga,209,6
168243139877442,BZI,BZI,203,3
686190454826244,Declic,Declic,200,43
1653699758248627,Ion ȘTEFAN,Ion ȘTEFAN,192,2
110714784883015,Bogdan Dumea,DUMEA BOGDAN-MIHAI,182,5
360828814115641,Asociatia Slujire Crestina,Asociatia Slujire Crestina,175,3
101167822409042,Alexandru Gyorgy,Alexandru Gyorgy,172,3
971907786352729,USR Cluj,USR PLUS Cluj,165,6
114319753592403,AFACERI.news,Horia-Marius Bogdan,165,3
2546711162025064,Politice.net,politice.net,156,2
321890494859228,Vlad Gheorghe,GHEORGHE VLAD-DAN,153,11
150909498384134,Varga Glad,Glad Varga,146,4
260365460647855,Mircea Geoana,Mircea Geoana,144,4
375782699694430,USR Ialomița,USR Ialomița,136,2
444661942362092,USR Sector 4,USR Sector 4,127,1
186612088034700,Facias - Fundatia pentru Apararea Cetatenilor Impotriva Abuzurilor Statului,FACIAS,121,5
149371012371397,Newsweek Romania,Newsweek Romania,120,4
