Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,15777381,77
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,10858981,60
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,10175762,66
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,4746432,14
503443566392334,Zurich,These ads ran without a disclaimer,4510246,1
110090765246136,Yanti Airlangga,Yayasan Golkar Institute SPKP,3575428,10
68793499001,UNICEF,UNICEF with Facebook Ad Credits,1843853,7
695605000462574,CNN Indonesia,CNN Indonesia,1791735,2
105124862343150,G24 Golkar Jateng,Yayasan Golkar Institut SPKP,1452433,7
102122622640795,Catatan Menko Airlangga,Yayasan Golkar Institut,1199636,3
102099256044892,G24 Golkar DKI,Yayasan Golkar Institute SPKP,1189959,38
106659018854198,G24 Golkar Jatim,Yayasan Golkar Institut SPKP,1110018,3
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,1011465,9
108308008686834,G24 Golkar Jabar,Yayasan Golkar Institut SPKP,1003383,3
197545083607941,Harian Kompas,Harian Kompas,875187,11
101966309350389,Shop20 7119550,These ads ran without a disclaimer,775718,3
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,770514,16
102317908914727,Climate Justice Indonesia,Climate Justice Indonesia,685109,7
678421075696415,Giring Ganesha,Partai Solidaritas Indonesia,602171,3
101960622677350,E-KTA Partai Golkar,Yayasan Golkar Institute SPKP,580069,7
255804437808407,Vale,These ads ran without a disclaimer,554064,1
257708510916897,Dea Tunggaesti,Dea Tunggaesti,549476,3
109421458610554,G24 Golkar Riau,Yayasan Golkar Institute SPKP,487130,5
102766839263043,G24 Golkar Kaltim,Yayasan Golkar Institut SPKP,478107,8
106883058905796,Tanda Seru,Aditia Ramdani,431856,33
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,411076,5
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,397988,2
106245875573990,G24 Golkar Kepulauan Riau,Yayasan Golkar Institut SPKP,367555,15
100248349384577,Jateng Dukung Ganjar,Ganjar Nusantara Indonesia,353611,7
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,348741,2
104622532469179,Populis,Aditia Ramdani,348216,28
105621692292591,G24 Golkar Sulsel,Yayasan Golkar Institut SPKP,347729,3
100395159482292,Bizhare Securities Crowdfunding,These ads ran without a disclaimer,346493,1
104317482149268,DPRD Provinsi Jawa Timur,Dinni Anggraeni,304828,7
110547131467051,Ikfina Fahmawati,Diovanka Darmawan,292036,6
102262302515901,Henry Indraguna,Ananda Puja Wandra,280356,2
100493776029547,SiCaleg - Aplikasi Pemilihan Legislatif,SiCaleg,267865,5
109614491898151,G24 Golkar NTT,Yayasan Golkar Institut SPKP,260783,3
106074385580593,G24 Golkar Banten,Yayasan Golkar Institut SPKP,250959,5
101389706093580,G24 Golkar Lampung,Yayasan Golkar Institute SPKP,250411,4
101428652793656,Readktif,Aditia Ramdani,250330,27
107965558190911,Bansos by DTKS,Mirza Eko Purwanto,246985,1
173776079818775,Saiful Mujani,Saidiman,240773,1
107087892161368,G24 Golkar Sulut,Yayasan Golkar Institute SPKP,237409,6
103110502426027,Jatim Dukung Ganjar,Ganjar Nusantara Indonesia,234476,5
342449962923657,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,228934,4
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,227887,20
103117879108618,Jatim Untuk Ganjar,Ganjar Nusantara Indonesia,226673,5
106559844743969,kumparanplus,PT. Dynamo Media Network,224418,2
106499898747570,Lampung Dukung Ganjar,Ganjar Nusantara Indonesia,218752,18
101601538648991,Gerindra Lampung Official,"Asroni Paslah, S.Pd",207802,2
110608611801801,G24 Golkar Malut,Yayasan Golkar Institut SPKP,207471,6
100226362848619,G24 Golkar Kalsel,Golkar Institute SPKP,203252,7
101396779210463,Rumah Kita Jatim,Ganjar Nusantara Indonesia,199791,5
105351238986805,G24 Golkar Sumut,Yayasan Golkar Institut SPKP,198376,2
105567345649477,G24 Golkar Sumsel,Yayasan Golkar Institut SPKP,195469,2
102551632634848,G24 Golkar Papua,Yayasan Golkar Institute SPKP,193156,9
103581752405141,Sobar Harahap,Juniar Dwi Harianto,184208,2
106584595452427,Rumah GP Pantura,Ganjar Nusantara Indonesia,180196,5
100602629497814,G24 Golkar Maluku,Yayasan Golkar Institut SPKP,178085,6
100147872667354,Kata Nusantara,Ganjar Nusantara Indonesia,176026,4
105308715676825,Filosofi Indonesia,Ganjar Nusantara Indonesia,175531,4
108676115131939,Nusantara Cerdas,Ganjar Nusantara Indonesia,173484,4
110056788323890,Pikiran Indonesia,Ganjar Nusantara Indonesia,170247,4
107565455160464,Indonesia Opini,Ganjar Nusantara Indonesia,168146,4
113058461386521,Mercusuar Indonesia,Ganjar Nusantara Indonesia,167471,4
101338198587608,Indonesia Luar Biasa,Ganjar Nusantara Indonesia,164249,4
104799384898162,Indonesia Berkabar,Ganjar Nusantara Indonesia,163891,4
110897011635842,Ganjar Jabar,Ganjar Nusantara Indonesia,162917,5
202555993805088,Caption,Ganjar Nusantara Indonesia,162711,4
100676262667808,Story Nusantara,Ganjar Nusantara Indonesia,161614,4
101383579268587,Sumut Dukung Ganjar,Ganjar Nusantara Indonesia,160534,7
102331445974678,G24 Golkar Kalbar,Yayasan Golkar Institut SPKP,160480,3
105195635486519,Klise Nusantara,Ganjar Nusantara Indonesia,159488,4
102273039070802,Info Terkini,Muhammad Miftakhunnaim,157130,9
104830667806476,Melihat Indonesia,Melihat Indonesia,153103,2
1033193516732257,Jabar Dukung Ganjar,Ganjar Nusantara Indonesia,149778,10
103584384805755,Soloraya Terkini,Ganjar Nusantara Indonesia,143588,4
101338198587608,Indonesia Luar Biasa,Bayu Wicaksono,139040,4
104413062365657,Bogor Berargument,Ganjar Nusantara Indonesia,134724,4
102477679297861,G24 Golkar Sumbar,Yayasan Golkar Institute SPKP,134713,2
127232094369851,Sayed Abubakar A. Assegaf - Fanspage,Sayed Abu Bakar Abdullah,133412,3
114460673670696,Pati Raya ID,Ganjar Nusantara Indonesia,128639,4
112121504882485,GP Bali,Ganjar Nusantara Indonesia,127742,4
103292932453775,GP Tapal Kuda,Ganjar Nusantara Indonesia,127148,5
111431385073299,G24 Golkar Bengkulu,Yayasan Golkar Institute SPKP,122676,7
228998964266672,Pemprov Jawa Timur,Ayu Fitria Mandarasari,121748,3
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,117909,10
108021237423372,Riza Zuhelmy,Riza Zuhelmy,117391,1
107242742146137,G24 Golkar Babel,Yayasan Golkar Institute SPKP,116832,23
107653965461442,Bisa Peduli,Ziba Amirullah,116728,1
101284185918970,Rumah Kita Riau,Ganjar Nusantara Indonesia,110092,5
2222018624739038,Jakarta Dukung Ganjar,Ganjar Nusantara Indonesia,107324,6
108033718631640,GP Kalimantan Barat,Ganjar Nusantara Indonesia,106822,5
1854187061497992,Jogja Dukung Ganjar,Ganjar Nusantara Indonesia,106790,7
111486288379371,G24 Golkar Sulteng,Yayasan Golkar Institut SPKP,106715,2
101851468280755,RUMAH KITA Lamongan,Ganjar Nusantara Indonesia,106413,5
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,106036,7
107019302070970,GP Kepulauan Riau,Ganjar Nusantara Indonesia,105274,5
102708602466860,Riau Dukung Ganjar,Ganjar Nusantara Indonesia,105194,5
101901612703421,G24 Golkar Sultra,Yayasan Golkar Institute SPKP,104265,2
103610389181419,G24 Golkar Jambi,Yayasan Golkar Institut SPKP,103245,5
100382756075812,GP Kalimantan Timur,Ganjar Nusantara Indonesia,102924,5
101552865962561,GP Oku Raya,Ganjar Nusantara Indonesia,101953,5
106681168697547,Rumah kita sulsel,Ganjar Nusantara Indonesia,101514,5
101053572540830,Sahabat Inspirasi,Ganjar Nusantara Indonesia,100827,5
112570091503539,GP Papua,Ganjar Nusantara Indonesia,99728,5
1716437738583378,Banten Dukung Ganjar,Ganjar Nusantara Indonesia,99633,7
104052735675516,Sulut Dukung Ganjar,Ganjar Nusantara Indonesia,99364,5
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,96741,8
107611851968705,Sumsel Dukung Ganjar,Ganjar Nusantara Indonesia,96731,5
720303975448251,Banyumasan Ngapak,Bayu Wicaksono,96252,4
105984728799517,Sulsel Dukung Ganjar,Ganjar Nusantara Indonesia,95994,5
116357131050852,Rumah Kita jambi,Ganjar Nusantara Indonesia,95500,6
110195338413992,GP Kalimantan Tengah,Ganjar Nusantara Indonesia,94979,5
111090608323091,GP Kalimantan Selatan,Ganjar Nusantara Indonesia,94594,5
106767125434048,Rumah GP Sumatra Barat,Ganjar Nusantara Indonesia,93482,5
103845739156538,G24 Golkar Kaltara,Yayasan Golkar Institut SPKP,91792,8
101648362613609,GP Sulawesi Tengah,Ganjar Nusantara Indonesia,91497,5
114105438017003,GP Nusa Tenggara Barat,Ganjar Nusantara Indonesia,91291,5
102418629201622,GP Nusa Tenggara Timur,Ganjar Nusantara Indonesia,91171,8
101367882644316,GP Gorontalo,Ganjar Nusantara Indonesia,91143,5
101218402657205,GP Aceh,Ganjar Nusantara Indonesia,89721,5
101220845990276,GP Bengkulu,Ganjar Nusantara Indonesia,89631,5
105156635699051,G24 Golkar Bali,Golkar Institute SPKP,87887,2
105195635486519,Klise Nusantara,Bayu Wicaksono,85666,3
104799384898162,Indonesia Berkabar,Bayu Wicaksono,78914,4
104278069107924,G24 Golkar NTB,Yayasan Golkar Institute SPKP,78082,1
104275935775351,G24 Golkar Kalteng,Yayasan Golkar Institut SPKP,73810,3
100776135899424,Dr. H. Syamsurizal SE MM,Dr. H. Syamsurizal SE MM,72210,1
104830667806476,Melihat Indonesia,Ganjar Nusantara Indonesia,71584,2
544107539358354,"Dr. H. Rusman Ya'qub, SPd, MSi",Rusman Yaqub,68416,12
110368964786452,Kemajuan Bersama,Muhammad Miftakhunnaim,67628,4
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",Rohmat Marzuki,65781,2
109362318169174,German Information Centre Southeast Asia,These ads ran without a disclaimer,64385,1
103028419236230,G24 Golkar DIY,Yayasan Golkar Institut SPKP,62089,4
720303975448251,Banyumasan Ngapak,Ganjar Nusantara Indonesia,61784,3
100246718451350,Pekalongan Raya ID,Ganjar Nusantara Indonesia,60664,3
104533848318771,Pemalang Today,Bayu Wicaksono,59150,2
114460673670696,Pati Raya ID,Bayu Wicaksono,59145,2
100246718451350,Pekalongan Raya ID,Bayu Wicaksono,59073,2
113307277699173,Info Kebumen Ngapak,Bayu Wicaksono,59009,2
105316368950838,Pantau Magelang,Ganjar Nusantara Indonesia,58602,3
104427162506872,Fakta Anies,Fakta Anies,58051,1
108676115131939,Nusantara Cerdas,Bayu Wicaksono,56194,2
103584384805755,Soloraya Terkini,Bayu Wicaksono,56125,3
102608695949373,G24 Golkar Gorontalo,Yayasan Golkar Institut SPKP,55391,3
107318141100190,Semarang Raya Terkini,Ganjar Nusantara Indonesia,52094,3
105313791512717,Jateng Sentris,Bayu Wicaksono,51850,3
120921589308486,"H. Muhammad Adil, SH., MM","H. Muhammad Adil, SH., MM",44811,8
326822061530978,Dinas Kominfo Nganjuk,Aditya Rachmat Pamungkas,44257,2
101932009361489,G24 Golkar Aceh,Golkar Institute SPKP,42400,2
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,38412,10
100359258525418,Pemulihan Lebih Baik,Muhammad Miftakhunnaim,35656,2
103326719208076,Beatrix Legal,Bridget Beatrix Claire,35649,1
111805655036485,Humas DPRD Pati,Aditya Rachmat Pamungkas,35485,4
