Location name,Amount spent (USD)
Bomi County,≤100
Bong County,≤100
Gbarpolu County,≤100
Grand Bassa County,≤100
Grand Cape Mount County,≤100
Lofa County,≤100
Montserrado County,≤100
Nimba County,≤100
