Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
287724754662359,HateFree Culture,HateFree Culture,7531,11
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,7462,36
317398901621260,IKEA,IKEA,3481,1
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,3436,8
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,3079,2
110477577043297,Hlas proti násilí,"Česká ženská lobby, z.s.",2677,3
356451014434612,Marian Jurečka,KDU-ČSL,1985,10
251656685576,KDU-ČSL,KDU-ČSL,1853,9
361281313901258,Komerční banka,"Komerční banka, a.s.",1642,24
206273352289,ADRA CZ,"ADRA, o.p.s.",1420,3
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,1366,2
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1128,7
384187235387895,Alena Schillerová,ANO,1043,2
102500511866371,Karel Smetana,Karel Smetana,911,9
1104866262972886,Michal Šmarda,Česká strana sociálně demokratická,855,2
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,845,6
424114981002397,Český rozhlas Plus,Český rozhlas,829,25
378827025796132,Peak.cz,Peak.cz,721,11
460558621177512,Zálohujme.cz,Zálohujme,714,2
495496033796328,Stanislav Blaha,Stanislav Blaha,713,5
299124538476,Zachraňme lesy,Hnutí DUHA - Přátelé Země Česká republika,694,10
56987874554,Liga otevřených mužů,These ads ran without a disclaimer,673,1
100843142503124,ZjistiVíc.cz,Zjisti víc,656,1
90002267161,TOP 09,TOP 09,647,14
100201752249169,Spolu21,Občanská demokratická strana,641,2
108726857444837,České zájmy v EU,DFMG,615,1
178362315106,European Parliament,European Parliament,570,11
607374649708199,Havířov - City,MUNIPOLIS,567,1
117823623864,Transparency International ČR,Transparency International ČR,564,5
110945610569821,Odchod.eu,Hnutí Odchod,546,1
267751653384029,Pardubický kraj,Pardubický kraj,530,1
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",511,6
1469427909957890,Reportér magazín,Reportér magazín,504,3
1393826507513693,"Jan Recman, místostarosta Prahy 2",Občanská demokratická strana,500,1
693725074166331,Naše zdravotnictví,Naše zdravotnictví,498,3
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,493,6
214827221987263,Andrej Babiš,Andrej Babiš,483,5
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",469,5
416970502094774,Jarda Chalupský,Chalupský,407,2
100713699374019,Richard Brabec,Richard Brabec,406,4
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,397,3
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,338,7
2324431914442679,bez Dodavatele,bezDodavatele a.s.,328,1
541077242579260,TOPAZ,"TOPAZ, z.s.",322,2
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,319,9
