Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
177072498997234,NSW Electoral Commission,NSW Electoral Commission,8924,86
44701328033,NSW Liberal Party,"Liberal Party of Australia, NSW Division",5445,47
682268945137255,Chris Minns,Chris Minns MP,4877,15
119246428679,NSW Labor,NSW Labor,4857,160
532962446729390,Australian Families,Department of Social Services,4340,49
213476079972,Essential Workers Deserve Better,Mark Morey,2806,46
156271657717715,Nature NSW,Nature Conservation Council of NSW,2266,55
105228161893855,Climate 200,Climate 200,2132,86
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,2114,32
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,1972,160
108287892602643,CFMEU - Construction & General,CFMEU - Construction & General,1894,1
350996037887,Beyond Zero Emissions,Beyond Zero Emissions,1877,64
192946087555045,Insurance Council of Australia,Insurance Council Australia,1852,2
76212817063,CARE Australia,CARE Australia,1709,31
107322365607487,SA Pulse Check,South Australian Opposition Leader,1605,20
101589645013040,Thrive by Five,Thrive By Five,1485,17
494820897261439,Bank Australia,Bank Australia,1436,45
280130718768016,Public Service Association of NSW,Public Service Association of NSW,1332,32
10113538711,WWF-Australia,WWF-Australia,1322,6
308746806571901,Advance Australia,Advance Australia,1306,78
24495551981,The Greens NSW,The Greens NSW,1171,58
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1151,1
1776727752614025,Glencore,Glencore Australia,1075,8
447447719391089,Health Care Providers Association,Health Care Providers Association,1009,8
205327792883589,Stuart Robert MP,Stuart Robert MP,930,7
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,911,11
234642499897373,Fire Brigade Employees' Union (FBEU),Fire Brigade Employees Union,891,6
105931422364976,Jacqui Scruby,Jacqui Scruby,883,34
275866669090583,South Australian Liberal Party,South Australian Liberals,869,4
89794331215,Oxfam,Oxfam Australia,845,76
8422338499,The Wilderness Society,The Wilderness Society,823,129
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,809,11
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,775,7
92824008332,Plan International Australia,Plan International Australia,743,15
182564410468,Australia for UNHCR,Australia for UNHCR,723,165
492074414587353,Judith Hannan - Independent for Wollondilly & The Southern Highlands,Judith Hannan,707,32
44295826958,Australian Marine Conservation Society,Australian Marine Conservation Society,665,2
1534982756793690,Foodvisor,These ads ran without a disclaimer,658,5
106572145637277,Helen Conway for North Shore,Helen Conway,607,8
