Location name,Amount spent (EUR)
Andalusia,4173
Aragón,411
Balearic Islands,519
Cantabria,237
Castilla y Leon,762
Castilla-La Mancha,629
Cataluña,3157
Comunidad Valenciana,2025
Comunidad de Madrid,2667
Extremadura,409
Galicia,1001
Islas Canarias,1156
La Rioja,112
Navarra,232
País Vasco,596
Principality of Asturias,425
Region of Murcia,561
Unknown,≤100
