Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
100489613340306,Samsung,Samsung,61336,8
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),42785,132
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,33088,2
106801464127093,目目非營利 MUVE NPO,目目非營利,25027,48
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,22628,146
101896272489490,調查員皮爾森,皮爾森數據Pearson Data,22531,3
152472278103133,賴清德,賴清德,21987,4
693907914395620,良杯製所 Oolab,良杯製所 Oolab,15771,13
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,9878,6
1855418728011324,鏡週刊,鏡週刊,6629,30
211730475524462,大陸委員會,大陸委員會,6177,14
106665874127896,TUN 惇聚,TUN 惇聚,5759,2
820612794778213,渣打銀行 Taiwan,渣打國際商業銀行,5574,12
177161918975981,基督教芥菜種會,基督教芥菜種會,4457,23
368397373312842,游顥,游顥,3965,6
727855827262810,林家興 Alfred Lin,林家興 Alfred Lin,3645,6
179608846121604,富達投信 Fidelity International - Taiwan,富達投信 Fidelity International - Taiwan,3526,2
1649523455281990,遠山呼喚,遠山呼喚國際貧童教育組織,3441,2
445352675829719,Nestlé 雀巢,Nestle Taiwan 台灣雀巢,3396,2
219315794887869,聯合報,聯合報股份有限公司,3393,18
142816435924517,DBS 星展銀行,DBS 星展銀行,3108,13
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,3085,9
113021403762187,法律協會-債務協商 更生 清算 -全台服務,法律協會-債務協商 更生 清算 -全台服務,3078,2
107087617853581,李勝峯-理性鋒爆,/thethinkerlee,2948,20
288985605227865,黃建賓,黃建賓,2373,2
182051388480660,客家委員會 Hakka Affairs Council,客家委員會 Hakka Affairs Council,2329,1
151776788178402,TechOrange 科技報橘,流線傳媒股份有限公司,2259,20
1636733309982216,黃明賢 屏東縣議員,黃明賢 屏東縣議員,2192,2
1587628301470657,林沛祥,林沛祥,2042,10
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,2006,35
106584758844163,傳奇再臨-,傳奇再臨-,1969,6
127628276929,天下雜誌,天下雜誌,1928,9
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,1863,24
171759036215066,創世紀不動產教育訓練中心,創世紀不動產教育訓練中心,1826,15
1212271885604995,社團法人愛的延續公益協會,社團法人愛的延續公益協會,1692,1
139995871775,中國文化大學推廣教育部,中國文化大學推廣教育部,1576,1
306276709452272,文化部,文化部,1564,3
401843085061,台電電力粉絲團,台電,1562,1
2142074882525226,張智倫,張智倫,1490,2
104624290080479,張育美,張育美,1457,5
235679595900,民視新聞,民視新聞,1303,8
113825481574510,郭倍宏 - 起造大高雄,郭倍宏 - 起造大高雄,1293,9
113115841660729,廖偉翔,廖偉翔,1275,11
199044740213961,為台灣而教 Teach For Taiwan - TFT,Teach For Taiwan 為台灣而教,1237,6
587400394604351,醫療財團法人南迴基金會,醫療財團法人南迴基金會,1207,1
390569611008641,願景工程 Vision Project,願景工程基金會,1202,25
1537741526464370,桃園市議長邱奕勝,桃園市議長邱奕勝,1194,4
107478432346054,郭台銘+1,郭台銘+1,1193,14
246324992373019,傅崐萁,傅崐萁,1110,1
164483516927300,張景嵐,張景嵐,1034,1
1448047902111768,顏寬恒,顏寬恒,1024,1
110876195404426,九读小说推荐,These ads ran without a disclaimer,993,2
276861822357066,高金素梅(吉娃斯．阿麗),高金素梅(吉娃斯．阿麗),990,3
1680942122167263,Schneider Electric,These ads ran without a disclaimer,982,1
