Location name,Amount spent (EUR)
Aruba,≤100
"Bonaire, Sint Eustatius and Saba",≤100
Curaçao,≤100
Drenthe,307
Flevoland,239
Friesland,394
Gelderland,1154
Groningen,378
Limburg,1034
Noord-Holland,1900
North Brabant,1421
Overijssel,656
Sint Maarten,≤100
Unknown,≤100
Utrecht,840
Zeeland,209
Zuid-Holland,2588
