Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,13503609,7
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,9227188,10
101971245965029,Siap Kawal Polri,Kawal Polri,3769348,34
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,2390590,33
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,2131905,38
102262302515901,Henry Indraguna,Ananda Puja Wandra,1546777,6
111864151754055,Esensi TV,Esensi Tv,997132,13
342449962923657,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,983779,14
104427162506872,Fakta Anies,Fakta Anies,983418,57
101203454841155,Kota Kite,Prayogo,934194,7
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,737220,20
197545083607941,Harian Kompas,Harian Kompas,614078,17
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,514827,35
1481929088506672,Andini Effendi,Yayasan Infobox,501359,3
39684526732,Wanda Hamidah,Yayasan Infobox,498852,2
110090765246136,Yanti Airlangga,Yayasan Golkar Institute SPKP,498596,6
217841272115804,Kabar Golkar,Yayasan Kabar Golkar,494217,26
104708079203574,Airlangga Hartarto 2024,Yayasan Infobox,489269,6
109793991710079,Jane Natalia Suryanto,Jane Natalia Suryanto,454464,9
104054595928021,Bakti Untuk Rakyat,Fahmi Husaini Sanum,439869,2
102911052676489,Muhri Fauzi Hafiz,Partai Solidaritas Indonesia,436654,2
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,415033,2
1854187061497992,Jogja Dukung Ganjar,Ganjar Nusantara Indonesia,405713,3
101013849386195,Tema Bantul,Ganjar Nusantara Indonesia,405174,3
101897212629526,Suasana jogjakarta,Ganjar Nusantara Indonesia,397443,3
104830667806476,Melihat Indonesia,Melihat Indonesia,355592,14
444318475704011,Yayasan Bangun Kecerdasan Bangsa,Yayasan Bangun Kecerdasan Bangsa,353091,10
813887722072071,Yayasan Pundi Amal Bakti Ummat,Yayasan Pundi Amal Bakti Ummat,340771,14
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,335675,5
144214102401186,Maman Abdurrahman,Maman Abdurrahman,334663,5
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,317415,22
2222018624739038,Jakarta Dukung Ganjar,Ganjar Nusantara Indonesia,310134,5
103290336009963,Akbar Faizal Uncensored,Yayasan Infobox,248324,1
101433369464014,Talang Institute,Yayasan Infobox,246764,1
109152778730274,Miea Kusuma,Yayasan Infobox,243133,2
678421075696415,Giring Ganesha,Partai Solidaritas Indonesia,242589,1
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,216313,16
188027331578313,Andre Lukman,Andre Lukman,187844,2
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",Rohmat Marzuki,159620,6
2226767280926469,Puteri Anetta Komarudin,Puteri Anetta Komarudin,139220,5
110547131467051,Ikfina Fahmawati,Diovanka Darmawan,131803,4
107314345341621,Zakiyuddin Harahap,Zakiyuddin harahap,126431,8
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,126189,10
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,125258,9
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,124902,10
114046941578656,Tim Pemenangan HAM,Relawan HAM,120926,1
756567881057213,Airlangga Hartarto,Airlangga Hartarto,119334,4
1160674184085116,"I G N Kesuma Kelakan,ST.,M.Si",Ign Kesuma Kelakan,116566,2
600286850403144,Pemuda Muhammadiyah,Pemuda Muhammadiyah,112042,2
212811572075740,Pemerintah Kota Malang,Ayu Fitria Mandarasari,110511,1
102626198026698,Rika Sudjiman,Juniar Dwi Harianto,110044,3
342449962923657,Berita Ganjar Pranowo,Septian Raharjo,109205,2
110952238516382,Kiki Daliyo,Juniar Dwi Harianto,107818,1
104830667806476,Melihat Indonesia,Ganjar Nusantara Indonesia,106446,2
106079928863841,Kepulauan seribu bersatu,Ganjar Nusantara Indonesia,105507,1
107318141100190,Semarang Raya Terkini,Ganjar Nusantara Indonesia,104417,2
103663435776469,Figur jakarta barat,Ganjar Nusantara Indonesia,103669,1
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,102944,2
111805655036485,Humas DPRD Pati,Aditya Rachmat Pamungkas,101571,2
105193322287911,Ideal jakarta selatan,Ganjar Nusantara Indonesia,100669,1
100246718451350,Pekalongan Raya ID,Ganjar Nusantara Indonesia,100564,2
100780439404059,Aspirasi jakarta utara,Ganjar Nusantara Indonesia,98656,1
1690573611256871,Pemerintah Kota Manado,Bryan Sumilat,97203,1
111705291366075,Sobat Erick Thohir,Antonius Maghu Ate,93237,10
107713638697378,Filosofi jakarta timur,Ganjar Nusantara Indonesia,93184,1
108676115131939,Nusantara Cerdas,Ganjar Nusantara Indonesia,81373,3
102114435036822,Filosofi Jatim,Bayu Wicaksono,81104,3
127232094369851,Sayed Abubakar A. Assegaf - Fanspage,Sayed Abu Bakar Abdullah,79801,10
110037828037739,Jateng Pedia,Bayu Wicaksono,79674,3
105195635486519,Klise Nusantara,Bayu Wicaksono,79311,3
179669015523889,Lathifa Al Anshori,Hj Lathifa Marina Al Anshori,76566,1
103411659195911,JIMAT,Arik Luviani Putri Yasa,76197,4
102273039070802,Info Terkini,Muhammad Miftakhunnaim,70407,5
110827921712816,Melihat jakarta pusat,Ganjar Nusantara Indonesia,63945,1
108511588277325,Galeria Konveksi,Solehudin,60856,1
101403669397488,Nikmatul Sugiyarto,Juniar Dwi Harianto,60594,1
544107539358354,"Dr. H. Rusman Ya'qub, SPd, MSi",Rusman Yaqub,60351,20
902672103219521,Dr.Christian Widodo,Christian Widodo,57905,3
635425077088293,Sahabat Pak Tengku,Ero Sukarna,56655,3
107565455160464,Indonesia Opini,Bayu Wicaksono,53588,2
101284185918970,Rumah Kita Riau,Ganjar Nusantara Indonesia,53104,2
114460673670696,Pati Raya ID,Bayu Wicaksono,51914,2
100820999398181,Melihat Cianjur,Ganjar Nusantara Indonesia,49989,1
197930674140927,Gerindra Jawa Tengah,Azka Najib,49941,1
109071325223743,Lamongan satu,Ganjar Nusantara Indonesia,49858,1
102465072563116,Pelindung bondowoso,Ganjar Nusantara Indonesia,49171,1
106499898747570,Lampung Dukung Ganjar,Ganjar Nusantara Indonesia,47241,2
312490859193724,mensbatik,Bayu Setayudha,45820,4
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,45134,4
110368964786452,Kemajuan Bersama,Muhammad Miftakhunnaim,42897,4
526765274016858,DPD Gerindra Gorontalo,Elnino Mohamad Husein Mohi,41875,1
113904998262034,muktarefendiharahapofficial,Moh. Zahid Zaman,41799,2
101801699177654,Muhamad Sodikin,Saepujaman,41565,2
101171689515424,Pasha Ismaya Sukardi - fanpage,Pasha Ismaya Sukardi,37836,1
102708602466860,Riau Dukung Ganjar,Ganjar Nusantara Indonesia,37124,2
102394659420215,Mirah Midadan Fahmid,Mirah Midadan Fahmid,35994,2
720303975448251,Banyumasan Ngapak,Ganjar Nusantara Indonesia,35176,1
103581752405141,Sobar Harahap,Ganjar Nusantara Indonesia,34820,2
105316368950838,Pantau Magelang,Ganjar Nusantara Indonesia,34763,1
114460673670696,Pati Raya ID,Ganjar Nusantara Indonesia,34584,1
107241861191421,Ilmu Tambang,Ilmu Tambang,34490,1
103584384805755,Soloraya Terkini,Ganjar Nusantara Indonesia,33879,1
102292785914950,Idola pacitan,Ganjar Nusantara Indonesia,33465,1
100357306113912,Bone tersenyum,Ganjar Nusantara Indonesia,32360,1
1033193516732257,Jabar Dukung Ganjar,Ganjar Nusantara Indonesia,31676,1
102849282398499,PT. RACHITA,Dimas Ananda,30820,1
352905798604161,Sahabat Ahmad Darwis,Sahabat Ahmad Darwis,29175,3
40841178757,Elnino Mohi,Elnino Mohamad Husein Mohi,29075,1
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,28007,1
106253264560859,Air Kami,Air Kami,26369,3
113058461386521,Mercusuar Indonesia,Bayu Wicaksono,26012,1
102317908914727,Climate Justice Indonesia,Climate Justice Indonesia,26003,2
100246718451350,Pekalongan Raya ID,Bayu Wicaksono,25979,1
105533338917792,Pikiran Purwakarta,Ganjar Nusantara Indonesia,25325,1
108365135296345,Caption's Karawang,Ganjar Nusantara Indonesia,25311,1
1476996532583231,Syaiful Ramadhan,Syaiful Ramadhan,24999,1
102185832591509,Bandung Raya Update,Ganjar Nusantara Indonesia,24988,1
104756772331381,Discussion Sumedang,Ganjar Nusantara Indonesia,24940,1
103020259173359,Info Ciamis Terdepan,Ganjar Nusantara Indonesia,24718,1
110120475117865,Subang Berdiskusi,Ganjar Nusantara Indonesia,24707,1
104413062365657,Bogor Berargument,Ganjar Nusantara Indonesia,24697,1
104446389029591,Tasikmalaya Pedia,Ganjar Nusantara Indonesia,24573,1
110798661714362,Bandung Barat Bersuara,Ganjar Nusantara Indonesia,24566,1
102315419246267,Banjar Update,Ganjar Nusantara Indonesia,24422,1
100982406049172,Cahaya Cimahi,Ganjar Nusantara Indonesia,24393,1
109125065219055,Story Garut,Ganjar Nusantara Indonesia,24318,1
104865885651439,Suara Bekasi,Ganjar Nusantara Indonesia,24313,1
105528572251003,Kuningan Opini,Ganjar Nusantara Indonesia,24245,1
108368611961682,Pusat mojokerto,Ganjar Nusantara Indonesia,24180,1
101383579268587,Sumut Dukung Ganjar,Ganjar Nusantara Indonesia,24177,1
110706065058871,Tentang Indramayu,Ganjar Nusantara Indonesia,24092,1
100184799462772,Update magetan,Ganjar Nusantara Indonesia,24079,1
111313231664204,Bersama Sukabumi,Ganjar Nusantara Indonesia,24042,1
103856925756142,Membaur surabaya raya,Ganjar Nusantara Indonesia,24003,1
