Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
307330256067716,Red Atacama,Diarios en Red,187973,22
351583768232100,Red Tarapaca,Diarios en Red,187906,23
371453409556353,Red Coquimbo,Diarios en Red,187575,22
285417644878678,Red Antofagasta,Diarios en Red,187112,22
1548643738480723,Asistencia Deudores,Asistencia Deudores,170555,10
106423590853145,Fundación Ciudadanos en Acción,Fundacion Ciudadanos en accion,155513,5
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,136149,8
117971414554702,Juan Sutil,Juan Sutil Candidato,129043,46
386634201382499,Marco Enriquez-Ominami,Marco Antonio Enríquez-Ominami Gumucio,121162,5
337766483715142,Tremendas_cl,TREMENDAS with Facebook ad credits,106707,2
364093697039,Sodimac Constructor,These ads ran without a disclaimer,96782,1
558224964238853,Anglo American,Anglo American,93954,4
247284741960102,Corporación Humanas,HUMANAS with Facebook ads credits,87389,1
104189318481439,Minería y Futuro,Mineria y Futuro,76929,14
78239901502,Diario Financiero,Grupo DF,73621,13
105798328215264,Asistencia Familia,Asistencia Familia,70853,2
104906554563764,GenoSUR,These ads ran without a disclaimer,67020,2
410608772316031,UNICEF Chile,UNICEF Chile,49632,1
1445910269057442,Desarrolla Biobío,Roberto Rolando Moreno Arenas,41863,2
756450494522524,Andrés Jouannet Diputado,Andrés Alfonso Jouannet Valderrama,41360,7
103527991214141,Cero DICOM,Cero Dicom,36512,8
145372485523780,Canon,These ads ran without a disclaimer,36397,6
115447711895370,Good Neighbors Chile,ONG Good Neighbors Chile,30887,12
101761458511272,Jorge Insunza,Jorge Insunza,28125,1
26929188652,El Observatodo,MiVoz.cl,27692,53
164433517709728,María Ignacia Castro Rojas,Jorge Luis Andres Hermosilla Torres,26136,4
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,26037,2
104782822559247,Jose Antonio Urrutia - Candidato Consejo Constitucional,Agustin Orrego,24816,8
100273608730664,Lala Concepción,These ads ran without a disclaimer,24571,1
130550720303550,DuocUC,Duoc UC,20192,1
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,20186,16
100606052976302,Gloria Hutt,Gloria Hutt,19026,1
103030962615298,Chile YAAC,Chile YAAC,18622,6
143360859486032,Alejandro Bernales Maldonado,Alejandro Bernales Maldonado,18275,1
100447419569628,Demócratas Chile,Demócratas,17923,6
102422525535808,FARMACIAS PUNTO BLANCO,Ranko Frane Lenac Pizarro,17024,3
1101427233255754,Christopher White,Christopher White Bahamondes,16623,5
242604915860706,Caja Los Andes,These ads ran without a disclaimer,16544,2
343265652503533,Municipalidad de Puchuncaví,Ilustre Municipalidad de Puchuncaví,15442,4
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,13235,4
1384455488528563,Sociedad Nacional de Minería,Sociedad Nacional de Minería,12438,1
104684192398328,Francisco Corral Macías,Gerard Henri Joffre Pavez,12364,7
110951722267366,World Vision Chile,World Vision Chile,12161,2
614225382038057,Alvaro Elizalde,Álvaro Elizalde Soto,11842,1
181208945236608,Patria Progresista,Patria Progresista,11751,3
104085155608596,Gilda_Mendoza,Gilda Mendoza,10601,1
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,10136,5
301596847064228,Emergencias Araucania,Alejandro Tomas Martini Iriarte,10133,1
823788047675556,Call of War,These ads ran without a disclaimer,9584,2
1436530563295625,El Líbero,Sociedad Periodística El Líbero S.A,9437,1
111323908481002,Comando de voz,Mario Andrés Vilches Alcaíno,9232,2
101449319065849,Anfucultura Santiago,Pablo Ignacio Güiza Illanes,9161,2
104224427947088,Circula el Plástico,Metrix,9099,3
591373478191895,Samuel Galvez Derpich,Samuel Andrés Gálvez Derpich,9099,6
833378750055074,Estación Araucanía 91.5 FM,Alejandro Tomas Martini Iriarte,8959,1
600661340080888,Municipalidad de Salamanca,Municipalidad de Salamanca,8922,3
1835714886675975,Fundación Plantae,Fundación Plantae,8914,1
184169995325116,Gerardo Rojas Escudero,Gerardo Rojas Escudero,8802,3
1123692814311983,Muni Valparaíso,Muni Valparaíso,8207,1
212672485793114,Frank Sauerbaum,Frank Carlos Sauerbaum Muñoz,7750,3
112660017529864,José Arellano Blanco - Concejal por Alhué,José Andrés Arellano Blanco,7579,1
101180752297383,Gustavo Benavente Diputado,Gustavo Adolfo Alberto Benavente Vergara,7578,3
106088671518497,Agustín Iglesias Concejal Independencia,Agustin Ignacio Iglesias Munoz,7542,1
102586276093037,Sergio Bitar,These ads ran without a disclaimer,7294,3
968772086505075,Gerardo Espíndola Rojas,Gerardo Alfredo Espíndola Rojas,7229,1
112863284811655,Partido Alianza Verde Popular,Partido Alianza Verde Popular,7156,1
1637457636467958,Salesianos Chile - www.boletinsalesiano.cl,Congregación Salesiana,6110,1
109626371709961,Salmones Austral,Salmones Austral,5615,7
106077185753019,,María Elisa Kaelin,5249,3
115963444746860,Solange Carmine Constituyente,Solange Carmine,5122,1
113540781539326,Workmed,Workmed,5117,9
108523631002340,Loreta Villegas- Consejera Regional Aysen,Maria Loreta Villegas Almonacid,5037,5
430339687135332,Sadi Melo,Sadi Melo,4807,1
105216102185508,Cvr_abogados,Cvr_abogados,4775,1
350025708997760,Minera Vizcachitas,Minera Vizcachitas,4497,1
214215822426016,Punto Prensa,Punto Prensa SPA,4466,1
100455295231697,Parlamento del Mar,These ads ran without a disclaimer,4136,1
300345197052910,Pablo Gutierrez Core,Germán Antonio Sepúlveda Mellado,4012,2
478976528820583,I. Municipalidad de La Granja,Brecha Digital Consultores Ltda.,3661,2
211625929000469,Jaime Escudero,Jaime Escudero,3649,9
110405624650830,Chile En La Encrucijada,Juan Antonio Montes Varas,3613,2
145925692108470,Educación Continua UC Temuco,UNIVERSIDAD CATÓLICA DE TEMUCO,3599,4
110346156981687,Alimentaciones Internacionales SA,Brecha Digital Consultores,3334,4
112414063439760,Saludable SPA,Brecha Digital Consultores,3320,4
102666401091730,Fedir Chile SpA,Brecha Digital Consultores Ltda.,3316,3
102891144402257,Merkén SpA,Brecha Digital Consultores,3309,3
112555455065264,Vehículos en eligro,Vehículos en Peligro,3308,5
228557190541436,BancoEstado,These ads ran without a disclaimer,3298,1
1255784444485493,Caracol Natural Skincare Chile,These ads ran without a disclaimer,3075,1
226593947367922,Cultiva,Cultiva,2948,1
101443865184651,Marianella Benavides Concejala Los Andes,Lidia Marianella Benavides Cardenas,2750,1
109528705408416,Eduardo Castro Ríos - Consejero Constitucional,Giovanni Riffo,2659,5
103371642005163,Tu-Shirt,These ads ran without a disclaimer,2635,1
153016034898011,Gabriel Rojas,Gabriel Andres Rojas Rojas,2587,2
111174268384856,Yunque Audiología,These ads ran without a disclaimer,2514,1
101549898109009,aurora.primera,These ads ran without a disclaimer,2510,1
111972734619170,Omconnectionyoga,These ads ran without a disclaimer,2483,1
112169334952147,carlitanovor_nutricionista,These ads ran without a disclaimer,2427,1
115046015881560,Alcalde Marcos Morales Ureta,Marcos Antonio Morales Ureta,2390,1
100556166182249,Jimena Orrego Abogada,These ads ran without a disclaimer,2242,1
558846857618360,CEODEN,These ads ran without a disclaimer,2102,1
100414756273180,arcos_cineyaudiovisual,These ads ran without a disclaimer,2019,1
106294378574590,Análisis con Patricio Altamirano,Pablo Ignacio Güiza Illanes,1988,2
156514087702491,Lancôme,These ads ran without a disclaimer,1920,1
533120143554429,Cormudep Calama,CORMUDEP,1901,1
112731733833728,Familias: Ahora,These ads ran without a disclaimer,1835,1
108557574347706,Fundación Conecta Mayor,Fundación Conecta Mayor,1783,1
110309894432662,Gerald Castillo - Concejal Ovalle,Héctor Rene Baeza Olivares,1725,1
111549203970340,Robinson Flores,Robinson Flores,1654,1
280326368663728,Asociación de Industriales de Iquique,Asociacion de Industriales Iquique,1654,2
911551032279444,Chita Factoring Online,These ads ran without a disclaimer,1654,1
342069352483789,Doritos,These ads ran without a disclaimer,1621,1
2323150114633753,CChC La Serena,Cristian Andrés Gajardo Jeria,1609,1
100138715648490,dermatologiayanine,These ads ran without a disclaimer,1595,1
115044347074916,Abogada Nancy Jiménez,These ads ran without a disclaimer,1575,1
100495615365718,Kurt Hener a Consejero Constitucional,Kurt Armando Hener Perez,1563,1
1503096909935398,ATI Antofagasta Terminal Internacional,Brecha Digital Consultores Ltda.,1504,1
553717067994412,El Nortero,MiVoz.cl,1498,2
317209815074690,Diario La Batalla de Maipú,Diario La Batalla de Maipú,1485,4
221901754840837,Acciona.Chile,ACCIONA Chile,1468,1
890252358004009,Defensores Laboral,Defensores Laboral,1436,1
541390972732127,Consejero Regional Rodrigo Vera,Rodrigo Vera Riquelme,1360,1
351264371738968,Welfare Chile,These ads ran without a disclaimer,1322,1
202722440175683,Micaela Puertas - Arquitectura de interiores,These ads ran without a disclaimer,1303,1
129596873726714,FCAB,These ads ran without a disclaimer,1237,1
107151670642286,Al Aguaite Sin Censura,Maxi Agustin Soto Yañez,1213,1
105312585580899,Novavita Clinica & Spa,These ads ran without a disclaimer,1139,1
100656812962331,ps.florenciamarcosjof,These ads ran without a disclaimer,1128,1
111856297811974,Centro al Alma Atención Integral,These ads ran without a disclaimer,1110,1
