Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
1059459884138781,Mauricio Tobón Franco.,Mauricio Tobón Franco,1322530,2
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,1256995,13
117247184669607,Juan Diego Gomez Gobernador,Get Social,1164077,5
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,949323,15
103754197881668,Esteban Restrepo,Fredy Esteban Restrepo Taborda,869633,2
299469560099835,Alcaldía de Cali,Alcaldía de Cali,650044,4
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,610809,24
105598124675352,General Juvenal Díaz,General Juvenal Díaz,500000,1
1115184931884092,Albert Corredor,Albert Corredor,343972,7
103723022353836,Secretaría de Turismo de Antioquia,Secretaría de Turismo Antioquia,339611,9
309383129136101,Secretaría Gobierno de Bogotá,Secretaría Gobierno de Bogotá,323302,12
251292808253299,Canadian College,Canadian College,309038,13
112233823483908,Mallath Martinez,Mallath Martinez,274771,5
827309657396301,Yamit Noe Hurtado,Yamit Noe Hurtado,231886,2
111200440237640,Son Datos Y Hay Que Darlos,Phyx S.AS,206014,7
101871502791636,Carlos Acosta Juliao Oficial,Carlos Acosta Juliao Oficial,203994,8
1589652347763879,Aquileo Medina A,Aquileo Medina Arteaga,202650,3
1999950110104088,Heidy Sánchez,Jhoan Camilo Cifuentes Garcia,200671,1
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,200002,14
109536228288634,Nuevo Liberalismo Valle del Cauca,Nuevo Liberalismo Valle del Cauca,192018,4
273861903433499,Lourdes López Flórez,Lourdes Del Rosario Lopez Flores,191232,7
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,188130,3
1137324852947717,Sandra Hernández,Digital Tech Ideas S.A.S,184165,3
807500072661945,AsoVape,AsoVape,164157,2
105848177845789,All Out en español,All Out Action Fund,160712,6
104969865721375,Profes.movimientociudadano,John Bazurto,152425,20
100232346317619,David Enrique Arango Quintana,David Enrique Arango Quintana,136452,8
232287230205457,IDU Bogotá,Instituto de Desarrollo Urbano : IDU,130012,6
365042347704443,CP Carlos Padilla,Carlos Padilla,128805,3
1618805941666374,Paola Castillo Gutierrez,Paola Castillo,127011,2
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,125663,5
466713146804873,Jonathan Vasquez,Jonathan Stivel Vasquez Gomez,123955,3
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,117899,23
1513364822297857,German Casagua B,German Casagua B,112901,1
104351302551385,Camilo Quiroz H,Camilo Quiroz H,112253,1
108576731393581,Juliana Enciso,Claudia Juliana Enciso Montes,103333,3
286568181368830,Jhon Eddison Ortega Diputado,Jhon Eddison Ortega Diputado,102107,28
391099551688976,Manuel Correa,Manuel Correa,96516,4
103138861936410,René Quintero,Rene Julian Quintero Gallego,94699,1
107204794960194,Instituto Técnico La Salle,Instituto Técnico La Salle,94472,14
1648417351861251,Cristian Mestra,Cristian Mestra,93567,3
1147318942107929,Todos Somos Una,DEBRAIN LLC,92155,3
1383605158583178,Chicho Avanzando Ando,German Dario  Rodríguez Parro,85045,1
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,84774,3
489327244878254,Carlos Parra,Carlos Parra,84624,2
184284351706738,Lotería de Bogotá,Lotería de Bogotá,83369,3
132840983520233,Gobernación del Atlántico,Gobernación del Atlántico,81807,1
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro,81711,2
