Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,37477,36
314038193269,211 - Zdravotní pojišťovna ministerstva vnitra ČR,Zdravotní pojišťovna ministerstva vnitra ČR,7684,23
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,7243,4
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,3167,9
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,1965,2
178362315106,European Parliament,European Parliament,1830,21
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,1793,7
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,1726,5
52479821102,Týdeník Respekt,Týdeník Respekt,1503,6
251656685576,KDU-ČSL,KDU-ČSL,1462,4
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,1417,23
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,1190,5
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,1162,1
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1071,8
108726857444837,České zájmy v EU,DFMG,934,2
1469427909957890,Reportér magazín,Reportér magazín,927,2
143332019059223,DOC Mercury,Jakub Lorenc,884,1
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,880,2
188866358684457,Fuchs2,Fuchs2,874,2
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,872,12
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",865,11
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,842,4
55408246161,Amnesty International ČR,Amnesty International ČR,841,1
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,819,4
424114981002397,Český rozhlas Plus,Český rozhlas,791,23
549810151781648,VŠB - Technická univerzita Ostrava,Vysoká škola báňská - Technická univerzita Ostrava,724,1
102090718057736,Urban Developers and Investors,"Urban Developers and Investors, s.r.o.",680,1
137778619615350,Voyo.cz,TV Nova s. r. o.,664,2
416190415243,Fakulta životního prostředí - ČZU v Praze,Fakulta životního prostředí,596,15
460558621177512,Zálohujme.cz,Zálohujme,596,5
693725074166331,Naše zdravotnictví,Naše zdravotnictví,550,4
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,532,1
117823623864,Transparency International ČR,Transparency International ČR,501,8
113743658978459,Meltingpot,Meltingpot,495,7
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,489,9
356451014434612,Marian Jurečka,KDU-ČSL,477,3
101288484695293,Evropská soda,DFMG,451,1
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,444,2
1558359124403846,Každá plechovka se počítá,Každá plechovka se počítá,437,1
711658465662315,XTV,XTV,398,13
199064530104466,Hodina Země ČR,ZO ČSOP Veronica,375,2
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,349,11
206284412716963,Plzeňský kraj,Plzeňský kraj,333,3
511497365600515,Markéta Pekarová Adamová,TOP 09,329,2
246919825409416,Piráti Přerov,Česká pirátská strana,322,2
597980334012769,Svoboda a přímá demokracie Moravskoslezský kraj - SPD,Svoboda a přímá demokracie (SPD),317,3
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,313,4
822146574595819,Agrární komora České republiky,Agrární komora České republiky,302,1
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,282,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,263,3
2242877092705890,Adam Zábranský - pražský radní,Česká pirátská strana - Praha,246,1
799083753454179,Voxpot,Voxpot z. ú.,237,2
111041662264882,ČSSD,ČSSD,212,1
551976351670874,Zdeněk Hraba,Zdeněk Hraba - senátor,209,5
110858965631193,Klimatická koalice,"Centrum pro dopravu a energetiku, z.s.",207,1
1382379128444365,Margita Balaštíková - poslankyně,Margita Balaštíková,204,2
154228456802,Divadlo v Řeznické,"Divadlo v Řeznické, o. p. s.",204,3
733410133337387,Michaela Šojdrová,Michaela Šojdrová,196,11
321762510282,Michal Kučera,Michal Kučera,192,2
206630153142726,Marek Výborný,KDU,189,2
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",188,1
275383259179951,Tepelná čerpadla IVT,Tepelná čerpadla IVT,183,4
107996628144164,PRAHA 6 SOBĚ,PRAHA SOBĚ,180,4
316392921738268,Recyklohraní aneb Ukliďme si svět,Recyklohraní aneb Ukliďme si svět,174,1
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,164,3
1060889564019324,Tomáš Prouza,Commpanions,164,1
1437561026464333,Patrik Kunčar,KDU-ČSL,163,6
378827025796132,Peak.cz,Peak.cz,162,11
104940818596176,Akordy Václava Hnátka,Michaela Kaufmanová,161,2
112503423634725,Josef Bazala,KDU-ČSL,160,6
2027027804054275,Europe Direct Kroměříž,Europe Direct Kroměříž,159,1
145496818820564,Adison,Adison,155,2
1900532106849242,Institut H21,Institute H21,153,1
242117635912490,ODS - Plzeňský kraj,Občanská demokratická strana,151,7
1701718886552103,Moje Evropa,Moje Evropa,149,1
101571722521084,Prahajede.cz,Magistrát hl. města Prahy,143,2
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",143,3
100713699374019,Richard Brabec,Richard Brabec,143,1
102552295886205,Richard Loskot - zastupitel politického hnutí PRO Ústí,Richard Loskot,132,1
350160418345087,Inkluzivní škola,Inkluzivní škola,132,1
509303365874029,Kino Pilotů,These ads ran without a disclaimer,121,1
220953819920676,Ministr Zdraví,Ministr Zdraví Z.U.,120,2
114354908248036,NW24,These ads ran without a disclaimer,120,1
643597159010163,PRO Ústí,Lukáš Pokorný,113,1
149368281915233,ČSSD Jihočeský kraj,Česká strana sociálně demokratická,112,1
106725941551702,Daniela Kovářová,Anna Pocnarová,110,2
369035059843617,REMAX Delux,Tomáš Šimek,110,4
284944781875,EURACTIV.cz,EURACTIV.cz,108,5
205997892828769,Jeden svět Ostrava,Jeden svět Ostrava,108,8
2355870998014543,Sázíme budoucnost,Nadace Partnerství,107,2
101937231589371,Čestmír Bouda,Čestmír Bouda,104,4
108342850697974,Hejtman Josef Suchánek,Starostové a nezávislí • STAN,103,4
146556772110539,Security Outlines,Security Outlines,101,2
107563435940797,Skanska v ČR a SR,Skanska,101,4
102620981865843,Jana Skopalíková - radní pro životní prostředí a zemědělství,Jana Skopalíková,≤100,3
343987063337791,CyberBlog,Cyber Security Solutions s.r.o.,≤100,6
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,≤100,1
265056436921261,NOVÁ SÍŤ,Nová síť z.s.,≤100,1
287724754662359,HateFree Culture,HateFree Culture,≤100,1
2106629662903134,Brno Brňankám a Brňanům,Tom Ulrich,≤100,1
113339861358429,Vojtěch Mikoláš - místostarosta Prahy 12,Vojtěch Mikoláš,≤100,4
1410403182565683,Petr Hladík,KDU-ČSL,≤100,1
319958294730813,Jihomoravský kraj,Krajský úřad Jihomoravského kraje,≤100,2
107180438637344,Otvírání Poličky,Otvírání Poličky,≤100,1
139936392836909,Ask Team Clean CZ & SK,These ads ran without a disclaimer,≤100,1
103779080972210,Youradio Talk,Youradio Talk,≤100,1
1649724681776439,ProMOST,ProMOST,≤100,1
100505211433010,Hejtmanka Petra Pecková,Starostové a nezávislí,≤100,2
