Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,11072,11
198852633461667,Lray  Villafuerte,Ericka Jones Magat,9935,24
223618785182273,Pilipinas,WFPH,6993,17
1922749344643532,The World Tonight,The World Tonight,6865,36
265779500134955,SM Supermalls,SM Supermalls,6713,7
109221950807340,Serbisyong Ka Fuerte,Ericka Jones Magat,6521,1
547821942058909,Pilipinas Today Radyo,WFPH,5974,25
229162103880856,Wanna Fact PH,WFPH,5825,28
269175894020945,Radyo Pilipinas Today,WFPH,4969,18
248604102561917,Lung Cleanser Tritydo - No. 1 Lung supplement in the philippines,These ads ran without a disclaimer,4808,3
1303847879710886,Philippine Star Blog,NM,4502,14
2382257968459872,Pakshet,NM,3554,10
143940582906987,Bran Ferrer Reluao,Authority Asia Communications Inc.,3428,5
495629064258114,Lolita Karen Javier,Amor U. Nacional,3377,5
103215701288140,Random News Media,NM,3330,8
389832831155174,Joke Joke Joke,Joke Joke Joke,3094,7
438848109829671,Juan Dela Cruz,Juan Dela Cruz,2884,7
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,2637,24
1950273215252524,Aboitiz Power Corporation,These ads ran without a disclaimer,2634,1
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,2499,1
101382091400564,Atty. Tony Roman,Sulong Pilipinas,2481,5
185986004827409,UNFPA Philippines,Brown Bag Communications,2285,2
100170811672425,Kyusi,WFPH,2246,22
263066651005055,"Ramon Bong Revilla, Jr.","Ramon Bong Revilla, Jr.",2037,1
386570178125149,Senator Win Gatchalian,Senator Win Gatchalian,1847,1
100198654865938,MJ BEST DEAL UKAY,These ads ran without a disclaimer,1739,1
153170324872580,Jolo Revilla,Pagbabago sa Unang Distrito Movement,1675,4
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,1585,11
111324628476603,REact PH: Choose Renewables,REact PH: Choose Renewables,1526,4
113607078003192,Teka Lang,Gibby Gorres,1462,2
100745692299201,Pilipinas Today Mindanao,WFPH,1447,5
106352075165169,e-Boto,e-Boto,1329,7
112952897079549,Energy Development Corporation,Energy Development Corporation,1294,8
156752721080952,Sonny Angara,Sonny Angara,1290,3
186667502068528,Larry De Costa,WFPH,1279,14
325780477966356,Geo 24/7,Energy Development Corporation,1274,9
505887912898325,Positive Energy,Energy Development Corporation,1236,2
245779419247809,Metro Manila Blog,WFPH,1156,4
738777416145406,The Agam Agenda,The Agam Agenda,1136,4
48688071399,Greenpeace Philippines,Greenpeace Philippines,1082,3
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,1078,2
546433575827400,Jun Sagun,Jun Sagun,1048,2
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,1036,2
1462101314018879,Congressman Arnie A.Teves,Teves Cares,964,1
104291395914077,Nuclear Supporters PH,Nuclear Supporters PH,939,6
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr",BIHA-MPC : People of Aklan,914,9
1834423440210624,"Bantay Konsyumer, Kalsada, Kuryente","Bantay Konsyumer, Kalsada, Kuryente",896,5
1545669842400799,Konsehal PJ Estavillo,Prince Joen Estavillo,849,5
105728894975533,Pilipinas ng Laguna,WFPH,827,3
1329675533726600,Pilipinas Today QC,WFPH,756,3
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,754,2
705660422953865,About Metro Pacific,WFPH,745,7
1332938170076882,Tatak QC,Polsure,679,2
103485942191411,Juan Bulletin,Polsure,666,2
1779870368752390,May JOY sa QC,Polsure,654,2
145265112840190,Kasama Ka Sa Pag-Unlad,Polsure,647,2
176725369945441,Pilipinas Today Files,The World Tonight,623,2
100406438859954,Fight Illicit Trade,Fight Illicit Trade,596,1
425103024214244,Bawas Bisyo,Sin Tax Coalition,536,2
389832831155174,Joke Joke Joke,Kristine Reyes Sablan,528,3
212808672071102,MWSS Regulatory Office,MWSS Regulatory Office,502,2
784522714997609,Commission on Human Rights of the Philippines,Commission on Human Rights of the Philippines,488,2
522302631184659,Philippine Business for Environmental Stewardship,Philippine Business for Environmental Stewardship,471,2
107463358538636,planetGOLD Philippines,planetGOLD Philippines,468,6
1871757276390999,Cong. Mannix Dalipe - Page,Manuel Jose M. Dalipe,458,1
914556591894195,CitizenWatch Philippines,CitizenWatch Philippines,451,2
249691921715548,Commission on Higher Education(CHED),Commission on Higher Education(CHED),438,2
1566478310240623,Francis Tolentino,Francis Tolentino,430,4
118263363420286,Ilocos Trends,WFPH,374,3
154386154617,WWF-Philippines,WWF-Philippines,352,3
320130741416822,Special Olympics Pilipinas,Special Olympics Pilipinas,349,9
110505531540054,Hon. Tata Ortega-Casetta,Rolly Jude Mariano Ortega,341,3
