Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
109637397268775,Nyugati Pályán,Splendidea Communications Kft,518603,16
120370174702378,Magyarország Kormánya,Magyarország Kormánya,410301,1
543788999005363,ORIGO,Mediaworks Hungary Zrt.,138776,18
191461774219575,hirado.hu,hirado.hu,131318,41
134446106628218,Dehir.hu,Dehir.hu,108930,4
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,83821,24
594088897289853,Alapjogokért Központ,Alapjogokért Központ,61079,19
178362315106,European Parliament,European Parliament,50081,8
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,48936,7
248172631940,Mandiner,Mediaworks Hungary Zrt.,48648,7
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,37982,6
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,37153,6
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,36764,7
294815374340858,Donáth Anna,Momentum Mozgalom,33026,27
109414841321682,Magyar Falu Program,Magyar Falu Program,29861,2
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,26826,7
592204747588011,Momentum Mozgalom,Momentum Mozgalom,25775,4
1534911313439123,Ripost,Ripost,22569,7
149061108240,Kocsis Máté,Fidesz frakció,20186,1
264517713636590,PestiSracok.hu,PestiSrácok.hu,19243,6
1869511526651884,Zsigmond Barna Pál,Fidesz,18451,14
713504822019923,Fidesz Székesfehérvár,Fidesz,18348,2
100299381703981,Ps TV,PestiSrácok.hu,17943,4
103535901965121,Európához Tartozunk Egyesület,Európához Tartozunk Egyesület,17631,2
1880809845328535,Dobrev Klára,Demokratikus Koalíció,17610,2
107412538516721,Urban Rental,These ads ran without a disclaimer,16108,1
131283758531,HVG,HVG Kiadó ZRt.,16055,10
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,15121,70
108346693873484,Győrffy Balázs,Balazs Gyorffy,14784,2
14792493292,Magyar Kétfarkú Kutya Párt,Magyar Kétfarkú Kutya Párt,14155,3
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,13804,7
851784814892644,Simicskó István,KDNP frakció,13085,2
1522376201425707,Ujvári Imre,Ujvári Imre,11700,1
