Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
107739801980383,Karachi Stories,Karachi Stories,120118,2
108032181861181,Suno News HD,SUNO TV,16597,42
104008791697323,Karachi Insider,Karachi Insider,13866,5
171980796153771,Siraj ul Haq,Siraj ul Haq,11270,7
144494398930201,Jamaat-e-Islami Pakistan,Jamaat-e-Islami Pakistan,8489,6
108032181861181,Suno News HD,Suno News HD,7937,3
111378401865271,Jawad Sohrab Malik,Rehma Chaudhary,7581,4
448981518645687,Chaudhary Shahid Bashir,Chaudhary Shahid Bashir,7430,10
388501561700814,Ch Tariq Irshad,Ch Tariq Irshad,5670,8
100308592833663,Politics & Views,Politics & Views,4863,2
106404676842052,ووٹ کو عزت دو,ووٹ کو عزت دو,4823,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,4315,2
108083102036781,tinted_glass_permits,These ads ran without a disclaimer,4174,1
110196941769209,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,4162,15
152389405506628,Muhammad Fiaz Bhatti,Muhammad Fiaz Bhatti,3463,4
105412451500076,Mian Hassan Yousaf,Mian Hassan Yousaf,3063,2
103075692767998,Haseeb Amjad,Haseeb Amjad,2462,1
1706863532970589,Nasir Hashmi,Nasir Hashmi,2317,4
115040744805581,Mohammed Hasan,These ads ran without a disclaimer,2141,1
415157178608849,EncycloMedia Hub,EncycloMedia Hub,1939,1
101091346256155,Rana Umer Shahzad PP 157,Rana Umer Shahzad PP 157,1835,4
103238092691017,Muhammad Rafiq,Muhammad Rafiq,1599,2
415157178608849,EncycloMedia Hub,These ads ran without a disclaimer,1397,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,1189,1
101169972970013,Team Arslan Hafeez Chaudhery,Hafiz Muhammad Bilal Shabbir,1123,1
113223601404356,CH Imran Saleemi Official,Ahsan Ur Rehman,1018,1
1511126005865615,Ayaz Memon Motiwala,These ads ran without a disclaimer,1011,1
152389405506628,Muhammad Fiaz Bhatti,These ads ran without a disclaimer,1001,1
117570394575101,Rai Waqas Aslam Kharal,Rai Waqas Aslam Kharal,1000,4
111021638285303,Chaudhry Aurangzeb,Chaudhry Aurangzeb,1000,11
101080725159933,Allama Shabbir Hasan Maisami,Allama Shabbir Hasan Maisami,950,3
110880823750051,Mohsin House Nawabshah,These ads ran without a disclaimer,933,1
240568789395863,Waqas Iftikhar Butt - PTI(official),Waqas Iftikhar Butt - PTI(official),930,1
246896888804250,Qazi Javed Aslam,These ads ran without a disclaimer,851,1
304781399652673,Jamshed Iqbal Cheema,Jamshed Iqbal Cheema,798,2
234578749895304,Relief Foundation International,Relief Foundation International,764,2
1814850698741724,Senator Mohsin Aziz,Senator Mohsin Aziz,727,1
111042571977218,Wains Group Hasilpur,Muhammad Usama Moazzam,725,1
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,708,1
103717002442138,Rohtas Books,Shanza Zahoor,661,2
1507497616198380,Senator Dr. Afnan Ullah Khan,Senator Dr. Afnan Ullah Khan,647,1
863919760292591,Muhammad Khan Malik Khani,Muhammad Khan Malik Khani,616,3
731698030293153,Faisal Javid,Faisal Javid,616,1
111791888503468,Hafiz Shahid Ghug,Hamza Sharif,607,1
389438921109161,Touseef Abbasi,Touseef Abbasi,599,4
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,514,1
