Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,20540561,8
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,4918677,8
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,4275787,49
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,3919349,62
54779960819,United Nations,United Nations with Facebook Ad Credits,3211338,3
197545083607941,Harian Kompas,Harian Kompas,2374851,65
164882486874333,antaranews.com,antaranews.com,2039251,1
105395699123690,Lensa Politik,Aditia Ramdani,1318116,18
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,802905,8
103459502642464,Dulure Mbak Puan,Pendukung Puan 'Agus Sugianto',670534,14
105984728799517,Sulsel Dukung Ganjar,Ganjar Nusantara Indonesia,591760,15
116802887958054,Sahabat Mbak Puan,Pendukung Puan,510018,22
104830667806476,Melihat Indonesia,Melihat Indonesia,466802,4
2222018624739038,Jakarta Dukung Ganjar,Ganjar Nusantara Indonesia,444883,7
116705041036588,Francine Widjojo,Francine Widjojo,431847,1
107611851968705,Sumsel Dukung Ganjar,Ganjar Nusantara Indonesia,406696,10
1854187061497992,Jogja Dukung Ganjar,Ganjar Nusantara Indonesia,399552,10
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,390467,21
101383579268587,Sumut Dukung Ganjar,Ganjar Nusantara Indonesia,389924,10
104769328970097,Joedea Aris Theofilus,Partai Solidaritas Indonesia,386889,1
110126448639394,Kita Mbak Puan,Kita Puan,369524,17
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,366091,2
103905329262702,Pendukung Puan 2024,Pendukung Puan 'Agus Sugianto',357990,18
107314345341621,Zakiyuddin harahap,Zakiyuddin harahap,327668,12
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,318579,12
100634344801574,Gus Raharjo,Septian Raharjo,308795,2
102981496004696,Relawan Sedulur Nafa Urbach,Siti Rospeni,296426,12
101791176154457,Kodepolitik A1,Aditia Ramdani,293368,5
342449962923657,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,275457,4
104101959243787,Mbak Puan for President 2024,Pendukung Puan 'Agus Sugianto',258771,11
1716437738583378,Banten Dukung Ganjar,Ganjar Nusantara Indonesia,254942,5
813887722072071,Yayasan Pundi Amal Bakti Ummat,Yayasan Pundi Amal Bakti Ummat,235438,3
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,231762,32
111864151754055,Esensi TV,Esensi Tv,209769,1
100738338510838,Bangkitlah Indonesia,Iwan Hardiansyah,205050,12
106499898747570,Lampung Dukung Ganjar,Ganjar Nusantara Indonesia,203541,5
1033193516732257,Jabar Dukung Ganjar,Ganjar Nusantara Indonesia,199746,2
110897011635842,Ganjar Jabar,Ganjar Nusantara Indonesia,192398,2
106584595452427,Rumah GP Pantura,Ganjar Nusantara Indonesia,185959,2
