Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
309308412520731,Sandy Hook Promise,Sandy Hook Promise,264689,38
309798029121030,Everytown for Gun Safety,Everytown for Gun Safety Action Fund Inc,240760,74
130268756992804,Yale Climate Connections,Yale Climate Connections with Facebook Ad Credits,22828,6
18982436812,ACLU,American Civil Liberties Union,20767,78
127225910653607,PragerU,PragerU,15972,238
104902061111847,A Better Wisconsin Together Political Fund,A Better Wisconsin Together Political Fund,15142,55
104384642612768,Students First NY,StudentsFirstNY,13086,80
442159053368561,Women Speak Out PAC,Women Speak Out PAC,12383,4
132066233534659,Healthcare Education Project,Healthcare Education Project,12150,10
77130778113,Coalition for Medicare Choices,The Coalition for Medicare Choices,12081,229
6236054211,Brady: United Against Gun Violence,Brady Campaign to Prevent Gun Violence,10481,6
106244251043808,America's Plastic Makers,"AMERICAN CHEMISTRY COUNCIL, INC.",10354,113
114646533630729,yes. every kid.,"yes. every kid, Inc.",10241,6
385473284886474,Hillsdale College,Hillsdale College,9613,88
105070129182164,The Wisconsin Independent,American Independent Media,9297,2
57259033959,AARP,AARP,8711,59
428821014132730,Katie Porter,KATIE PORTER FOR SENATE,8565,161
116821227998416,Protect Women Ohio,Protect Women Ohio,8396,2
7030901126,Campaign for Tobacco-Free Kids,Campaign for Tobacco-Free Kids,8178,31
172758932738142,PhRMA,PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA,8174,73
6514736316,Walden University,Walden University,8037,7
239452426714,American Action Network,American Action Network,7497,33
101772951980698,Texas Destination Resort Alliance,Las Vegas Sands Corp.,7196,254
84177291169,"Dairy Farmers of America, Inc.",DAIRY FARMERS OF AMERICA INC,6885,32
8291852604,Tobacco Free Florida,Florida Department of Health Bureau of Tobacco Free Florida,6411,38
40217893542,AIPAC,AIPAC,6172,147
104673218071670,Vote Early 2023,TECH FOR CAMPAIGNS,6115,98
304600892905134,Hillsdale College Online Courses,HILLSDALE COLLEGE,6052,133
