Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
100489613340306,Samsung,Samsung,59255,8
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),41836,128
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,32919,2
101896272489490,調查員皮爾森,皮爾森數據Pearson Data,25568,5
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,22766,158
693907914395620,良杯製所 Oolab,良杯製所 Oolab,15902,13
152472278103133,賴清德,賴清德,12798,5
106801464127093,目目非營利 MUVE NPO,目目非營利,10204,49
106665874127896,TUN 惇聚,TUN 惇聚,6241,1
820612794778213,渣打銀行 Taiwan,渣打國際商業銀行,5679,14
211730475524462,大陸委員會,大陸委員會,5018,11
177161918975981,基督教芥菜種會,基督教芥菜種會,4399,22
1855418728011324,鏡週刊,鏡週刊,4273,38
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,4183,6
368397373312842,游顥,游顥,3786,7
113021403762187,法律協會-債務協商 更生 清算 -全台服務,法律協會-債務協商 更生 清算 -全台服務,3659,2
219315794887869,聯合報,聯合報股份有限公司,3471,20
179608846121604,富達投信 Fidelity International - Taiwan,富達投信 Fidelity International - Taiwan,3461,2
1649523455281990,遠山呼喚,遠山呼喚國際貧童教育組織,3449,2
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,2931,9
142816435924517,DBS 星展銀行,DBS 星展銀行,2900,14
107087617853581,李勝峯-理性鋒爆,/thethinkerlee,2694,12
106584758844163,傳奇再臨-,傳奇再臨-,2425,6
112272141484784,游智彬：桃園阿彬哥,游智彬：桃園阿彬哥,2000,1
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,1992,28
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,1984,35
151776788178402,TechOrange 科技報橘,流線傳媒股份有限公司,1972,23
127628276929,天下雜誌,天下雜誌,1884,9
171759036215066,創世紀不動產教育訓練中心,創世紀不動產教育訓練中心,1808,15
221323424616286,吳祥輝 Brian Wu,吳祥輝 Brian Wu,1712,21
1636733309982216,黃明賢 屏東縣議員,黃明賢 屏東縣議員,1679,2
1212271885604995,社團法人愛的延續公益協會,社團法人愛的延續公益協會,1663,1
113115841660729,廖偉翔,廖偉翔,1642,8
139995871775,中國文化大學推廣教育部,中國文化大學推廣教育部,1598,1
104624290080479,張育美,張育美,1568,5
401843085061,台電電力粉絲團,台電,1563,1
286487218798,遠見雜誌,遠見雜誌,1500,1
1407916306098645,國際青年商會 中華民國總會,國際青年商會 中華民國總會,1391,10
246324992373019,傅崐萁,傅崐萁,1358,1
107478432346054,郭台銘+1,郭台銘+1,1281,15
1587628301470657,林沛祥,林沛祥,1249,11
113825481574510,郭倍宏 - 起造大高雄,郭倍宏 - 起造大高雄,1240,8
306276709452272,文化部,文化部,1238,2
199044740213961,為台灣而教 Teach For Taiwan - TFT,Teach For Taiwan 為台灣而教,1206,6
587400394604351,醫療財團法人南迴基金會,醫療財團法人南迴基金會,1203,1
