Page ID,Page name,Disclaimer,Amount spent (RON),Number of ads in Library
1058116737612843,USR,Uniunea Salvați România,16963,12
178362315106,European Parliament,European Parliament,1645,3
321890494859228,Vlad Gheorghe,Vlad Gheorghe,1032,13
163943696987223,Ziarul Puterea,Ziarul Puterea,588,32
176989973158138,Guvernare.net,Guvernare.net,443,2
697451833786949,Mihai Polițeanu,Mihai Polițeanu,409,5
686190454826244,Declic,Declic,375,57
1559885467641191,Râul Alb,Râul Alb,362,12
186612088034700,Facias - Fundatia pentru Apararea Cetatenilor Impotriva Abuzurilor Statului,FACIAS,322,9
279454772645662,Nicu Ștefănuță,Nicu Ștefănuță,322,4
260365460647855,Mircea Geoana,Mircea Geoana,312,10
971907786352729,USR Cluj,USR Cluj,300,6
329619180721358,Cosette Chichirău,Cosette Chichirău,294,5
114319753592403,AFACERI.news,Trend Communication,292,7
149371012371397,Newsweek Romania,Newsweek Romania,291,4
205001282852200,Milvus Group,Asociatia GRUPUL MILVUS,277,92
111273528544907,Alianța Național Creștină,Alianța Național Creștină,220,1
165467823513147,Alin Tișe,Alin Tișe,213,1
107898832590939,European Commission,European Commission,205,1
348610102203573,Radu Miruţă,Radu Miruţă,200,1
731035500293728,Siegfried Muresan,Siegfried Muresan,193,1
1164341813627057,Maria Gabriela Horga,Maria Gabriela Horga,183,2
107029625474765,Nicușor Halici,PSD Vrancea,183,2
205092989831102,Senator Maricel Popa,Maricel Popa,179,3
108131401342424,Adrian Vigheciu,Adrian Vigheciu,167,3
1653699758248627,Ion ȘTEFAN,Ion ȘTEFAN,166,1
1658924257659048,USR Sector 3,Partidul Uniunea Salvați România - Filiala Sector 3,160,3
1656475137918717,USR Sector 6,Uniunea Salvati Romania Filiala Sector 6,160,2
104519198394311,Rareș Hopincă,Rares Hopinca,151,1
332232000196436,ARCA - Romanian Forum for Refugees and Migrants,ARCA Forumul Român pentru Refugiați și Migranți,150,6
113009310432947,Ilie Cheșa,Ilie Cheșa,141,2
123526378261795,Stiri Locale,Stiri Locale,134,1
444661942362092,USR Sector 4,USR Sector 4,133,5
1028428697211383,USR Sibiu,USR Sibiu,125,1
102601499822802,RMDSZ,RMDSZ,124,7
509548582409324,Ghidul Primãriilor,Millenium Management Sistem SRL,119,3
112664490103704,Salvăm România,Salvăm România,118,1
103971266033940,Mihai Enache,Mihai Enache,115,4
100819095420980,Daniel Palaghianu,USR Bihor,112,1
150459561825456,Rodbun Grup,These ads ran without a disclaimer,108,1
103446918540751,Silviu Iordache,Partidul Uniunea Salvați România - Buzău,108,1
102743169253473,Reciclăm în România,Reciclăm în România,107,20
338465666278028,Cristian Niculescu Țâgârlaș,PNL Maramureş,107,2
