Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
108827338788235,Hernando Morales,POR LA DEFENSA DE CALI,2553776,10
1059459884138781,Mauricio Tobón Franco.,Mauricio Tobón Franco,1386094,2
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,1306630,13
175286072898201,Braulio Espinosa Márquez,Braulio Espinosa,735000,13
1115184931884092,Albert Corredor,Albert Corredor,686961,1
162949777243451,Andrés Julián,Andrés Julián Rendon,607016,6
61298420594,Eugenio Prieto Soto,Eugenio Prieto Soto,574710,3
131753023639902,Aldemar Alfaro,Aldemar Alfaro Rivero,485198,4
104351302551385,Camilo Quiroz H,Camilo Quiroz H,476625,5
103754197881668,Esteban Restrepo,Fredy Esteban Restrepo Taborda,473428,2
415910721915879,Hector Fabio Velasco Hernandez,héctor fabio velasco hernandez,455238,17
195575853964886,Rodrigo Lara Restrepo,Movimiento Ciudadano Lara por Bogotá,417763,18
104133069337469,Diego Torres,Diego Torres,371466,4
1259770774053121,Politécnico COHAN - Medellín,Politécnico COHAN - Medellín,342259,8
105860962029722,Felipe Vélez,Medellín Vuelve a Brillar,338725,9
1165655170260613,Diana Rojas,Diana Rojas Concejal de Cali,337918,10
251292808253299,Canadian College,Canadian College,314244,13
513373825500774,Catalina Ortiz,Catalina Ortiz,303387,19
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,264989,9
812165288875574,Jaime Pumarejo,Toro Digital 1972,249944,11
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,245523,5
100232346317619,David Enrique Arango Quintana,David Enrique Arango Quintana,235282,13
2707937482763911,Erasmo Zuleta,Erasmo Zuleta,234620,2
115922544823271,Miyerlandi Torres A,Miyerlandi Torres A,224327,130
478709465506020,Secretaría de Productividad y Competitividad,Secretaría de Productividad y Competitividad,219954,9
827309657396301,Yamit Noe Hurtado,Yamit Noe Hurtado,218684,3
503621983303342,Oscar Mauricio Toro,Oscar Mauricio Toro Valencia,214575,131
101642839569704,Javier Marulanda,Dr Javier Marulanda,197782,2
112233823483908,Mallath Martinez,Mallath Martinez,176938,11
341743792688909,Centro de Ciencia y Tecnología de Antioquia,Centro de Ciencia y Tecnología de Antioquia,174442,19
