Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
101875098313543,Andel,Andel,16249,12
65929129383,Røde Kors,Røde Kors,10019,57
26458152911,SOS Børnebyerne,SOS Børnebyerne,4807,21
59143726810,Psykiatrifonden,Psykiatrifonden,4069,9
116269191760882,DSB,DSB,3595,6
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,3249,21
55365680705,Greenpeace Danmark,Greenpeace Danmark,3142,44
72672361910,Børns Vilkår,Børns Vilkår,3001,15
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,2940,8
399210657232918,PlanBørnefonden,PlanBørnefonden,2906,24
12787473132,Berlingske,Berlingske,2890,20
167891603415958,Lederne,Lederne,2443,12
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,2423,18
17428770950,RÆSON,RÆSON,1897,1
250994288337708,Sex og Samfund,Sex og Samfund,1523,16
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1458,20
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,1133,50
167891603415958,Lederne,These ads ran without a disclaimer,1069,13
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,1056,29
398454550257699,Lars Boje Mathiesen,Lars Boje Mathiesen,1046,1
304554445813,Videncentret Bolius,Videncentret Bolius,1032,12
133707013355759,Danner,Danner,975,1
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,904,10
102154048301476,Lederstof.dk,Lederne,839,29
33588644626,World Animal Protection Danmark,World Animal Protection Danmark,789,4
104560517780052,Klimafolkemødet,Klimafolkemødet,671,2
26573783230,Dyrenes Alliance,Dyrenes Alliance,669,3
304554445813,Videncentret Bolius,Bolius,665,3
178362315106,European Parliament,European Parliament,642,10
1480768582181666,Passagerpulsen hos Forbrugerrådet Tænk,Passagerpulsen hos Forbrugerrådet Tænk,637,23
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,598,21
867877683280051,Weekendavisen,Weekendavisen,595,11
41459763029,Socialdemokratiet,Socialdemokratiet,591,12
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,564,9
377809518910165,Netcompany,Netcompany,550,9
246977185497434,Plastic Change,Plastic Change,541,24
63691965101,UNICEF Danmark,UNICEF Danmark,510,2
108041771950114,Danmarksdemokraterne,Danmarksdemokraterne,489,3
