Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
14095969045,Fremskrittspartiet,Fremskrittspartiet,10772,16
111345183340,Fagforbundet,Fagforbundet,6712,6
20468812735,LO,LO,6235,22
135843375926,UNICEF Norge,UNICEF Norge,4568,25
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,4035,66
203067569732001,Fellesforbundet,Fellesforbundet,3485,48
171540532874418,Arbeiderpartiet i Bergen,Arbeiderpartiet i Bergen,3055,18
275389322558295,LOs sommerpatrulje,LO,2338,7
10953652930,Høyre,Høyre,2140,43
322525743444,Get Inspired,These ads ran without a disclaimer,2100,5
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,2051,22
371106536283235,DAG OG TID,Dag og Tid AS,1607,6
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,1415,41
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,1316,2
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,1267,6
102264419459588,Akershus Høyre,Akershus Høyre,1261,3
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,1072,1
151608890040,Innlandet FrP,Innlandet FrP,1067,1
198748346812235,Drammen Venstre,Drammen Venstre,962,19
298357179829,Trondheim Arbeiderparti,Trondheim Arbeiderparti,958,9
781470095268908,Skien Venstre,Skien Venstre,888,5
110628757129572,LO Vestfold og Telemark,LO,781,8
107005018213171,Heia Nord-Norge,Heia Nord-Norge AS,730,1
239677012734267,Fredrikstad Høyre,Fredrikstad Høyre,691,3
173437119340296,Akershus Arbeiderparti,Akershus Arbeiderparti,646,5
132368899297,Framtiden i våre hender,Framtiden i våre hender,641,3
200168040392101,Hustadvika kommune,These ads ran without a disclaimer,626,1
144754334087,Trøndelag Arbeiderparti,Trøndelag Arbeiderparti,584,22
101815422763212,Emil Raaen - Ordførerkandidat Ap,Trondheim Arbeiderparti,541,2
171619972854769,Oslo Arbeiderparti,Oslo Arbeiderparti,524,1
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,517,9
219212891435404,Ullensaker FrP,Ullensaker FrP,513,2
186077731431314,Arendal Venstre,Arendal Venstre,468,3
1281475135310961,Sissel Knutsen Hegdal - ordførerkandidat Høyre,Sissel Knutsen Hegdal - ordførerkandidat Høyre,465,1
131631106897687,Øygarden FrP,Øygarden FrP,461,12
217610311592724,Bærum Arbeiderparti,Bærum Arbeiderparti,438,4
