Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
208661552479830,日本財団,Shigeru Fujita,138056,8
1904070096535109,スマート選挙,株式会社センキョ,113667,41
475681929154100,国連UNHCR協会,国連UNHCR協会,99388,12
112523977041775,参政党,参政党,87861,50
684161888345926,西日本新聞me,西日本新聞me,22129,18
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,20260,13
543662599325014,地方移住・関係人口創出のプラットフォーム【ネイティブ. メディア】,ネイティブ株式会社,16062,6
571443836691356,Fossil Free Japan,These ads ran without a disclaimer,15557,2
102658591823560,2023年以降の未来予測,These ads ran without a disclaimer,13155,10
418866171492742,株式会社Legaseed,These ads ran without a disclaimer,12252,6
104124041821457,Beauty Channel,These ads ran without a disclaimer,9928,1
103914976352692,選挙ドットコム,イチニ株式会社,9591,1
110293788602871,天野英雄（岡山県笠岡市･自民党）,天野英雄（岡山県笠岡市･自民党）,8902,2
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,7529,1
105675478186991,金井たかし　江戸川区の政策研究,金井 高志,7014,2
237621741542989,実践型財務戦略アカデミー「布井塾」,These ads ran without a disclaimer,6207,2
102468941548369,宮城県民共済,宮城県民共済,6171,3
107313352292674,栄ひろみ,栄ひろみ事務所,5190,7
103817759311985,小林たけし（自民党）川崎市麻生区で政治活動中！,小林たけし,5112,1
968050086653224,ベルエポック美容専門学校,These ads ran without a disclaimer,4365,1
2317579431859030,岐阜県議会議員 さとう武彦,岐阜県議会議員 さとう武彦,4026,1
100251962938282,スピリチュアル心理,These ads ran without a disclaimer,3903,1
102104016089903,上田かずき,上田かずきと共に未来を考える会,3901,21
109760801771369,橋本 みきひこ,橋本 みきひこ,3625,4
102057562724312,自治体実務Webセミナー,自治体実務Webセミナー,3516,2
981456705576473,Datadog Japan,These ads ran without a disclaimer,3258,3
325980410778249,原発ゼロへのCountDown inかわさき　,原発ゼロへのカウントダウンinかわさき,3113,1
115053374813920,BizFul/ビズフル - ビジネスに役立つ資料が見つかる,株式会社ビズフル,2979,8
361961963894878,東京都議会議員小山くにひこ,Kunihiko Koyama,2288,1
259163764160829,FoE Japan,FoE Japan,2134,6
106300027813575,みんなで鯖江をつくる会,みんなで鯖江をつくる会,2007,1
288385447888433,公益財団法人モラロジー道徳教育財団,公益財団法人モラロジー道徳教育財団,1924,1
428707860616752,文京区議会議員えびさわけいこ,えびさわけいこ事務所,1901,1
105458429152816,清水直幸後援会｜清水直幸とよいまちを子どもにわたす会,Ryo Shimizu,1840,2
104525832559827,ごとう慎太郎,後藤　慎太郎,1787,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1731,1
341085439782585,富田けんじ（立憲民主党＠練馬）,Kenji Tomita,1665,1
151214938794853,ミエセン,ジャッグジャパン株式会社,1450,9
105407091130238,山下洋輔 千葉県議会議員選挙（柏市）候補予定者/立憲民主党,Yosuke Yamashita,1428,1
113714531652580,中村裕一のページ,中村 裕一,1398,3
547986165247623,NPO法人 多民族共生人権教育センター,NPO法人 多民族共生人権教育センター,1232,1
1671853216366712,東こう史ひろ,東猴史紘,1223,1
270368192998908,世田谷区議会議員  あべ力也,阿部 力也,1214,1
288301635169706,たかはま なおき　文京区議会議員,高浜 直樹,1141,2
108954555045499,町田てるよし後援会,町田てるよし後援会,966,2
111452121171849,選挙しか勝たん！しんどい地獄の政治活動は業者に頼む！「どぶ板選挙ドットウィン！」緊急相談窓口「03-6915-2310」,成田幹男,895,1
104533215755145,ZOE_Japan,ZOE Japan,833,1
881025135256351,Japan In-depth,Japan In-depth,784,3
1368986999877458,寺田ひろひで,博英 寺田,706,1
1454796194806512,文京区議会議員 海津 敦子 かいづあつこ,海津敦子,652,1
108491485442354,下川たかひこ後援会,下川たかひこ後援会,611,2
