Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",11718,31
118719801252410,Národní plán obnovy,Národní plán obnovy,7533,16
120461304659141,O2 CZ,O2 Czech republic,7317,4
470593056405865,Kde fondy EU pomáhají,"IMAGE CZ, a.s.",3919,6
356451014434612,Marian Jurečka,KDU-ČSL,3709,4
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,2446,14
108726857444837,České zájmy v EU,DFMG,2383,4
178362315106,European Parliament,European Parliament,2379,12
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,2353,4
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,2134,4
251656685576,KDU-ČSL,KDU-ČSL,2086,3
101288484695293,Evropská soda,DFMG,1629,3
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,1392,2
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,1373,5
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1241,4
197010357446014,Ondřej Prokop,Ondrej Prokop,1211,3
214827221987263,Andrej Babiš,Andrej Babiš,1179,3
206791046438534,Plant for the Planet - Česká republika,Plant-for-the-Planet Czech Republic Nadace,1104,5
119598071962341,Centrum pro regionální rozvoj České republiky,Centrum pro regionální rozvoj České republiky,925,7
384187235387895,Alena Schillerová,ANO,919,2
257529307701966,Jiří Pospíšil,TOP 09,912,4
1104866262972886,Michal Šmarda • Sociální demokracie,Česká strana sociálně demokratická,908,1
52479821102,Týdeník Respekt,Týdeník Respekt,801,5
308878909205138,Toyota Česká republika,Toyota Česká republika,715,3
101279652413889,SPOLU pro Prahu,SPOLU Praha,687,5
315972808450196,ČSOB,ČSOB,677,1
532219183564760,Stanislav Polčák,Stanislav Polčák,613,2
102090718057736,Urban Developers and Investors,"Urban Developers and Investors, s.r.o.",584,1
424114981002397,Český rozhlas Plus,Český rozhlas,581,24
1469427909957890,Reportér magazín,Reportér magazín,576,2
495496033796328,Stanislav Blaha,Stanislav Blaha,524,4
163914317133681,Jana Hanzlíková - poslankyně,Jana Hanzlíková - poslankyně,523,3
693725074166331,Naše zdravotnictví,Naše zdravotnictví,520,3
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,513,3
302134090396266,Zdeněk Hřib - náměstek pro dopravu,Česká pirátská strana - Praha,483,1
496346277123749,Piráti Ústecký kraj,Česká pirátská strana,460,1
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,441,2
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,438,1
139379141293,Paměť národa,"Post Bellum, z.ú.",438,8
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",429,4
100307671455380,Pražská Drbna,Pražská Drbna,388,1
130631260290858,Piráti Středočeský kraj,Česká pirátská strana,379,4
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,359,4
