Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
178362315106,European Parliament,European Parliament,2261,8
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,1754,13
342536459089859,Beata Kempa,Grupa EKR - Beata Kempa MEP,1699,4
102931488739,Platforma Obywatelska,Platforma Obywatelska,1487,25
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,1462,13
164968446888637,Ministerstwo Sprawiedliwości,Ministerstwo Sprawiedliwości,1375,3
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,1202,200
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Komarewicz,789,9
146599018696771,NATO,NATO,753,2
102400579013256,Action for Democracy,Action for Democracy,748,1
102811109411234,Do:łącz,Dołącz,745,8
104581499325617,Wybory bez picu,Obywatelska Kontrola Wyborów,631,12
144808095552639,ING Polska,ING Polska,613,4
109223993792330,Andrzej Domański,Andrzej Domański,604,5
57544755889,Amnesty International Polska,Amnesty International Polska,557,28
339855706171439,Dobra Fabryka,Dobra Fabryka,540,2
102759805294356,Dariusz Matecki - Radny Miasta Szczecin,Dariusz Matecki Radny Miasta Szczecin,496,6
312204349288060,Mariusz Gosek,Mariusz Gosek,472,14
1227194230675141,Pratia,Pratia SA,466,14
1436380093288077,Park Dzieje,Stowarzyszenie Dzieje,453,16
349783468716743,Włodzimierz Tomaszewski Minister ds. Samorządu Terytorialnego Poseł na Sejm,Włodzimierz Tomaszewski Minister ds. Samorządu Terytorialnego Poseł na Sejm,409,1
335107452998,"InPost - Paczkomat, Kurier","InPost - Paczkomat, Kurier",380,4
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro – Prawo do życia,378,4
123910440019,Renew Europe,Renew Europe Group,349,1
391098174296294,Super Express,se.pl,340,5
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,338,3
113143203693,Santander Bank Polska,Santander Bank Polska,312,3
178415208919146,Suwerenna Polska,Solidarna Polska,307,4
1432065937006559,Polski Związek Tenisa Stołowego,Polski Związek Tenisa Stołowego,296,1
653937168081792,PZU,Powszechny Zakład Ubezpieczeń Spółka Akcyjna (PZU SA),286,6
108301418501661,Odszkodowania Za Represje 1944-1989,Odszkodowania Za Represje 1944-1989,266,2
104442609633150,Lubuskie,Lubuskie,261,4
355335447987852,"Katarzyna Stachowicz - samorządowiec, działaczka społeczna","Katarzyna Stachowicz - samorządowiec, działaczka społeczna",260,2
276860619087002,Sylwester Tułajew,Sylwester Tułajew,249,6
