Location name,Amount spent (USD)
Bong County,≤100
Grand Bassa County,≤100
Grand Cape Mount County,≤100
Margibi County,≤100
Maryland County,≤100
Montserrado County,≤100
Sinoe County,≤100
Unknown,≤100
