Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
184257548280251,Alberta NDP,Alberta's NDP,8027,78
169928686425623,UFCW Local 401,UFCW Local 401,7662,25
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,4766,8
167800183238142,YourAlberta (Government of Alberta),YourAlberta (Government of Alberta),4090,4
149042028439970,Alberta Federation of Labour,Alberta Federation of Labour,3380,6
186752164845450,Ana Bailao,Ana Bailao,3217,3
270323369737229,Elections Alberta,Elections Alberta,2984,40
6319213302,Heart & Stroke,Heart & Stroke,2489,18
177990002393,Ontario Nurses' Association,Ontario Nurses' Association,1709,3
232428989879,Maybelline New York,Maybelline New York,1677,12
102828041144081,Here For Students,Here For Students,1658,16
189141609842,Ville de Gatineau,Ville de Gatineau,1546,10
118314421234127,Manitoba Watch 2023,Canada Growth Council,1515,11
1583430205202800,City of Toronto,City of Toronto - Your Local Government,1444,30
303473312998028,FedEx,FedEx,1407,2
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,1275,191
689157954518219,Danielle Smith,United Conservative Party,1228,8
154450024654,BC Teachers' Federation (BCTF),BC Teachers' Federation,1127,29
104386908631938,Pathways Alliance,Pathways Alliance,1047,5
2157595277852262,Anthony Perruzza,Anthony Perruzza for Mayor,1001,2
247550302115830,Elections Saskatchewan,Elections Saskatchewan,998,3
283487578481273,Énergir,Énergir,967,20
27234020592,UNICEF Canada,UNICEF Canada,934,13
439345863190331,Brad Bradford,Brad Bradford Campaign,892,5
261752512263,Canadian Red Cross,Canadian Red Cross,865,13
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,785,39
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,782,13
154462904588700,Enbridge Gas,Enbridge Gas,769,58
163261390365324,Elementary Educators,Elementary Educators,758,28
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,749,64
115835521825983,UNHCR Canada,UNHCR Canada,738,46
81178198523,Alberta Liberal Party,Alberta Liberal Party,719,2
232894981968,Nature Conservancy of Canada / Conservation de la nature Canada,Nature Conservancy of Canada / Conservation de la nature Canada,712,67
113707256426,Rachel Notley,Alberta's NDP,677,4
376006035816016,Storyworth,These ads ran without a disclaimer,634,12
186266941387011,BMO Financial Group,BMO Financial Group,627,2
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,602,3
103223222015913,Nowly,nowly,567,8
625254780822339,CUPE Manitoba,CUPE MB,563,11
45337425068,CARE Canada,CARE Canada,515,3
196322807083503,OECTA - Ontario English Catholic Teachers Association,OECTA - Ontario English Catholic Teachers Association,513,13
268823146480333,Fondation INCA,INCA,492,19
118040041222760,,Juan Luis Garrido,481,2
43448349479,Josh Matlow,Josh Matlow Campaign,463,3
281999881613,World Vision Canada,World Vision Canada,442,6
1097840090260804,National Police Federation,National Police Federation,435,131
727139784093958,Marit Stiles,Ontario NDP,430,2
245013842275891,CUPE Alberta,CUPE Alberta,427,4
177741812241442,SCFP-Québec,le SCFP,378,79
110905578614041,Drax Group Canada,Drax Group Canada,374,88
110561408638361,Coalition of First Nations for Finfish Stewardship,Coalition of First Nations for Finfish Stewardship,365,3
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,364,44
31912359596,University of Saskatchewan,University of Saskatchewan,361,9
106783791063349,VHLA Media,VHLA Media,358,1
372498358268,Manitoba NDP Caucus,Manitoba NDP Caucus,357,16
313429995379496,Saskatchewan Union of Nurses,Saskatchewan Union of Nurses,341,10
901776976544599,RBC Wealth Management,RBC Wealth Management,341,2
107385241806,Plan International Canada,Plan International Canada,338,79
267023623933372,Endangered Ecosystems Alliance,Endangered Ecosystems Alliance,337,1
53321777320,Coeur + AVC,Coeur + AVC,331,8
453724058039992,viaSport British Columbia,viaSport British Columbia,328,15
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,318,20
114849617772737,Care2 Canada,Press Pause Collective,308,7
203485052997041,Hospital Employees' Union,Hospital Employees' Union,306,6
106917558391358,Alliance nouvelles voies,Pathways Alliance,295,2
9333642607,TELUS,TELUS,286,5
633812813408377,Elections Canada,Elections Canada,274,10
48799305725,AIDS Vancouver,AIDS Vancouver,270,13
823970554364200,Ancient Forest Alliance,Ancient Forest Alliance,270,5
454725997987367,Manitoba Association of Health Care Professionals - MAHCP,Manitoba Association of Health Care Professionals,267,8
510183342342621,Bell MTS,Lavanya Rajaian,262,3
195608229977,BC NDP,BC NDP,253,4
1711780249072322,Anthony Furey,Furey for Mayor,251,19
143249880633,World Animal Protection Canada,World Animal Protection Canada,245,24
121818350969,AUPE - Alberta Union of Provincial Employees,Alberta Union of Provincial Employees,239,1
317158175535179,BitLife,These ads ran without a disclaimer,238,4
1755517074486412,Giorgio Mammoliti,Giorgio Mammoliti Campaign,237,6
152467601467262,BMO Groupe financier,BMO Groupe financier,227,3
102051553222110,Canadian Federation of Nurses Unions,Canadian Federation of Nurses Unions,223,6
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,215,156
19750184960,Greenpeace Canada,Greenpeace Canada,212,154
176256900912,Saskatchewan Party,The Saskatchewan Party,210,2
163292090362894,Heart & Stroke Lottery,Heart & Stroke Lottery,210,2
172675656776719,PS j'ai la SP,Sophie Berriault,203,1
405377872902754,Canada Action,Canada Action,199,1
202220023130891,Bell Canada,Bell Canada,199,2
186563811522,Centrale des syndicats du Québec (CSQ),Centrale des syndicats du Québec (CSQ),199,8
