Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
231350380299380,Las Últimas Noticias (LUN),Las Últimas Noticias (LUN),400799,18
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,218205,4
103527991214141,Cero DICOM,Cero Dicom,198190,7
116896819680750,Flamin hot,These ads ran without a disclaimer,149773,2
228557190541436,BancoEstado,BancoEstado,105157,12
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,103149,11
1548643738480723,Asistencia Deudores,Asistencia Deudores,98807,2
580663538777736,Consejo Minero,Feedback Comunicaciones,97472,4
105798328215264,Asistencia Familia,Asistencia Familia,89148,6
386423238164424,Enel Chile,Enel Chile,62542,1
102019462029011,V más V,V más V,59135,6
179469489118356,UDLA Chile,UDLA Chile,50057,6
113838817025219,Coperiodistas,Coperiodistas,47662,5
756450494522524,Andrés Jouannet Diputado,Andrés Jouannet,42059,9
1409821842658101,Merlín Research,Merlín Research,41590,1
116959991342822,Cajas de Chile A.G.,These ads ran without a disclaimer,40000,1
104487498154013,Agenda Transparencia,Agenda Transparencia,38694,3
110835964029132,Var Constitucional,Var Constitucional,37894,6
211676538936148,Fundación Reforestemos,Fundación Reforestemos,35282,3
200033693376679,Norte Verde,Inmobiliaria Norte Verde Spa,31124,5
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,29983,1
371453409556353,Red Coquimbo,Diarios en Red,29441,5
285417644878678,Red Antofagasta,Diarios En Red,28600,5
104923331929196,Enciclopedia Bío-Bío,Enciclopedia Bío Bío,28600,3
372456629467521,Red Los Lagos,Diarios En Red,28516,5
1440240282902180,Teck,These ads ran without a disclaimer,27823,1
243541299064994,Red Biobio,Diarios en red,27759,5
256214294989170,DaleProfe,daleProfe,26277,12
101077969210224,Corporación Clúster Minero Región de Antofagasta,Corporación Cluster Minero Región Antofagasta,25042,2
101248444922540,Pescadores Industriales del Biobío,Pescadores Industriales del Biobío,23440,4
26929188652,El Observatodo,MiVoz.cl,22969,35
761606963919174,Somos Aclara,Somos Aclara,18490,5
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,17749,12
117396934582415,Cuidemos la Infancia,Cuidemos la Infancia,15300,3
144688392999729,Cimech 3D,These ads ran without a disclaimer,14300,1
103463095024719,Curiocity,Curiocíty,12054,2
720580281356083,Atentos Chile,Atentos,11866,1
632687896928177,Oscar Crisóstomo,Oscar Crisóstomo,10889,4
100306353029408,Shop Todo en Uno,These ads ran without a disclaimer,10847,2
100826904957145,Centro Científico Tecnológico Región de Antofagasta,CICITEM,10517,1
1544524942457436,Iván Flores García,Iván Flores García,10442,1
212862908741975,Acoger,These ads ran without a disclaimer,9914,1
10152723078,Alejandro Navarro,Alejandro Navarro,8459,1
632114610161424,Diputado Miguel Ángel Calisto,Miguel Angel Calisto,7626,1
386634201382499,Marco Enriquez-Ominami,Marco Enríquez-Ominami,7299,2
1567607313249689,Cristobal Martinez Diputado,Cristobal Martinez Diputado,7000,1
358212417554442,Fisiología del Ejercicio,These ads ran without a disclaimer,6767,1
104224427947088,Circula el Plástico,Metrix,6729,1
78239901502,Diario Financiero,Grupo DF,6729,16
110405624650830,Chile En La Encrucijada,Chile En La Encrucijada,6457,3
105423425922613,Es Tiempo de Ahorrar,Es Tiempo de Ahorrar,6355,7
285802245163038,Concejal Nicolás Alvarez Vargas,Concejal Nicolás Alvarez Vargas,6060,2
173417548106840,Natalia Romero,Natalia Romero,5815,4
110298075136183,Cultura Previsional Chile,Servicios Audiovisualea Sofan SpA,5276,5
486113348433421,Ximena Ordenes Neira,Ximena Ordenes,4865,6
231952623614906,Daniel Melo Diputado,Diputado Daniel Melo,4859,1
113540781539326,Workmed,Workmed,4687,2
212672485793114,Frank Sauerbaum,Frank Sauerbaum,4527,1
114313944857734,Mamá Numeróloga,These ads ran without a disclaimer,4400,1
111099218377933,Benjamín Moreno Diputado,Benjamín Moreno Diputado,4357,2
106088671518497,Agustín Iglesias Concejal Independencia,Agustín Iglesias Concejal Independencia,4290,1
181189911970230,Alberto Undurraga V,Alberto Undurraga V,4142,1
445594468814604,Héctor Ulloa Aguilera,Héctor Ulloa Aguilera,3878,1
1637457636467958,Salesianos Chile - www.boletinsalesiano.cl,These ads ran without a disclaimer,3869,1
944035242325673,Radio Nuevo Mundo Red Nacional de Emisoras,Radio Nuevo Mundo,3584,1
600661340080888,Municipalidad de Salamanca,Municipalidad de Salamanca,3164,1
112555455065264,Vehículos en Peligro,Vehículos en Peligro,3150,1
161516273891492,Coopeuch,These ads ran without a disclaimer,2695,1
108523631002340,Loreta Villegas- Consejera Regional Aysen,Loreta Villegas- Consejera Regional Aysen,2658,3
100545818677825,Manuel León Saa,Manuel León Saa,2655,1
184169995325116,Gerardo Rojas Escudero,Gerardo Rojas Escudero,2487,1
300345197052910,Pablo Gutierrez Core,Pablo Gutierrez Core,2464,2
