Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
203652059653094,Government of British Columbia,Government of British Columbia,8834,2
1817729271829272,Secrétariat à la condition féminine,Secrétariat à la condition féminine,5696,13
16761458703,University of British Columbia,The University of British Columbia,5368,93
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Dairy Farmers of Canada,5334,36
632493333805962,Environment and Climate Change,Environment and Climate Change Canada,3021,15
230448456985193,Elections Ontario,Elections Ontario,2602,8
104811292976689,SOS violence conjugale,SOS violence conjugale,2483,22
113297740077607,Canadian Energy Centre,Canadian Energy Centre,2173,89
154462904588700,Enbridge Gas,Enbridge Gas,1692,55
109045051805492,Made The Canadian Way,Canadian Energy Centre,1660,8
163336718421,PSAC - AFPC,PSAC - AFPC,1391,42
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,1267,17
115835521825983,UNHCR Canada,UNHCR Canada,1156,88
139019864276,Oxfam Canada,Oxfam Canada,1153,29
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,965,51
107385241806,Plan International Canada,Plan International Canada,925,136
447980405253906,Public Service Alliance of Canada - Prairie Region,Public Service Alliance of Canada - Prairie Region,879,15
33730130515,Metro Vancouver,Metro Vancouver,854,24
633812813408377,Elections Canada,Elections Canada,850,24
11392874217,Québec solidaire,Québec solidaire,846,15
370233926766473,Environnement et Changement climatique,Environnement et Changement climatique Canada,828,15
1583430205202800,City of Toronto,City of Toronto - Your Local Government,808,4
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,783,54
160136850711053,CUPE Ontario,CUPE Ontario,781,4
1562700347383830,Chef Craig Wong,Ivy Lam,766,1
167577709932867,Fédération des professionnelles et  professionnels de l'éducation FPPE,Fédération des professionnelles et  professionnels de l'éducation FPPE,756,10
27321532378,Pierre Poilievre,Conservative Party of Canada - Parti conservateur du Canada,734,2
394745970602999,The Council of Canadians,The Council of Canadians,635,30
105833301076507,CUPE Local 38,CUPE Local 38,627,8
1097840090260804,National Police Federation,National Police Federation,627,100
184257548280251,Alberta's NDP,Alberta's NDP,617,47
134147499998111,Ministère de la Sécurité publique du Québec,Ministère de la Sécurité publique,606,6
105168452865235,Bell Aliant,Bell,555,2
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,554,52
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,540,26
625254780822339,CUPE Manitoba,CUPE MB,514,6
163261390365324,Elementary Educators,Elementary Educators,514,6
186062823629,Québec sans tabac,Conseil québécois sur le tabac et la santé,513,12
117926081552324,Équiterre,Équiterre,496,12
146592973368,Sunnybrook Health Sciences Centre,Sunnybrook Foundation,446,105
114849617772737,Care2 Canada,Press Pause Collective,425,13
127923173900910,Ontario Federation of Agriculture,Ontario Federation of Agriculture,407,25
180862678644381,Ontario NDP,Ontario NDP,392,13
27234020592,UNICEF Canada,UNICEF Canada,386,6
901776976544599,RBC Wealth Management,RBC Wealth Management,375,4
35715544220,Stand.earth,Stand.earth,372,26
1590219921201770,Élections Canada,Élections Canada,372,24
121455674601185,The Manitoba Teachers' Society,The Manitoba Teachers' Society,364,10
1876748445895294,Canadians for Affordable Energy,Canadians for Affordable Energy,354,20
190502667652613,Canada’s NDP / Le NPD du Canada,Canada’s NDP / Le NPD du Canada,343,14
222322717930469,Government of New Brunswick,Government of New Brunswick,341,5
172424676165115,Canadian Alliance to End Homelessness,Canadian Alliance to End Homelessness,340,20
586362242026180,Radio-Canada OHdio,Radio-Canada,335,21
203485052997041,Hospital Employees' Union,Hospital Employees' Union,325,6
136772905237,Historica Canada,Historica Canada,324,2
181701075182303,Crohn's and Colitis Canada,Crohn's and Colitis Canada,317,38
123235041462,The Fraser Institute,Fraser Institute,313,11
177741812241442,SCFP-Québec,le SCFP,312,19
174238299256105,Manitoba Government and General Employees' Union (MGEU),Manitoba Government and General Employees' Union (MGEU),308,9
121681904511500,CMHA National / ACSM National,Canadian Mental Health Association,308,8
233017897569896,Emplois en régions,Emplois en régions,305,13
113969008665734,Ministère de la Santé et des Services sociaux (MSSS),Ministère de la Santé et Services sociaux,298,7
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,294,6
167800183238142,YourAlberta (Government of Alberta),Government of Alberta,292,2
104853517861788,Surrey’s Say on Policing,National Police Federation,290,11
150435931672156,Élections Québec,Élections Québec,287,9
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,284,182
6319213302,Heart & Stroke,Heart & Stroke,273,6
19750184960,Greenpeace Canada,Greenpeace Canada,273,164
256967407720183,LEO,Léger,266,25
183326331693112,Manitoba Federation of Labour,Manitoba Federation of Labour,260,8
264035282685,"Commission des normes, de l'équité, de la santé et de la sécurité du travail","Commission des normes, de l’équité, de la santé et la sécurité du travail",258,2
152467601467262,BMO Groupe financier,BMO Financial Group,256,4
177681485609462,Radio-Canada,Radio-Canada,251,3
281999881613,World Vision Canada,World Vision Canada,243,4
195227957225519,Dairy Farmers of Canada,Dairy Farmers of Canada,242,20
100999094747422,Land Needs Guardians,Land Needs Guardians,211,6
105754167560390,Ekō Canada,Ekō,206,3
109859832010943,Victor Pelletier - Coalition Avenir Québec,Victor Pelletier - Coalition Avenir Québec,201,2
196322807083503,OECTA - Ontario English Catholic Teachers Association,OECTA - Ontario English Catholic Teachers Association,196,13
182645321760265,Ville de Montréal,Ville de Montréal,195,1
106360778489053,Fuelling Canada,Canadian Gas Association,192,84
222039741253078,CUPE Saskatchewan,CUPE Saskatchewan,191,14
143249880633,World Animal Protection Canada,World Animal Protection Canada,190,16
1522162571382952,Oceana Canada,Oceana Canada,189,3
868589909847623,Action Canada for Sexual Health and Rights,Action Canada for Sexual Health and Rights,187,4
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,186,11
247550302115830,Elections Saskatchewan,Elections Saskatchewan,184,39
510183342342621,Bell MTS,Lavanya Rajaian,180,2
200948603252723,Ville de Laval,Ville de Laval,178,1
200217723858499,"Tony Wakeham, MHA, Stephenville-Port au Port","Tony Wakeham, MHA for Stephenville - Port au Port",176,15
100401029468656,Christopher Baenninger,"Justin Beauregard, agent officiel",175,4
14742445214,BC Green Party,BC Green Party,173,32
321351607970406,The Narwhal,The Narwhal,171,2
130286616989573,CECI - Centre d'étude et de coopération internationale,CECI - Centre d'étude et de coopération internationale,171,36
823788047675556,Call of War,These ads ran without a disclaimer,165,2
150508548780741,Aman Singh,BC New Democrat Caucus,164,1
33532707807,Acfas,Acfas,163,1
179726942700557,Manitoba Health Coalition - MHC,Manitoba Health Coalition,161,9
60266912006,Liberal Party of Canada | Parti libéral du Canada,Liberal Party of Canada | Parti libéral du Canada,160,144
183212951743526,PEI Liberals,PEI Liberals,154,3
17043549797,MIT Technology Review,These ads ran without a disclaimer,153,2
124239144255718,City of Calgary – Your Local Government,City of Calgary – Your Local Government,148,5
5794733873,David Suzuki Foundation,David Suzuki Foundation,146,21
159713615718,WWF-Canada,WWF-Canada,144,31
1391594234280994,"Liquor, Gaming and Cannabis Authority of Manitoba","Liquor, Gaming and Cannabis Authority of Manitoba",138,8
108441375489438,Pete Wiesner,Hamilton Centre PC Riding Association,135,6
5777333398,Canada Strong and Free Network,Canada Strong and Free Network,133,30
386234648495459,Home Care Ontario,Home Care Ontario,128,21
2112106495731697,Wild First,Canadian Coastal Research Society,127,1
133690690015346,USJE - SESJ,USJE - SESJ,125,7
52543970197,Environmental Defence Canada,Environmental Defence,125,4
121099651233937,RAVEN,RAVEN Trust,119,2
274877362536876,CUPE BC,CUPE BC,117,5
152759126824,Enbridge,Enbridge,116,2
9333642607,TELUS,These ads ran without a disclaimer,115,1
113451888040685,KW Energy Home Services,KW Energy Home Services,113,10
468844636547019,Gouvernement du Nouveau-Brunswick,Government of New Brunswick,113,5
101898551911387,The Hub Canada,Hub Canada Media,112,31
2035580169895290,Coastal GasLink Project,Coastal GasLink,110,1
313429995379496,Saskatchewan Union of Nurses,Saskatchewan Union of Nurses,110,9
568938803293644,True North,True North,107,7
106183171866567,Fairness for Drivers,Fairness for Drivers,104,10
123279994379030,Participaction,ParticipACTION,104,6
652812671407912,Selam Debs,Selam Debs,≤100,14
327971477301533,City of Kingston - Municipal Government,City of Kingston,≤100,1
110298731950020,Branden Leslie for Portage-Lisgar,Branden Leslie Campaign,≤100,7
777481999018344,Jenny Kwan,"Jenny Kwan, MP",≤100,1
1671097993122619,Children Believe,Children Believe,≤100,25
244705915649117,RE/MAX Canada,These ads ran without a disclaimer,≤100,9
362051477864388,Bureau d'audiences publiques sur l'environnement,Bureau d'audiences publiques sur l'environnement,≤100,3
26394435211,Canadian Cancer Society,Canadian Cancer Society,≤100,4
106764462731658,Honest Reporting Canada,Honest Reporting Canada,≤100,6
115023341897487,BellAliantFR,Bell,≤100,2
105121706212337,SaskTel,SaskTel,≤100,1
99838903265,CPAWS Manitoba,CPAWS Manitoba,≤100,2
106432095003415,Our Nova Scotia RCMP,National Police Federation,≤100,16
108623238800454,Big River Analytics,Big River Analytics,≤100,2
98963682935,Canadian Feed The Children,Canadian Feed The Children,≤100,2
544846182381424,United Conservative Caucus,United Conservative Party Caucus,≤100,1
367461053332566,Community-Based Research Centre - CBRC,Community-Based Research Centre,≤100,3
108587420188,United Way Greater Toronto,United Way Greater Toronto,≤100,61
132996628184,City of Vancouver - Local Government,City of Vancouver - Local Government,≤100,2
184906186150,The Toronto Star,The Toronto Star,≤100,2
572892516092329,"Yvan Baker, MP",Yvan Baker,≤100,1
179488658767581,ICI Alberta,Radio-Canada,≤100,19
168617319831578,Nature Canada,Nature Canada,≤100,1
105884058088671,Keep Alberta RCMP,National Police Federation,≤100,17
103655764654302,Indigenous Leadership Initiative,The Indigenous Leadership Initiative,≤100,3
113707256426,Rachel Notley,Alberta's NDP,≤100,2
2161474537462046,Solar X,Solar X,≤100,1
605582973434788,Doctors Without Borders/Medecins Sans Frontieres (MSF),Doctors Without Borders/Médecins Sans Frontières (MSF) Canada,≤100,5
130985443655613,George Heyman,BC New Democrat Caucus,≤100,1
263829137144976,Regulator Watch,Brent Jason Stafford,≤100,3
53321777320,Coeur + AVC,Coeur + AVC,≤100,6
190035081047277,International Fellowship of Christians and Jews of Canada,International Fellowship of Christians and Jews of Canada,≤100,4
