Location name,Amount spent (USD)
Akmola Region,1205
Aktobe Region,265
Almaty Region,1069
Atyrau Region,211
East Kazakhstan Region,343
Jambyl Region,207
Karaganda Region,343
Kostanay Region,237
Kyzylorda Region,206
Mangystau Region,218
North Kazakhstan Region,200
Pavlodar Region,167
South Kazakhstan Region,601
Unknown,≤100
West Kazakhstan Region,138
