Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
135843375926,UNICEF Norge,UNICEF Norge,9801,20
234659001772,Arbeiderpartiet,Arbeiderpartiet,9732,7
10953652930,Høyre,Høyre,2999,22
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,1680,5
20468812735,LO,LO,1419,17
371106536283235,DAG OG TID,Dag og Tid AS,1230,2
132368899297,Framtiden i våre hender,Framtiden i Våre Hender,1187,13
132368899297,Framtiden i våre hender,Framtiden i våre hender,1077,20
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,973,1
2398568533531114,Velferdsmiks,NHO Geneo,847,28
308513566502014,Sammen for Bamble,Sammen for Bamble,826,2
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,825,4
126448980866214,Klassekampen,Klassekampen,785,1
108203984145752,Kruse Larsen,Kruse Larsen,692,6
573458549493165,Oslo kommune,Oslo kommune,622,2
1663819643914700,FrPs sametingsgruppe,Arthur Tørfoss,608,1
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,596,15
54779960819,United Nations,United Nations with Facebook Ad Credits,596,3
10254410675,Venstre,Venstre,569,8
104643995545164,Folkestyret,FOLKESTYRET,479,18
300127442096,Norske Kvinners Sanitetsforening,Norske Kvinners Sanitetsforening,449,1
536745556722065,Lillestrøm FrP,Lillestrøm FrP,329,2
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,327,9
141589002521022,Oslo Høyre,Oslo Høyre,283,3
201881833288298,Pårørendesenteret,Pårørendesenteret,271,34
171368929594037,Vestland Høgre,Vestland Høgre,270,2
149452772322646,Snusinfo.no,Swedich Match Norge,266,3
1430303507191895,Stange FrP,Jan Cato Berg Emilsen,256,1
119878348024795,ULOBA,Uloba - Independent Living Norge,250,22
103077389814473,Kristiansand SV,Kristiansand SV,243,2
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,237,2
34448777123,Haugesund Venstre,Bjørn Gunnar Husby,235,4
200480966638039,Supremacy 1914,These ads ran without a disclaimer,227,2
1868527676696422,Pasientskadeforeningen,Pasientskadeforeningen,224,2
200983583270624,NHO Service og Handel,NHO Service og Handel,221,1
329095637110085,FRANTZ AS,Frantz as,220,3
1281475135310961,Sissel Knutsen Hegdal - ordførerkandidat Høyre,Sissel Knutsen Hegdal,199,1
