Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
107385241806,Plan International Canada,Plan International Canada,9905,283
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,8465,59
281999881613,World Vision Canada,World Vision Canada,6121,41
104386908631938,Pathways Alliance,Pathways Alliance,4847,6
195227957225519,Dairy Farmers of Canada,Dairy Farmers of Canada,4221,10
605582973434788,Doctors Without Borders/Medecins Sans Frontieres (MSF),Doctors Without Borders/Médecins Sans Frontières (MSF),2513,34
16761458703,University of British Columbia,University of British Columbia,1393,70
106917558391358,Alliance Nouvelles voies,Pathways Alliance,1266,2
190502667652613,Canada’s NDP / Le NPD du Canada,Canada’s NDP / Le NPD du Canada,1193,22
1097840090260804,National Police Federation,National Police Federation,1175,77
352229158239956,"Stéphane Boyer, maire de Laval",Mouvement lavallois,1172,2
167800183238142,YourAlberta (Government of Alberta),Government of Alberta,1150,4
115835521825983,UNHCR Canada,UNHCR Canada,1006,100
261752512263,Canadian Red Cross,Canadian Red Cross,979,24
6695079125,TD,TD Bank Canada,975,18
104853517861788,Surrey’s Say on Policing,National Police Federation,853,9
106172275200668,GetBuilding,GetBuilding,841,1
109045051805492,Made The Canadian Way,Canadian Energy Centre,840,4
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,739,5
1671097993122619,Children Believe,Children Believe,722,43
264035282685,"Commission des normes, de l'équité, de la santé et de la sécurité du travail","Commission des normes, de l’équité, de la santé et la sécurité du travail",656,6
312380892116930,Cuso International,Cuso International,592,6
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,578,38
154462904588700,Enbridge Gas,Enbridge Gas,570,45
114849617772737,Care2 Canada,Press Pause Collective,528,13
49507049030,Food Network Canada,Corus Entertainment Inc.,502,1
1530293140634544,"No Options, No Choice","No Options, No Choice Project",477,9
139019864276,Oxfam Canada,Oxfam Canada,477,22
19750184960,Greenpeace Canada,Greenpeace Canada,469,207
113297740077607,Canadian Energy Centre,Canadian Energy Centre,463,97
239308266136055,United Way Halton and Hamilton,United Way Halton & Hamilton,451,8
