Location name,Amount spent (USD)
Alif Alif Atoll,≤100
Baa Atoll,≤100
Faafu Atoll,≤100
Kaafu Atoll,≤100
Kolhumadulu Atoll,≤100
Lhaviyani Atoll,≤100
