Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,22943,20
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,11227,8
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,3537,4
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,3130,14
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,2974,7
361281313901258,Komerční banka,"Komerční banka, a.s.",2817,4
56292993421,Jeden svět / One World,Člověk v tísni o.p.s.,2688,6
111041662264882,Sociální demokracie,ČSSD,2616,5
197010357446014,Ondřej Prokop,Ondrej Prokop,1983,3
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,1960,5
206273352289,ADRA CZ,"ADRA, o.p.s.",1764,6
251656685576,KDU-ČSL,KDU-ČSL,1680,5
101983652354160,Jozef Síkela,Starostové a nezávislí,1348,2
109787574497667,Aliance pro budoucnost,Aliance pro budoucnost,1321,1
107898832590939,European Commission,European Commission,1163,1
632832356800711,Plzeňský Prazdroj,Plzeňský Prazdroj,1125,2
56987874554,Liga otevřených mužů,Liga otevřených mužů,1073,1
137301989386,Aktuálně.cz,Aktuálně.cz,1026,6
110945610569821,Odchod.eu,Hnutí Odchod,1012,2
424114981002397,Český rozhlas Plus,Český rozhlas,972,25
578342809023884,Jsme fér,Prague Pride,958,1
1956144064659620,BlueTV,Aliance pro budoucnost,932,3
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,918,2
214827221987263,Andrej Babiš,Andrej Babiš,901,2
944792105610443,PRAHA SOBĚ,PRAHA SOBĚ,867,1
356451014434612,Marian Jurečka,KDU-ČSL,829,7
944358442253364,Jihočeský kraj - oficiální,Jihočeský kraj - oficiální,719,5
52479821102,Týdeník Respekt,Týdeník Respekt,634,6
1477535869227488,Vít Rakušan,Starostové a nezávislí,609,1
100201752249169,Spolu21,Občanská demokratická strana,593,2
693725074166331,Naše zdravotnictví,Naše zdravotnictví,583,3
105994357680102,Avenberg.cz,These ads ran without a disclaimer,571,2
460558621177512,Zálohujme.cz,Zálohujme,570,3
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",527,3
317158175535179,BitLife,These ads ran without a disclaimer,514,5
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,493,4
124480484567,Ostravská univerzita,Ostravská univerzita,491,1
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",480,6
112518823477332,Koridor D8,KORIDOR D8,447,2
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,445,3
495496033796328,Stanislav Blaha,Stanislav Blaha,421,3
169946526003,Nadace Partnerství,Nadace Partnerství,418,2
90002267161,TOP 09,TOP 09,409,7
983533828348884,Jana Komrsková - náměstkyně pro životní prostředí,Česká pirátská strana - Praha,378,2
102090718057736,Urban Developers and Investors,"Urban Developers and Investors, s.r.o.",347,2
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,346,7
58864692622,Český rozhlas Vltava,Český rozhlas,332,2
711658465662315,XTV,XTV,328,9
101230222584230,Pavel Vrbický - náměstek primátorky Hradce Králové,Česká pirátská strana,323,2
733410133337387,Michaela Šojdrová,Michaela Šojdrová,321,9
275383259179951,Tepelná čerpadla IVT,Tepelná čerpadla IVT,318,4
840906766014124,Jana Mračková Vildumetzová,ANO,296,1
384187235387895,Alena Schillerová,ANO,278,1
171936526824,EKONOM.cz,"Economia, a.s.",273,1
1558359124403846,Každá plechovka se počítá,Každá plechovka se počítá,271,2
122414944594991,"Chrenek, Toman, Kotrba advokátní kancelář","Chrenek, Toman, Kotrba advokátní kancelář",254,6
257529307701966,Jiří Pospíšil,TOP 09,250,2
101500052256658,Jan Kavalírek / zastupitel Praha 5,Jan Kavalírek,232,4
282765711734893,Piráti Moravskoslezský kraj,Piráti Moravskoslezský kraj,224,4
133030253410089,Jan Šafařík,Jan Šafařík,220,6
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,220,1
108342850697974,Hejtman Josef Suchánek,Starostové a nezávislí • STAN,215,3
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,201,5
321762510282,Michal Kučera,Michal Kučera,200,2
123858471641,iROZHLAS.cz,Český rozhlas,197,1
1437561026464333,Patrik Kunčar,KDU-ČSL,195,6
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,174,4
113743658978459,Meltingpot,Meltingpot,173,3
315972808450196,ČSOB,ČSOB,172,1
242117635912490,ODS - Plzeňský kraj,Občanská demokratická strana,171,4
302134090396266,Zdeněk Hřib - náměstek pro dopravu,Česká pirátská strana - Praha,170,1
2068226376787023,Piráti Praha 12,Česká pirátská strana,167,1
378827025796132,Peak.cz,Peak.cz,167,12
111630758223843,Čistota vod,"Gymnázium Globe, s.r.o.",166,2
40583438943,NESEHNUTÍ,NESEHNUTÍ,157,1
102341052904080,Новости Дня,These ads ran without a disclaimer,156,1
201535993705342,Radim Sršeň,Radim Sršeň,153,2
111210916534,Příběhy bezpráví,"Člověk v tísni, o.p.s.",151,1
101279652413889,SPOLU pro Prahu,SPOLU Praha,143,1
385939388500265,Domácí péče Včelka,Domácí péče Včelka,135,3
1701718886552103,Moje Evropa,Moje Evropa,133,2
112063685472868,KDU-ČSL Karlovarský kraj,Krajská organizace Karlovarského kraje KDU-ČSL,123,1
1468464403368393,Herbert Pavera - Váš senátor na Opavsku,PRodukujeme s. r. o.,122,4
1468464403368393,Herbert Pavera - Váš senátor na Opavsku,TOP 09,122,2
137778619615350,Voyo.cz,TV Nova s. r. o.,117,2
1469427909957890,Reportér magazín,Reportér magazín,115,1
