Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
101581945499216,Budapest Beszél,Budapest Beszél,220578,1
543788999005363,ORIGO,Mediaworks Hungary Zrt.,95505,14
191461774219575,hirado.hu,hirado.hu,94999,42
128596180810227,Stefi Déri,Megafon,77892,1
110462711892232,DK TV,Demokratikus Koalíció,64848,3
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,62271,3
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,50672,11
248172631940,Mandiner,Mediaworks Hungary Zrt.,47983,9
109414841321682,Magyar Falu Program,Magyar Falu Program,44892,5
594088897289853,Alapjogokért Központ,Alapjogokért Központ,44355,27
1880809845328535,Dobrev Klára,Demokratikus Koalíció,43426,2
1534911313439123,Ripost,Ripost,40536,6
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,37634,8
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,37345,6
1461534750733248,Schmuck Erzsébet,LMP - Lehet Más a Politika,37134,5
776079922494181,Apáti Bence hivatalos oldala,Megafon,35757,2
101645666099188,Dr. Besenyi Orsolya  - Jászberény polgármesterjelöltje,Dr. Besenyi Orsolya,34230,36
108346693873484,Győrffy Balázs,Balazs Gyorffy,32314,3
152408681635243,Hírklikk.hu,Hírklikk.hu,29766,3
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,29258,5
111039861671286,Demokratikus Lendület - DEL,Demokratikus Koalíció,28678,2
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,26856,6
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,24909,5
294998357524107,Deák Dániel,Megafon,24735,1
592204747588011,Momentum Mozgalom,Momentum Mozgalom,24345,12
100299381703981,Ps TV,PestiSrácok.hu,23344,6
167604093409160,Promenad24,Csanád Média Kft.,22255,2
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,21593,26
537817739693723,Brain Bar,Brain Bar,21492,2
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,20412,63
851784814892644,Simicskó István,KDNP frakció,17557,2
103922897650335,Bakos Bernadett,LMP - Magyarország Zöld Pártja,17536,5
131283758531,HVG,HVG Kiadó ZRt.,17029,10
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,16815,4
101028767982783,Ne dolgozz ingyen,PDSZ - Pedagógusok Demokratikus Szakszervezete,15178,6
103874348723105,Megoldás Mozgalom,Megoldás Mozgalom,14611,3
2552532618151148,Újpesti Hírek,Újpesti Hírek,13577,1
149061108240,Kocsis Máté,Fidesz frakció,13227,2
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,13097,2
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,12828,30
451844608304228,Metropol,Metropol,12707,2
1239893846155692,Tompos Márton,Momentum Mozgalom,12582,1
178362315106,European Parliament,European Parliament,12420,2
345496092135627,Hír TV,Mediaworks Hungary Zrt.,12310,3
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,11966,14
376436808069,Eventim - Ticket Express Hungary,TEX Hungary Kft.,11823,2
103478164920832,Rubicon Intézet,Rubicon Intézet,11327,16
134324809941862,Szoljon.hu,Mediaworks Hungary Zrt.,10170,3
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,9739,3
54779960819,United Nations,United Nations with Facebook Ad Credits,9715,9
116905388345518,veol.hu,Mediaworks Hungary Zrt.,7777,2
735736549957756,G7.hu,G7.hu Nonprofit Zrt.,7775,1
1792920094355738,Simon Miklós országgyűlési képviselő,Dr. Simon Miklós,7638,2
196431174341272,József Felföldi,József Felföldi,7467,3
109651004719614,Szol24,Esélyegyenlőség és Fenntarthatóság Egyesület,7445,3
122922027734811,feol.hu,Mediaworks Hungary Zrt.,6632,2
150753991634693,Yves Rocher Magyarország,These ads ran without a disclaimer,6410,12
264517713636590,PestiSracok.hu,PestiSrácok.hu,6317,4
108248022589754,Bosch Magyarország,Bosch Magyarország,6185,5
160935777365,bama.hu - a baranyai hírportál,bama.hu - a baranya megyei hírportál,6049,2
102426795954406,Nobilis Márton,Nobilis Márton,6040,8
506244332746545,TEOL.hu,TEOL.hu,6004,2
293410494975,Republikon Intézet,Republikon Alapítvány,5784,2
203158929827,Beol.hu Békés vármegyei online,Mediaworks Hungary Zrt.,5778,2
147633001941737,kisalfold.hu,kisalfold.hu,5749,2
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,5609,4
308871671705,BAON Bács-Kiskun vármegyei Online,Mediaworks Hungary Zrt.,5480,2
408924035951553,Körforrás,Körforrás,5476,6
320986996098,zaol.hu,Mediaworks Hungary Zrt.,5382,2
296310837699,vaol.hu,Mediaworks Hungary Zrt.,5380,2
1627127484170228,NHC24,Mediaworks Hungary Zrt.,5345,2
107760432613264,Sonline.hu - Somogy közösségi és hírportálja,Sonline.hu - Somogy közösségi és hírportálja,5300,2
125953004085398,Kemma.hu,Kemma.hu,5256,1
100452852734271,Startlap - Vásárlás tippek,Central Médiacsoport Zrt.,5064,4
113375923695023,Fidesz Budapest,Fidesz Budapest,5017,4
258636010813346,Delmagyar.hu,Mediaworks Hungary Zrt.,4994,2
172936669443469,Dunaújvárosi Hírlap - duol.hu,Dunaújvárosi Hírlap - duol.hu,4975,2
106280224056208,Gelencsér Ferenc,Momentum Mozgalom,4800,1
1215492498464496,Angyal Károly,Angyal Károly Tibor,4648,4
142116653162328,Márki-Zay Péter,Márki-Zay Péter,4576,8
105502298248126,Civilek Infó,Kövess minket 2022 Kft.,4549,2
129255963785124,Heol.hu,Heol.hu,4526,2
136387873164491,Csárdi Antal,LMP - Magyarország Zöld Pártja,4515,4
237088069704442,Kósa Ádám,"Adam Kosa, Member of the European Parliament",4488,1
113043410066839,Momentum Zala,Momentum Mozgalom,4406,2
105774734948091,Hungarian Conservative,Hungarian Conservative,4377,10
76748198685,Budapest Pride,Budapest Pride,4133,3
100905288315705,Jelen hetilap,Liberty Press Kft.,4004,1
1237616006358749,Kékes Online,Kékes Online,3999,7
311123672734164,MKKP Nógrád megye,Magyar Kétfarkú Kutya Párt,3976,3
108395900927334,Kovács István,Kovács István Megafon,3872,1
101743755608675,Batthyány Lajos Alapítvány,Batthyány Lajos Alapítvány,3809,1
430246420380967,Mirkóczki Ádám,Mirkóczki Ádám,3704,1
111011748401165,Washington Kane,These ads ran without a disclaimer,3691,1
115295915203476,Európa Pont,Európai Bizottság Magyarországi Képviselete,3687,3
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,3627,4
386132578063762,Balaicz Zoltán,Balaicz Zoltán,3582,3
109565208474856,Startlap - Utazás tippek,Central Médiacsoport Zrt.,3496,3
1788976674749685,Törő Gábor,Törő Gábor,3285,7
149061108240,Kocsis Máté,Fidesz,3224,2
1767688026844895,Zalaegerszeg Megyei Jogú Város,Zalaegerszegi Televízió és Rádió Kft,3216,2
170187966339475,Life.hu,Mediaworks Hungary Zrt.,3179,2
256032748317057,Színes Erzsébetváros,Színes Erzsébetváros,3129,1
103141961544400,Future of Debrecen,Future of Debrecen Egyesület,3120,6
127539005484626,Very Important Planet,thevip.hu,3012,2
221761091331222,Danube Institute,Danube Institute,2931,9
1408906262689093,Nyitrai Zsolt,Fidesz,2768,3
270300439972751,Szemlélek,Szemlélek Alapítvány,2756,3
35634348348,Greenpeace Magyarország,Greenpeace Magyarország,2657,2
162344823835042,atlatszo.hu,atlatszo.hu,2648,3
264210363649459,Élő Norbert,Élő Norbert,2631,2
1059773170712510,Őri László,Dr. Őri László Szabolcs,2550,2
881398955358662,Mándi László,Mándi László,2503,1
161746613987047,Állampolgári Bizottság az Emberi Jogokért,Állampolgári Bizottság az Emberi Jogokért,2471,4
122553474422895,Vodafone Magyarország Alapítvány,Vodafone Magyarország Alapítvány,2456,1
85568463466,Mérce,Mérce,2328,10
212722959678568,Szepesfalvy Anna,Szepesfalvy Anna,2272,2
184922004946258,Horváth Csaba,Budapest Főváros XIV. Kerület Zugló Önkormányzata,2205,2
101897961290159,Momentum XVIII. kerület,Momentum Mozgalom,2174,3
105426960813144,Gergely Bálint,Momentum Mozgalom,2172,1
344967909393503,Nagy Bálint,Fidesz,2148,2
14792493292,Magyar Kétfarkú Kutya Párt,Magyar Kétfarkú Kutya Párt,2137,4
113684438795574,Párbeszéd Magyarországért,Párbeszéd Magyarországért,2108,3
581800425838191,Scruton,Scruton,2024,2
473556426002468,Fogászat Relaxációban,Relax dental center,1967,1
108144665013496,Makronóm Intézet,Makronóm Intézet,1963,1
101470803260089,HAB ad,HAB Advert Kommunikációs Ügynökség Kft.,1948,2
126539424061030,Háttér Társaság,Háttér Társaság,1941,1
206829842043,Rétvári Bence,Rétvári Bence,1941,2
103591687668484,Zag Gábor,Demokratikus Koalíció,1918,1
110056758082933,Mihálffy Béla,Béla Mihálffy,1796,2
1435049493448120,Pintér Tamás,Pintér Tamás,1749,1
100924535415577,EgerInfo,EgerInfo,1732,2
104416498264707,Jánosi Zoltán,Jánosi Zoltán,1656,2
1414914711910662,Berg Dániel,Momentum Mozgalom,1631,1
268042136672212,Századvég,Századvég Közéleti Tudásközpont Alapítvány,1604,1
106072821290123,"Rigó Balázs, alpolgármester - Tatáért",Rigó Balázs,1587,3
105967164071611,Nagy Balázs Szemere és Ganztelep,Nagy Balázs István,1580,2
107123677458699,Külpologika,Tamás Novák,1488,2
247563431962015,tiszatajonline.hu,Tiszatájonline.hu szerkesztősége,1481,1
1926735160968885,Válasz Online,Válasz Online,1480,1
106963942072063,Halász Noémi,Halász Noémi,1415,3
1848441158737473,Szegeder.hu,Szegeder.hu Alapítvány,1396,3
205283042840010,Főtaxi,These ads ran without a disclaimer,1298,1
1867333200197695,Messer Hungarogáz,These ads ran without a disclaimer,1296,1
490177777659085,Vác és környéke,Vác és Környéke,1287,2
409185932794784,MKKP Csepel,Magyar Kétfarkú Kutya Párt,1278,3
189020783523,Mathias Corvinus Collegium - MCC,Mathias Corvinus Collegium Alapítvány,1262,1
121473185203592,MKKP Békés megye,Magyar Kétfarkú Kutya Párt,1247,3
405298489590087,Fidesz Gödöllő,FIDESZ Magyar Polgári Szövetség,1235,1
520804294719829,Trippon Norbert,Dr. Trippon Norbert,1211,1
105140281027554,Hírnyolc,Hírnyolc,1206,2
356583437751487,EU Climate Action,These ads ran without a disclaimer,1202,1
567351656665253,Varga Zoltán,Varga Zoltán Imre,1171,1
227133307383315,zsido.com,EMIH Magyar Zsidó Szövetség,1162,2
106653584273778,Mi Hazánk - Kecskemét,Faragó Dániel,1158,1
202099276507678,24.hu,24.hu,1152,2
103958195694263,Fazekas Csilla,Csilla Fazekas,1151,1
2068340643210198,MKKP Baja,Magyar Kétfarkú Kutya Párt,1144,3
560525343980775,Index.hu,Index.hu,1134,1
104352305708088,Elemi.hu,Elemi.hu,1115,1
2257104034609538,Mirkóczki Zita,Mirkóczki Zita,1094,1
1502745060010732,The European Conservative,European Conservative,1091,1
164978926850719,Kommentár folyóirat,Kommentár folyóirat,1064,1
320645820787,Haszon magazin,Haszon magazin,1027,2
100336789517554,"Mi Otthonunk, Mi Bolygónk Környezetvédelmi Alapítvány","Mi Otthonunk, Mi Bolygónk Környezetvédelmi Alapítvány",1014,1
104958058734636,Bekezdések,Nagy Áron,987,1
103758242266301,Boldizsár Tamás,Boldizsár Tamás,983,1
375972093010817,Turgonyi Dániel,Turgonyi Dániel,973,2
102203505677256,Fenntartható Városok,Fenntartható Közösségek Központja,966,2
222935035147780,moszkvater.com,moszkvater.com,966,3
104594918109266,Magyarország Ügyészsége,Magyarország Ügyészsége,963,1
176838269632977,Agreena,These ads ran without a disclaimer,916,1
157678061062231,LMP Pestszentlőrinc - Pestszentimre,LMP - Magyarország Zöld Pártja,905,1
103757668193224,Szabad Tatabánya,Szabad Tatabányáért Egyesület,900,1
111861546845910,Fidesz I. kerület,Fidesz,881,1
143382602349078,Kiss László,Kiss László,874,1
132565735893,Policy Solutions,Dr. Bíró-Nagy András,870,1
438674070213065,Magyar Állampapír,Magyar Állampapír,867,1
190351228197909,Supka-Kovácsné Holzhofer Tünde - Momentum,Supka-Kovácsné Holzhofer Tünde Gabriella,851,1
245094455536925,FOUR PAWS,These ads ran without a disclaimer,829,3
694941900537141,Ágh Péter,Fidesz,823,2
101866761388852,Szalay Kornél Géza,Szalay Kornél Géza,807,1
421262681731198,Vasarnap.hu,Kovács K. Zoltán Alapítvány,802,2
1065713933504228,Új Egyenlőség,Új Egyenlőség,790,2
585095911522471,"MKKP - Baranya megye, bevéve Komló",Magyar Kétfarkú Kutya Párt,783,1
108854513993720,Derda Ádám,Ádám Derda,782,1
103492610994760,Tetlák Örs,LMP - Magyarország Zöld Pártja,736,1
101040961353702,Temesvári Szilvia,Temesvári Szilvia Benedetta,722,1
240147763965,Baráth András - Gerilla Önéletrajz,These ads ran without a disclaimer,709,1
290353684405462,Mindenszo.hu,Mindenszo.hu,703,1
379962895835805,Nagy Csaba - Vértesszőlős polgármester,These ads ran without a disclaimer,683,2
192197134141523,LMP Miskolc - BAZ megye,LMP - Magyarország Zöld Pártja,666,1
422134944867351,Borsod24,Esélyegyenlőség és Fenntarthatóság Egyesület,586,2
