Location name,Amount spent (USD)
Barisal Division,≤100
Chittagong Division,236
Dhaka Division,442
Khulna Division,≤100
Rajshahi Division,103
Rangpur Division,≤100
Sylhet Division,≤100
Unknown,≤100
