Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,30165882,9
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,9345517,43
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,8036317,10
92828041744,Sandiaga Salahuddin Uno,Sandiaga Salahuddin Uno,3953237,5
102793242742002,Jaksapedia,JAKSAPEDIA,3314708,34
1357693677594211,A Muhaimin Iskandar,Kebangkitan Bangsa,2568075,10
100889322590952,عطر الكلام,These ads ran without a disclaimer,2535448,2
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,2426470,11
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,2299798,30
101971245965029,Siap Kawal Polri,Kawal Polri,1759080,34
882638978454921,Raja Juli Antoni,Raja Juli Antoni,1273141,5
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,1130723,14
23383061178,Prabowo Subianto,These ads ran without a disclaimer,1011876,1
197545083607941,Harian Kompas,Harian Kompas,974805,34
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,918290,2
417497171919243,Pesona Indonesia,Pesona Indonesia,916295,1
111864151754055,Esensi TV,Esensi Tv,616661,6
1690573611256871,Pemerintah Kota Manado,Bryan Sumilat,554122,6
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,397550,2
104549327891079,Dermawan,Frista Kurniasari,348498,1
397612604060624,ilham mendrofa,ilham mendrofa,337838,3
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,310614,9
642603442612516,Muktar Efendi Harahap,Muktar efendi harahap,299903,6
292939164731691,Relawan Herviano,Relawan Herviano,296534,7
790156511331117,Tempo CekFakta,TEMPO MEDIA GROUP,280537,1
107314345341621,Zakiyuddin Harahap,Zakiyuddin harahap,275267,6
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,225343,7
2275806345802505,Muhammad Bima Januri,Partai Solidaritas Indoneisa,217600,1
104427162506872,Fakta Anies,Fakta Anies,215276,10
106883058905796,Tanda Seru,Tanda Seru,208968,9
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,208671,16
102176125918052,Sahabat Jane,Sahabat Jane,180446,2
678421075696415,Giring Ganesha,Partai Solidaritas Indonesia,178264,1
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",Rohmat Marzuki,173236,6
101428652793656,Readktif,Readktif,167667,6
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,167243,23
100776135899424,Dr. H. Syamsurizal SE MM,Dr. H. Syamsurizal SE MM,148873,3
104622532469179,Populis,Populis,124882,9
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,123709,12
105444038030861,Thai Wah,These ads ran without a disclaimer,118294,2
101355948222111,Golkar Indonesia,Golkar Indonesia,109153,4
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,105344,10
109793991710079,Jane Natalia Suryanto,Jane Natalia Suryanto,103501,1
102305531653467,Suara Perjuangan,Suara Perjuangan,98954,3
113441885019936,Kawan Sigit Raditya,Muhamad Rizqy Mubaroq,97496,1
225743208016201,Grace Anastasia PSI,Partai Solidaritas Indonesia,88310,1
