Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
294998357524107,Deák Dániel,Megafon,316051,4
224274995688487,Bohár Dániel - Riporter,Megafon,290187,4
776079922494181,Apáti Bence hivatalos oldala,Megafon,270590,4
109637397268775,Nyugati Pályán,Splendidea Communications Kft,224821,4
128596180810227,Stefi Déri,Megafon,134083,2
103946674951254,Kötter Tamás,Megafon,110316,2
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,83732,7
503614639975773,Trombitás Kristóf,Megafon,80957,2
1880809845328535,Dobrev Klára,Demokratikus Koalíció,79280,7
543788999005363,ORIGO,Mediaworks Hungary Zrt.,66875,9
191461774219575,hirado.hu,hirado.hu,63639,19
178362315106,European Parliament,European Parliament,60996,12
100299381703981,Ps TV,PestiSrácok.hu,48351,5
108346693873484,Győrffy Balázs,Balazs Gyorffy,46175,5
2221255224761829,Együtt Újpestért Összefogás,Polgári Újpestért Alapítvány,45999,4
298090296092,Orbán Viktor,Fidesz,35893,6
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,35096,5
482780535095319,Budapesti Vállalkozásfejlesztési Közalapítvány (BVK),Budapesti Vállalkozásfejlesztési Közalapítvány,32190,1
1534911313439123,Ripost,Ripost,26739,6
592204747588011,Momentum Mozgalom,Momentum Mozgalom,24323,6
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,24241,3
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,22042,3
447204268797621,RTL.hu,RTL.HU,20280,2
35634348348,Greenpeace Magyarország,Greenpeace Magyarország,19587,10
131283758531,HVG,HVG Kiadó ZRt.,17750,12
248172631940,Mandiner,Mediaworks Hungary Zrt.,17593,4
100505208108482,Budapest Városháza,Budapest Főváros Önkormányzat,17140,2
196431174341272,József Felföldi,József Felföldi,14476,3
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,13934,30
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,13877,65
1869511526651884,Zsigmond Barna Pál,Fidesz,13774,5
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,13619,3
376436808069,Eventim - Ticket Express Hungary,TEX Hungary Kft.,13596,2
100905288315705,Jelen hetilap,Liberty Press Kft.,12516,16
788960034452071,Potápi Árpád János,Potápi Árpád János,11727,2
237088069704442,Kósa Ádám,"Adam Kosa, Member of the European Parliament",11537,1
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,11467,6
106280224056208,Gelencsér Ferenc,Momentum Mozgalom,11124,1
113375923695023,Fidesz Budapest,Fidesz Budapest,10828,5
196523737056247,NESCAFÉ,Nestlé Hungária Kft.,10804,1
109651004719614,Szol24,Esélyegyenlőség és Fenntarthatóság Egyesület,10267,4
147547541961576,Council of the European Union,Council of the European Union,10016,2
851784814892644,Simicskó István,KDNP frakció,9895,1
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,9860,3
112872841638481,Jászberény többet érdemel,Jászságszava,9244,15
109414841321682,Magyar Falu Program,Magyar Falu Program,8974,2
108248022589754,Bosch Magyarország,Bosch Magyarország,8925,8
264517713636590,PestiSracok.hu,PestiSrácok.hu,8654,11
1239893846155692,Tompos Márton,Momentum Mozgalom,8320,2
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,8007,5
1408906262689093,Nyitrai Zsolt,Fidesz,7844,2
104173410954523,Oroján Sándor,Oroján Sándor,7089,2
126539424061030,Háttér Társaság,Háttér Társaság,6717,2
1461534750733248,Schmuck Erzsébet,LMP - Lehet Más a Politika,6495,2
116609705085092,BP18,BP18,6139,3
2309737912651039,Péterffy Attila,Péterffy Attila,6042,1
1237616006358749,Kékes Online,Kékes Online,5904,11
101645666099188,Dr. Besenyi Orsolya  - Jászberény polgármesterjelöltje,Dr. Besenyi Orsolya,5619,13
451844608304228,Metropol,Metropol,5504,2
109844717848217,Klímapolitikai Intézet,Klímapolitikai Intézet,5428,1
345496092135627,Hír TV,Mediaworks Hungary Zrt.,5300,4
103478164920832,Rubicon Intézet,Rubicon Intézet,5207,12
206829842043,Rétvári Bence,Rétvári Bence,4897,3
100452852734271,Startlap - Vásárlás tippek,Central Médiacsoport Zrt.,4891,1
109565208474856,Startlap - Utazás tippek,Central Médiacsoport Zrt.,4810,1
113028273433856,Budafok-Tétény / Közösségre kapcsolva,Közösségre kapcsolva 22,4670,5
876772425797119,Hölvényi György,Hölvényi György,4559,2
142116653162328,Márki-Zay Péter,Márki-Zay Péter,4494,6
102426795954406,Nobilis Márton,Nobilis Márton,4370,4
258636010813346,Delmagyar.hu,Mediaworks Hungary Zrt.,4279,1
308871671705,BAON Bács-Kiskun Megyei Online,Mediaworks Hungary Zrt.,4093,1
102186064905787,Zöld Követ Egyesület,Zöld Követ Egyesület,3981,1
76748198685,Budapest Pride,Budapest Pride,3951,2
105967164071611,Nagy Balázs Szemere és Ganztelep,Nagy Balázs István,3825,3
101028767982783,Ne dolgozz ingyen,PDSZ - Pedagógusok Demokratikus Szakszervezete,3681,2
103141961544400,Future of Debrecen,Future of Debrecen Egyesület,3561,6
85568463466,Mérce,Mérce,3539,14
408924035951553,Körforrás,Körforrás,3435,4
100854821274719,Sajgó György - Momentum,Momentum Mozgalom,3417,1
1215492498464496,Angyal Károly,Angyal Károly Tibor,3339,3
147633001941737,kisalfold.hu,kisalfold.hu,3306,1
102641477991941,bahir.hu - BAHÍR,Zöld Baranya Egyesület,3271,7
172936669443469,Dunaújvárosi Hírlap - duol.hu,Dunaújvárosi Hírlap - duol.hu,3254,1
276554411147,Szabolcs Online,Szabolcs Online,3213,1
134324809941862,Szoljon.hu,Mediaworks Hungary Zrt.,3198,1
748357198613441,DK Terézváros,Demokratikus Koalíció VI. kerület,3174,1
104600127557684,Bónus Éva - Momentum,Momentum Mozgalom,3168,1
160935777365,bama.hu - a baranya megyei hírportál,bama.hu - a baranya megyei hírportál,3113,1
506244332746545,TEOL.hu,TEOL.hu,3072,1
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,3007,1
106274355482522,Nagy Barnabás alpolgármester,Nagy Barnabás Lajos,2969,6
203158929827,Beol.hu Békés Megyei Online,Mediaworks Hungary Zrt.,2942,1
115230488549915,Political Capital (HU),Political Capital (HU),2926,6
107760432613264,Sonline.hu - Somogy közösségi és hírportálja,Sonline.hu - Somogy közösségi és hírportálja,2919,1
161746613987047,Állampolgári Bizottság az Emberi Jogokért,Állampolgári Bizottság az Emberi Jogokért,2918,4
270300439972751,Szemlélek,Szemlélek Alapítvány,2877,3
1920158678081160,Nemzetpolitikai Államtitkárság,Nemzetpolitikai Államtitkárság,2874,1
