Location name,Amount spent (USD)
Adrar Region,≤100
Assaba Region,≤100
Brakna Region,≤100
Dakhlet Nouadhibou Region,≤100
Gorgol Region,≤100
Guidimaka Region,≤100
Hodh Ech Chargui Region,≤100
Hodh El Gharbi Region,≤100
Inchiri Region,≤100
Nouakchott,718
Tagant Region,≤100
Tiris Zemmour Region,≤100
Trarza Region,≤100
Unknown,≤100
