Location name,Amount spent (EUR)
Harju County,1399
Hiiu County,≤100
Ida-Viru County,117
Järva County,≤100
Jõgeva County,≤100
Lääne County,≤100
Lääne-Viru County,≤100
Pärnu County,103
Põlva County,≤100
Rapla County,≤100
Saare County,≤100
Tartu County,261
Valga County,≤100
Viljandi County,≤100
Võru County,≤100
