Page ID,Page name,Disclaimer,Amount spent (PGK),Number of ads in Library
107302577860422,Construct Oceanic Limited,These ads ran without a disclaimer,≤100,1
1096538887134446,Reuters Plus,These ads ran without a disclaimer,≤100,1
115121535188191,Economist Impact events,These ads ran without a disclaimer,≤100,2
