Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
106626487721376,Amazon Europe,Amazon Europe,4230,30
102639461303190,Fair Pay For All,Fair Pay For All,3805,110
186622728032,RSPB,RSPB,3154,149
490007667679401,Hugh James,Hugh James,2644,4
7715002593,UNICEF UK,Unicef UK,2513,21
35671512696,World Animal Protection UK,World Animal Protection UK,1997,148
311627208673,WWF UK,WWF UK,1860,29
7214031395,Oxfam Great Britain,Oxfam Great Britain,1789,148
9250349228,Greenpeace UK,Greenpeace UK,1671,16
569834799727730,National Grid UK,National Grid UK,1406,52
10677003998,Shelter,Shelter,1204,232
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,1156,26
407834355957354,NatWest Business,NatWest Group plc,1144,11
7043497714,Christian Aid,Christian Aid,1141,26
101958682650112,ESG UK,Energy Saving Grants,1076,114
799576543492660,The Week Junior,The Week Junior,1061,57
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,995,21
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),987,7
241312696375349,National Education Union,National Education Union,914,3
7527864602,WaterAid UK,WaterAid UK,881,64
45986010500,Barnardo's,Barnardo's,841,20
104768005247443,Say No To WHO,Say no to WHO,836,5
263162170381168,The Salvation Army United Kingdom and Ireland Territory,The Salvation Army United Kingdom with the Republic of Ireland,824,22
175338329150218,Help For Heroes,Help for Heroes,823,44
121936349543,World Vision UK,World Vision UK,767,56
13047522725,Crimestoppers,Crimestoppers,709,84
117476785190,Save the Children UK,Save the Children UK,679,34
693990677314288,Royal London,Royal London,577,7
177855115588808,The Week UK,The Week UK,546,31
139695000173,Good Energy UK,Good Energy,515,100
1721275931466984,The Reclaim Party,The Reclaim Party,500,10
123027101047606,Pancreatic Cancer UK,Pancreatic Cancer UK,488,12
220543443746,International Rescue Committee - UK,International Rescue Committee UK,478,26
109602554296513,Your Funded Energy Solution,Your Funded Energy Solution,474,17
25749647410,The Labour Party,The Labour Party,421,519
106646172464032,Moz for Mayor,Moz for Mayor,390,15
104255571968810,Save My Vape,Save My Vape,387,22
442816382865338,Social Security Scotland,Social Security Scotland,387,5
246872175166,Action Against Hunger UK,Action Against Hunger UK,383,130
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,357,28
195754307110390,Right To Life UK,Right To Life UK,352,24
23958741368,Southbank Centre,Southbank Centre,347,22
47612991154,Dignity in Dying,Dignity in Dying,339,45
220513170893,Ripple Effect,Send a Cow,334,14
158077247591710,Refuge,Refuge,333,38
103662352102391,Family Debt Help,Family Debt Help,300,4
106205865302441,Just Stop Oil,Just Stop Oil,298,4
274651352565844,Oltco Ltd,Oltco Ltd,298,135
59367068326,The Ramblers,The Ramblers,296,14
112712550420527,Ekō UK,SumOfUs,292,1
102093205997581,Danny Beales for Uxbridge & South Ruislip,London Labour Party,286,13
116302358173151,Срoчные Новoсти,These ads ran without a disclaimer,281,1
212038972186253,Transport for London,Transport for London,278,4
358706239805,Scope,Scope,277,8
1634484040190637,VERSUS,VERSUS,275,1
18933990398,Stonewall,Stonewall UK,270,16
111692181958132,Keir Mather for Selby and Ainsty,The Labour Party,251,27
474613052643462,London Labour Party,The Labour Party,249,17
238394282845251,The Big Issue,The Big Issue,243,2
