Location name,Amount spent (USD)
Aden Governorate,≤100
Al Mahrah Governorate,≤100
Hadhramaut Governorate,≤100
Ibb Governorate,≤100
Sana'a Governorate,≤100
Shabwah Governorate,≤100
Taiz Governorate,≤100
Unknown,≤100
