Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
150331635097423,Servicio Electoral de Chile,Servicio Electoral de Chile,297063,4
314461342013814,Miles Chile,CORPORACIÓN MILES with Facebook ad credits,279498,31
280326368663728,Asociación de Industriales de Iquique,Asociacion de Industriales Iquique,207995,28
104189318481439,Minería y Futuro,Mineria y Futuro,199024,22
105560941738247,Movilizando Chilenos,Movilizando Chilenos,164658,14
1548643738480723,Asistencia Deudores,Asistencia Deudores,162141,10
742589802465506,Reforma la Reforma,Fundación Ciudadanos en Acción,159565,5
356972484624,Gensuite,Gensuite,148048,8
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,119468,8
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,100728,2
8093963076,Techo - Chile,Pago por TECHO Chile con créditos de anuncios de Facebook,88931,4
105798328215264,Asistencia Familia,Asistencia Familia,81056,2
342240665893084,Rojo Edwards,Rojo Edwards,64773,17
101077969210224,Corporación Clúster Minero Región de Antofagasta,Corporación Cluster Minero Región Antofagasta,45833,7
26929188652,El Observatodo,MiVoz.cl,35248,76
103527991214141,Cero DICOM,Cero Dicom,34744,6
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,30000,1
100537472438913,Futuro Madera,Futuro Madera,27421,4
109339288407350,Santuario Quitralco,Santuario Quitralco,25446,1
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,25357,15
756450494522524,Andrés Jouannet Diputado,Andrés Alfonso Jouannet Valderrama,25166,10
101041179311464,Integradora Thinking,Integradora Thinking,24707,6
643513979193133,Unidos por Beatriz,Neuma,22765,10
103030962615298,Chile YAAC,Chile YAAC,21888,7
1445910269057442,Desarrolla Biobío,Roberto Rolando Moreno Arenas,21202,1
78239901502,Diario Financiero,Grupo DF,18673,6
100447419569628,Demócratas Chile,Demócratas,18555,38
104224427947088,Circula el Plástico,Metrix,14930,3
968772086505075,Gerardo Espíndola Rojas,Gerardo Alfredo Espíndola Rojas,14422,1
391338058160314,Desafío Chile Sin Basura,Benjamín Jose Cruz Pacheco,13847,2
600661340080888,Municipalidad de Salamanca,Municipalidad de Salamanca,13043,1
101439071476201,Laboratorio Chile - Teva,Laboratorio Chile S.A.,11034,1
181208945236608,Patria Progresista,Patria Progresista,9795,1
1835714886675975,Fundación Plantae,Fundación Plantae,9756,2
239993549715970,Pablo Oliva Parra,Pablo Oliva Parra,8242,1
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,8111,6
486113348433421,Ximena Ordenes Neira,Ximena Ordenes,7224,11
106088671518497,Agustín Iglesias Concejal Independencia,Agustin Ignacio Iglesias Munoz,7216,6
761606963919174,Somos Aclara,Somos Aclara,6618,1
343265652503533,Municipalidad de Puchuncaví,Ilustre Municipalidad de Puchuncaví,6400,1
266574477169217,Ciudadano Videla Diputado,Elias Vaca Sanchez,6369,1
1257818931046767,Azerta Chile,Azerta,6322,2
101326581302605,Desafío 10X,Fundación 10X,5911,2
115883738043634,No A Ciclo,No a Ciclo,5675,7
239724839481005,Municipalidad de Vicuña,Brecha Digital Consultores,5284,9
1643674159197342,Corporación Municipal de Rancagua,Cormun,5179,10
198921630648476,Vidrios Lirquen,Vidrios Lirquen,5145,2
478976528820583,I. Municipalidad de La Granja,Brecha Digital Consultores Ltda.,4887,5
110405624650830,Chile En La Encrucijada,Juan Antonio Montes Varas,4643,2
173417548106840,Natalia Romero,Natalia Angelica Romero Talguia,4477,1
1539380629490140,Pirque Educación y Salud,Corporación de Salud y Educación Pirque,4275,10
1447342118848920,Universidad Adolfo Ibañez,Universidad Adolfo Ibáñez,4244,1
317209815074690,Diario La Batalla de Maipú,Diario La Batalla de Maipú,4143,4
511206245636926,Matías Walker Prieto,Matías Walker,4031,10
221901754840837,Acciona.Chile,ACCIONA Chile,3780,1
109626371709961,Salmones Austral,Salmones Austral,3370,16
108523631002340,Loreta Villegas- Consejera Regional Aysen,Maria Loreta Villegas Almonacid,3329,4
101579022115580,Javiera Morales Alvarado,Catalina Alexandra Jesse Carrasco Araya,3113,1
1844662035793976,Diputado Mauro González Villarroel,Mauro Daniel González Villarroel,3049,1
226593947367922,Cultiva,Cultiva,3027,1
110309894432662,Gerald Castillo - Concejal Ovalle,Héctor Rene Baeza Olivares,3006,1
2241589689235454,Horacio Lobos Azócar,Horacio Lobos,2999,1
2399125187033318,Concejal Alberto Guerra,Alberto Remiguio Guerra Tolorza,2687,1
115046015881560,Alcalde Marcos Morales Ureta,Marcos Antonio Morales Ureta,2541,1
114202108233453,partidolibertarionuble,These ads ran without a disclaimer,2514,1
107151670642286,Al Aguaite Sin Censura,Maxi Agustin Soto Yañez,2500,1
401014659983460,El Morrocotudo,MiVoz.cl,2482,4
126170624336,Amnistía Internacional - Chile,Amnistía Internacional Chile,2461,2
274390833063043,Cristina Bravo Castro,Cristina Andrea Bravo Castro,2275,2
100169026283245,Smartvoting,These ads ran without a disclaimer,2180,1
108145794246480,El Espectador de Ñuble,El Espectadoor de Ñuble,1939,1
214215822426016,Punto Prensa,Punto Prensa SPA,1830,1
103630311528883,Declara Inteligente,These ads ran without a disclaimer,1817,1
1491268871178504,Curacaví Digital,Leonel Armando Gatica Cardemil,1657,1
109178325387106,coordinadorafeminista8m,These ads ran without a disclaimer,1584,1
101180752297383,Gustavo Benavente Diputado,Gustavo Adolfo Alberto Benavente Vergara,1548,2
307181769365390,El Concecuente,MiVoz.cl,1494,2
588254484649623,Pablo Gonzalez - Concejal,Pablo Andrés González Vega,1478,1
541390972732127,Consejero Regional Rodrigo Vera,Rodrigo Vera Riquelme,1403,1
183517278335266,El Quehaydecierto,MiVoz.cl,1344,2
100509762252,El Rancahuaso,MiVoz.cl,1307,2
207664915915263,El Magallanews,MiVoz.cl,1300,2
827763590574689,Diversifikt Capacitaciones,These ads ran without a disclaimer,1255,1
184630646453529,Ramón Espinoza x Frutillar,Ramón Espinoza,1099,2
102020808805309,Cristian Quilodran Parra,Cristian Quilodran Parra,1088,1
113182225365715,Mi Sanfelipe,Diego Andres Zuniga,1075,1
151676178849005,Felipe Donoso Castro,Felipe Guillermo Donoso Castro,1070,1
145648978807373,El Boyaldía,MiVoz.cl,1017,2
106200561218672,Territorio Constituyente,Territorio Constituyente,998,1
165251946961600,Partido Comunes   Los Lagos,These ads ran without a disclaimer,948,1
279305462598104,T34 Design,These ads ran without a disclaimer,931,1
103788115244726,"Partido Liberal, Región de La Araucanía",Carlos Manuel Fuentes Del Valle,914,1
105363811718691,Vertientes del Sur,These ads ran without a disclaimer,866,2
571150146390856,ADAMA Chile,These ads ran without a disclaimer,794,1
111375463904195,Core Jacqueline Jorquera,Jacqueline Jorquera,755,8
105725594737658,Biosfera Austral,These ads ran without a disclaimer,637,3
123177772408144,Luis Améstica Concejal de Coihueco,Luis Alberto Améstica Ponce,580,1
553717067994412,El Nortero,MiVoz.cl,477,1
211625929000469,Jaime Escudero,Jaime Escudero,288,7
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,220,2
1575217122560418,Juan Ramón Godoy,Juan Ramón Godoy,203,9
459647144845981,Rutaazul,These ads ran without a disclaimer,173,1
316056528999754,Periodistas x el planeta,These ads ran without a disclaimer,161,10
106580054753486,Krist Naranjo Gobernadora Independiente Región  De Coquimbo,Krist Pia NIcole Naranjo Peñaloza,≤100,1
102849779369109,Cursos-digitales-online,These ads ran without a disclaimer,≤100,1
112343646991977,te_cuento_mi_viaje_,These ads ran without a disclaimer,≤100,1
102354289057608,Por la salud de ellas,These ads ran without a disclaimer,≤100,1
109500132001967,Páginas con Historia,These ads ran without a disclaimer,≤100,1
306232446505213,Noches de Ciberseguridad,These ads ran without a disclaimer,≤100,1
101801685891012,Revista Knowable,These ads ran without a disclaimer,≤100,2
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,2
771396802912674,Bain & Company,These ads ran without a disclaimer,≤100,1
103310682653339,Uwa,These ads ran without a disclaimer,≤100,1
108269868283977,Audiohistorias de Israel,These ads ran without a disclaimer,≤100,1
111967013731903,Goldwind,These ads ran without a disclaimer,≤100,1
347265340270,Architecture Competitions,These ads ran without a disclaimer,≤100,1
1243388392422876,Oxfam en Centroamérica,These ads ran without a disclaimer,≤100,1
310943025606302,World Cancer Day,These ads ran without a disclaimer,≤100,2
211454462257570,International Hockey Federation (FIH),These ads ran without a disclaimer,≤100,1
