Location name,Amount spent (EUR)
Aveiro District,366
Azores,151
Beja District,≤100
Braga District,476
Braganca,≤100
Castelo Branco District,103
Coimbra District,237
Faro District,269
Guarda District,≤100
Leiria District,246
Lisbon District,1371
Madeira,143
Portalegre District,≤100
Porto District,1017
Santarém District,221
Setúbal District,487
Unknown,≤100
Viana do Castelo District,126
Vila Real District,≤100
Viseu District,164
Évora District,≤100
