Location name,Amount spent (EUR)
Abruzzo,838
Aosta Valley,≤100
Basilicata,347
Calabria,1091
Campania,3585
Emilia-Romagna,2919
Friuli-Venezia Giulia,671
Lazio,6581
Liguria,1127
Lombardia,12325
Marche,938
Molise,201
Piedmont,2499
Puglia,2532
Sardinia,1025
Sicilia,2869
Trentino-Alto Adige,580
Tuscany,2204
Umbria,599
Unknown,≤100
Veneto,2252
