Location name,Amount spent (USD)
Abkhazia,≤100
Adjara,322
Guria,≤100
Imereti,349
Kakheti,≤100
Kvemo Kartli,126
Mtskheta-Mtianeti,≤100
Racha-Lechkhumi and Kvemo Svaneti,≤100
Samegrelo-Zemo Svaneti,208
Samtskhe-Javakheti,≤100
Shida Kartli,166
Tbilisi,1503
Unknown,≤100
