Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,25948534,6
54779960819,United Nations,United Nations with Facebook Ad Credits,7613857,3
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,5422657,87
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,3562480,3
197545083607941,Harian Kompas,Harian Kompas,3315087,84
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,3100502,43
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,2300148,15
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,1530828,20
1419236281714929,Andrei Angouw,Bryan Sumilat,1479849,1
101960622677350,E-KTA Partai Golkar,Yayasan Golkar Institute SPKP,1153486,11
110090765246136,Yanti Airlangga,Yayasan Golkar Institute SPKP,1152253,5
102262302515901,Henry Indraguna,Ananda Puja Wandra,1025741,4
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,772518,17
108308008686834,G24 Golkar Jabar,Yayasan Golkar Institut SPKP,642332,3
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,583805,24
102122622640795,Catatan Menko Airlangga,Yayasan Golkar Institut,578769,2
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,512855,48
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,509906,4
100395159482292,Bizhare Securities Crowdfunding,These ads ran without a disclaimer,398183,3
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,369786,2
103110502426027,Jatim Dukung Ganjar,Ganjar Nusantara Indonesia,349444,15
105124862343150,G24 Golkar Jateng,Yayasan Golkar Institut SPKP,330285,4
1959960104257176,Ariyo Bimmo,Partai Solidaritas Indonesia,321054,1
105621692292591,G24 Golkar Sulsel,Yayasan Golkar Institut SPKP,316618,5
1690573611256871,Pemerintah Kota Manado,Bryan Sumilat,300086,1
102981496004696,Relawan Sedulur Nafa Urbach,Siti Rospeni,277665,15
342449962923657,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,272739,5
1033193516732257,Jabar Dukung Ganjar,Ganjar Nusantara Indonesia,231368,6
109614491898151,G24 Golkar NTT,Yayasan Golkar Institut SPKP,216796,3
106659018854198,G24 Golkar Jatim,Yayasan Golkar Institut SPKP,214362,2
107087892161368,G24 Golkar Sulut,Yayasan Golkar Institute SPKP,193015,3
109421458610554,G24 Golkar Riau,Yayasan Golkar Institute SPKP,187334,5
101203454841155,Kota Kite,Prayogo,176626,4
106074385580593,G24 Golkar Banten,Yayasan Golkar Institut SPKP,172619,5
110952238516382,Kiki Daliyo,Juniar Dwi Harianto,172194,3
100738338510838,Bangkitlah Indonesia,Iwan Hardiansyah,168937,12
127232094369851,Sayed Abubakar A. Assegaf - Fanspage,Sayed Abu Bakar Abdullah,164425,6
103610389181419,G24 Golkar Jambi,Yayasan Golkar Institut SPKP,162638,9
102331445974678,G24 Golkar Kalbar,Yayasan Golkar Institut SPKP,155428,6
104317482149268,DPRD Provinsi Jawa Timur,Dinni Anggraeni,150969,4
100248349384577,Jateng Dukung Ganjar,Ganjar Nusantara Indonesia,149639,4
