Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
177072498997234,NSW Electoral Commission,NSW Electoral Commission,8850,87
119246428679,NSW Labor,NSW Labor,5428,160
44701328033,NSW Liberal Party,"Liberal Party of Australia, NSW Division",5344,46
682268945137255,Chris Minns,Chris Minns MP,5213,15
532962446729390,Australian Families,Department of Social Services,4399,49
213476079972,Essential Workers Deserve Better,Mark Morey,2317,60
156271657717715,Nature NSW,Nature Conservation Council of NSW,2219,103
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,2111,33
192946087555045,Insurance Council of Australia,Insurance Council Australia,2086,2
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,2079,153
105228161893855,Climate 200,Climate 200,1870,66
350996037887,Beyond Zero Emissions,Beyond Zero Emissions,1868,64
76212817063,CARE Australia,CARE Australia,1549,28
101589645013040,Thrive by Five,Thrive By Five,1469,20
308746806571901,Advance Australia,Advance Australia,1347,80
10113538711,WWF-Australia,WWF-Australia,1243,6
280130718768016,Public Service Association of NSW,Public Service Association of NSW,1236,36
24495551981,The Greens NSW,The Greens NSW,1235,58
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,1103,10
1776727752614025,Glencore,Glencore Australia,1078,8
234642499897373,Fire Brigade Employees' Union (FBEU),Fire Brigade Employees Union,1006,6
89794331215,Oxfam,Oxfam Australia,981,79
447447719391089,Health Care Providers Association,Health Care Providers Association,980,8
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,924,12
200480966638039,Supremacy 1914,These ads ran without a disclaimer,883,1
494820897261439,Bank Australia,Bank Australia,843,45
105931422364976,Jacqui Scruby,Jacqui Scruby,801,46
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,781,7
492074414587353,Judith Hannan - Independent for Wollondilly & The Southern Highlands,Judith Hannan,773,37
92824008332,Plan International Australia,Plan International Australia,751,15
182564410468,Australia for UNHCR,Australia for UNHCR,750,149
8422338499,The Wilderness Society,The Wilderness Society,721,88
352953834815624,Jason Wood MP,Jason Wood MP,671,11
44295826958,Australian Marine Conservation Society,Australian Marine Conservation Society,661,3
106572145637277,Helen Conway for North Shore,Helen Conway,645,8
101013236196328,Victoria Davidson for Lane Cove,Victoria Davidson,586,19
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,585,32
101934832754638,Joeline Hackman,Joeline Pty Ltd,580,8
68280472472,Queensland Conservation Council,Queensland Conservation Council,539,9
328641501156991,United Workers Union,United Workers Union,524,1
205327792883589,Stuart Robert MP,Stuart Robert MP,491,7
107322365607487,SA Pulse Check,South Australian Opposition Leader,474,20
332509390785960,Angie Bell MP,Angie Bell MP,457,2
453750595056,Cancer Council NSW,Cancer Council NSW,377,51
1407148622837316,Empowered Communities,Empowered Communities,376,17
708298282615442,Ted O'Brien MP - Federal Member for Fairfax,Ted O'Brien MP,374,10
362805317148988,Keith Pitt,Keith Pitt,361,3
1534982756793690,Foodvisor,These ads ran without a disclaimer,359,5
157812980921536,Environmental Defenders Office,Environmental Defenders Office,338,52
231341250224498,Australian Ethical Investment,Australian Ethical Investment,337,13
105030398377778,Renew CQ - Australian Conservation Foundation,Australian Conservation Foundation,334,1
149648047339,Save the Children Australia,Save the Children Australia,334,21
125812604095801,Invasive Species Council,Invasive Species Council,334,143
345960425540557,The Climate Council,The Climate Council,331,22
10852627380,World Animal Protection Australia,World Animal Protection Australia,331,10
111810787803576,Emergency Action Alliance,Emergency Action Alliance Limited,325,14
105193414903922,Australian Values,Department of Home Affairs,300,5
845410525497100,Launch Housing,Launch Housing,297,69
120462224723459,NSW Nationals,National Party of Australia - NSW,295,1
145347352187764,UN Women Australia,UN Women Australia,293,5
105348385388237,Senator Babet,Ralph E D Babet,283,6
54879226285,Teach For Australia,Teach For Australia,282,24
879712192044319,Animal Justice Party NSW,Animal Justice Party NSW,281,26
110456094190032,Changing Aged Care,HSU National,279,12
1414406035466037,Jeremy Rockliff,Jeremy Rockliff,277,11
11775531229,The Chaser,The Chaser,263,9
694832627392516,Prime Super,Prime Super,247,167
159487260807787,Tindo Solar,Tindo Solar,236,2
113189828261610,Therese Fedeli - Liberal Candidate for Leppington,"Liberal Party of Australia, NSW Division",219,4
115906901777839,Stuart Ayres,"Liberal Party of Australia, NSW Division",197,5
101915752794492,Julia Little - Labor for Drummoyne,Julia Little - Labor for Drummoyne,197,54
2080670615483977,Verve Super,Verve Super,191,4
329777267205680,ACT Government,ACT Government,190,8
157481181070130,Indigenous Employment Australia,Access,188,69
710266392358023,Future Super,Future Super,188,5
495942030479550,Electoral Commission of South Australia,ECSA,186,1
22936848857,Institute of Public Affairs,Institute of Public Affairs,186,4
102735262506370,Amanda Findley for South Coast,The Greens NSW,182,27
172094012830551,Australian Paralympic Team,Paralympics Australia,180,9
105084998845350,BPH Energy,BPH ENERGY LTD,175,66
504855933190931,Time for Change - Change Aged Care,United Workers Union,175,47
129209787133659,NSW Nurses and Midwives' Association,NSW Nurses and Midwives' Association,174,15
206540052690401,Jean Hailes for Women's Health,Jean Hailes for Women's Health,172,18
104180525925926,Fair Australia,Advance Australia,171,2
2383045228374491,CPAC Australia,Conservative Political Action Network Ltd,167,19
409073242479531,Mornington Peninsula Shire,Mornington Peninsula Shire,167,6
101929529433523,Dominic King - Greens for Oxley,The Greens NSW,160,10
852683904851466,Lyndal Howison - Labor,NSW Labor,154,20
67258704085,"The University of Newcastle, Australia","The University of Newcastle, Australia",148,6
655173787829512,National Zakat Foundation Australia,NATIONAL ZAKAT FOUNDATION INCORPORATED,148,207
108132532190868,Ciara Denham - Greens for Tweed,The Greens NSW,147,16
519600288380581,METRONET,METRONET,147,96
1391345791086871,Jason Yat-sen Li MP,JASON YAT-SEN LI,146,95
1300759363397798,Terry Young MP,Terry Young MP,145,4
103217184488035,Kobi Shetty - Greens candidate for Balmain,The Greens NSW,142,10
511733382217797,Central Coast Greens,The Greens NSW,137,32
241084866088631,Adam Guise – Greens for Lismore,The Greens NSW,135,21
555628917805267,Janelle Saffin - Member for Lismore,NSW Labor,133,3
1501550403427903,Senator Anthony Chisholm,Senator Anthony Chisholm,133,6
102311152687373,Michael Pilbrow - Labor for Goulburn,Michael Pilbrow - Labor for Goulburn,133,6
100356216050100,Family First Party Australia,Family First Party Australia Ltd,131,6
275866669090583,South Australian Liberal Party,South Australian Liberals,131,4
110735624830301,Tim James MP,"Liberal Party of Australia, NSW Division",129,3
106680295615142,Mohit Kumar - Liberal Candidate for Riverstone,"Liberal Party of Australia, NSW Division",127,3
113589141564582,Matt Cross - Liberal Candidate for Davidson,"Liberal Party of Australia, NSW Division",126,1
316480331783930,Australian Unions,Australian Unions,123,9
100492139310916,Australian Assange Campaign,Australian Assange Campaign,123,3
148322645565800,Andrew Wallace - LNP Federal Member for Fisher,Andrew Wallace MP,123,3
186985648081724,Mark Butler MP,Mark Butler MP,119,2
801533023293160,Binary,Gender Awareness Australia,117,30
102432805837895,Ethan Hrnjak for Wakehurst,The Greens NSW,117,9
180602885468074,Northern Land Council,Northern Land Council,116,2
110106958316248,Andrew Charlton MP,Andrew Charlton - Labor for Parramatta,111,14
320615781475350,Study Canberra,ACT Government,110,1
103809454552495,Philippa Scott - Labor for Balmain,Balmain Labor Campaign,106,2
540911505996048,Steve Dimopoulos MP,Steve Dimopoulos MP,106,1
104946487519114,Hon Nick Goiran MLC,Office of Hon Nick Goiran MLC,103,1
165242077409311,Australian Automobile Association,Australian Automobile Association,103,5
397307097023253,Justine Elliot MP,Justine Elliot MP,103,1
112616948322135,Luke Sikora - Liberal Candidate for South Coast,"Liberal Party of Australia, NSW Division",102,3
161854162881,Greenfleet,Greenfleet,102,14
280996218747910,Tim Richardson,Tim Richardson,≤100,8
655944151127130,SBS Cantonese 廣東話節目,Special Broadcasting Service,≤100,24
726565307466774,Peta Murphy MP Federal Member for Dunkley,Peta Murphy MP Federal Member for Dunkley,≤100,2
191570179167,Catherine Hamlin Fistula Foundation,Catherine Hamlin Fistula Foundation,≤100,11
173168582700205,SBS中文,SBS Mandarin中文普通话,≤100,14
760144500853551,Rory Amon - Putting Pittwater First,Rory Amon,≤100,12
192024967484180,Madman Films,These ads ran without a disclaimer,≤100,3
105207065280736,South Aussies For Animals Inc - SAFA,Geoffrey J Russell,≤100,1
102453932266472,Aaron Violi MP,Aaron Violi MP,≤100,9
108988681832210,Karen Freyer,Karen Freyer for Vaucluse,≤100,6
1606513883009154,Kerrynne Liddle - Liberal Senator for SA,Kerrynne Liddle - Liberal Senator for SA,≤100,3
100314522404427,Andrew Willcox MP,Liberal National Party of Queensland,≤100,4
