Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
12860228293,Politiken,Politiken,10505,5
26458152911,SOS Børnebyerne,SOS Børnebyerne,9378,19
633648073469576,Folketingets EU-Oplysning,Folketingets EU-Oplysning,8782,52
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,7147,56
65929129383,Røde Kors,Røde Kors,5874,23
59143726810,Psykiatrifonden,Psykiatrifonden,5461,8
399210657232918,PlanBørnefonden,PlanBørnefonden,3988,30
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,3233,31
867877683280051,Weekendavisen,Weekendavisen,3130,36
101875098313543,Andel,Andel,3047,25
748887235210811,Obton Forvaltning A/S,Obton A/S,2650,15
12787473132,Berlingske,Berlingske,2328,53
105511328705392,HØRT,Børns Vilkår,1806,8
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,1468,1
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,1322,3
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1247,29
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,1237,18
304554445813,Videncentret Bolius,Videncentret Bolius,1235,13
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,1208,8
55365680705,Greenpeace Danmark,Greenpeace Danmark,1165,27
250994288337708,Sex og Samfund,Sex og Samfund,1108,8
133707013355759,Danner,Danner,1007,1
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,981,15
67571270393,Red Barnet,Red Barnet,953,9
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,941,4
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,911,39
182121298931589,Odense Kommune,Odense Kommune,910,8
126543540781090,Ældre Sagen,Ældre Sagen,865,17
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,844,3
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,838,6
