Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
175406365841914,Arnoldo Wiens,Global Agencia,4458500,37
386081914814521,Martin Burt,Martin 2023,3939394,7
1468570519872644,Santiago Peña,PRANA SA,3062044,24
196599783696918,Efrain Alegre,Pedro Efraín Alegre Sasiain,2337662,13
532716330164048,Sole Núñez,Soledad Núñez,1717385,15
266016903502005,Senador Carlos Gómez Zelada,Senador Carlos Gómez Zelada,1294516,2
862862090459595,Seba Villarejo,Juan Sebastian Villarejo Velilla,988456,20
132554373464255,La Nación,Nación Media,937951,13
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,930085,15
309537729651941,JuanMa Brunetti,Global Agencia,820251,16
110447625137045,Pilar Callizo,PautaPY,663608,2
1222077187832207,Gustavo Leite,Gustavo Alfredo Leite Gusinky,630807,4
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,624020,4
102266292553995,Sucia Política,Diego Ricardo Ramírez,514856,5
100617802815343,Orlando Penner Senador 2023,Orlando Penner Dürksen,506600,8
286989224667281,Marito Abdo,Marca Py,487956,3
106257452820864,Tito Saguier,Tito Saguier,484439,2
325540631525675,En La Tecla,En la Tecla,418565,5
111353505103100,Santi Mbatara,Somos Paraguay,404761,13
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,390110,7
1813746978719204,Diputado Nacional Pastor Soria Melo,Pastoremilio Soria Melo,365326,31
105587720883344,Bettina Aguilera,Bettina Rosmary Aguilera Paniagua,365284,4
111701681626785,Dani Fleitas,Katherin Maria Saldivar Espinola,363362,1
100188219465134,Senador Derlis Osorio,Derlis Ariel Alejandro Osorio Nunes,358640,12
406051639796522,Eduardo Zavala,Eduardo Zavala,355841,23
1964503917155087,Stephan Rasmussen,Stephan Rasmussen Gonzales,340764,4
199949073442305,Lilian Samaniego,Adventura,340143,9
108246601026063,Derlis Rodríguez Diputado 2023,Derlis Manuel Rodríguez Baez,334425,7
105796025619350,Tati Giménez Diputado 2023,Patria Querida,320346,14
102684267782773,José Plate Silvero,Creagenz,281385,2
102193762632115,Patricia dos Santos,Patricia Dos Santos,255772,12
263037407490496,Édgar López Gobernador,Christian Guillermo Vazquez Sanchez,247698,3
104096115823278,Tomas Bittar Junta de Gobierno 2023-2028,Tomas Enrique Bittar Navarro,242759,4
102467002671611,Jorge Heisecke,Jorge Heisecke,238397,3
842985112443215,Ulises Quintana,IMAGEN DE GOBIERNO,220726,5
1100381323431017,Wilberto Cabañas,Wilberto Cabanas,220024,13
105787598141250,Ever Rojas Borja,IMAGEN DE GOBIERNO,209551,1
107351575426755,Dani Arce Senador,Victor Daniel Arce Gonzalez,203500,2
297881240653321,Diputado Edgar Acosta Alcaraz,Rosa Teresa Duarte Soto,197732,10
299252357224023,Darío Filártiga Opción 23 Senado,Fiorella Maria Sanchez Capurro,179668,3
2033757383511165,Mario Paz Castaing,Rocio Magali Moreno Vera,175960,6
109071601870453,Leandro Prieto Ruiz,Leandro Jose Prieto Ruiz,173248,2
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,172952,4
110311005122985,Guillermo Sosa,Guillermo Sosa,172222,35
613444678793192,Josías Escobar Concejal 2023,Josía Eliezer Escobar Fernandez,171579,2
827201027312903,César LANDY Torres,PRANA SA,165945,1
114402974588907,Ing. Carlos Sánchez 2023-2028,Victor Hugo Abalos Velozo,149649,3
102171848430562,Dr. Noguera 2023,Jacinto Rafael Noguera Arzamendia,145374,11
106981968505171,Adi Vázquez,Aditardo Vázquez Rojas,143357,11
105902187763083,Edgar A. Colmán - Ministro de la Juventud,Edgar Abdón Colmán Miranda,143290,1
495567100804506,Tito 2023,Federico Rafael Vergara Aguero,141478,4
105031404894363,Carlos Mercado Rotela,Daniel Elieser Mariño Suarez,140331,7
279495618730067,MANUEL RADICE,Manuel Radice,135155,6
124476131441330,Partido Hagamos,Partido Hagamos,132602,1
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,132348,1
106104815567034,Luis Villalba,Cesar Joel Godoy Rojas,132325,4
103759862278474,Victor Miranda Py,Clicnovo,129870,5
1832577620365172,Eusebio Ramón Ayala Senador 2023,Manu Nuñez Franco,129628,5
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,116618,2
102940895895901,Victor Herreros Gimenez,Victor Herreros,115211,2
105061085073585,Florencia Taboada Evreinoff,Florencia Taboada Evreinoff,108225,3
1593908204188878,Arq. Carlos López,Claudio Raul Pezoa Ferreira,106207,2
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,101299,2
1692624097481207,Mujeres GANAR,Comunicá,100962,1
838018169889993,Fernando Ojeda,Fernando Ojeda,98938,3
112866004765581,Taurino González,Elias Escobar Fernández,97259,1
1508684459364082,Tadeo Zarratea,Tadeo Zarratea Davalos,97149,3
107345678780633,Miguel Sosa Cabañas,Miguel Sosa Cabañas,95387,4
1151984808290856,Hugo Portillo,Hugo Portillo,93414,7
106205982201348,Ernesto Concejal,Ernesto Daniel Mareco Martinez,91217,3
107823568693539,Lucas Aquino Senador,Hugo Ildefonso Espinola Ricardo,89896,4
103040788902949,Concertación Nacional 2023,Rocio Magali Moreno Vera,88483,1
104322032314890,Derli Ramón Santa Cruz,Derli Santa Cruz,81776,5
490637354648727,Ing.Juan Carlos Baruja - Gobernador 2018/2023,Juan Carlos Baruja Fernandez,80559,2
109830218400800,Lea Giménez,Lea Raquel Gimenez Duarte,79365,1
107378775349679,Rolando Alvarez Spinassi,PRODUCTORA TOKORRE,73928,1
101163045981244,Ing. Claudio Piatti,Claudio Guzman  Piatti   Ibarra,72259,3
120061519391875,César Paredes,César Paredes,69391,2
1674406235935099,Brunno Nizza,Brunno Nizza,68188,3
103828494451478,Elías Escobar Convencional,Elias Escobar Fernández,67529,1
110426498506779,Javier Martínez,Vanessa Cabrera,64689,6
104595072917349,Gonzalo Carreras,Ezequiel Carreras,60683,5
405176719648043,Dr. César Meza Bría,Esteban Giovanni Fortunatti,59592,1
100265174952816,Cesarito Sosa,César Luis Sosa Fariña,57252,5
1711765125817047,Aldo Florentin,IMAGEN DE GOBIERNO,55623,3
1480402572073746,Esteban Dávalos Diputado X Central,Carlos Sebastian Britez Villamayor,55087,1
613341488786700,Miguel Del Puerto,Miguel Angel Del Puerto Silva,53511,9
321038114702291,Auda Roig,Auda Roig,53319,1
101536148721873,Edu Chamorro,Ruben Zorrilla Fernandez,51890,2
171222730424081,Michel Flores Fernández,Michel Patricio Flores Fernandez,51413,1
111967891694362,Osmar Ferreira,IMAGEN DE GOBIERNO,49676,2
420279778178605,Adelaida Diputada 2023,Adelaida Cantero De Torres,49223,1
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,49109,3
118776213294753,Atenil Paraguay,Atenil Paraguay,47926,1
180074438672628,Somos Noticias,Somos Paraguay,47763,1
107587622053186,Dra. Vivian Santander 2023,Santander Santander Clinica,46909,6
101132102699195,Cecilio Presidente Seccional Nro 5 - 2023,Alejandro Rafael Colman,44187,2
1902370296678570,Carlos Godoy,Carlos Godoy Diputado,43320,3
461660720881072,José Rodríguez,Douglas Mateus Hendges,43290,2
141678063114851,Ruben Velazquez,Dalva Natividad Acosta Vallejos,41565,2
103283125165555,Rodrigo Cabrera Presidente de Seccional,Rodrigo Esteban Cabrera Rios,40266,1
103373961784268,Giani Ramírez,Gianina Beatriz Ramírez Riboldi,40234,2
1492231810942261,Lic. Mauricio Torres,Lic. Muricio Torres,39411,1
1441704549436832,Regina Rios,Regina Rios Irala,36075,1
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,36075,2
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,31818,2
108586158620324,David Godoy 2B,Sandra Gabriela Pereira Benitez,31149,1
106270632061579,Edgar Alejandro Fernandez,Edgar Alejandro Fernandez Garcete,31057,2
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,30653,3
371997603532027,Haciendo Lío,Enciso Rojas Roberto Daniel,30330,1
107224942230939,Luis Sosa,Luis Sosa,29733,1
1098840566826770,Gral. Soto Estigarribia,Jeannette Cuevas,29618,2
103966462488145,Ulises Martínez - Gobernador,Moises Ulises Martinez Benitez,28935,6
728191990526103,Nelson Espinola,Nelson Espinola,28860,2
1073454492740713,Emmanuel Cuevas,Jorge Emmanuel Cuevas Maciel,28114,1
102887709202228,Pedro Mayor Martinez- Candidato a Senador,Antonio Morinigo,27860,2
104010555837250,Buenojarapy,Juan Ramon Bueno Jara,27101,2
1510805942583059,Norma Zarate de Monges,Norma Zarate,26202,1
1575743279360941,Carlos Cáceres Sarubbi Senador 2023,Carlos Agustin Caceres Sarubbi,25904,1
112692571431064,Jaime Samudio,Maria Irismar Armoa Diaz,25287,2
591005821010442,Raúl Latorre,Derlis Becker,25263,1
100528208732843,Arnold Andrés Ramirez,Arnold Andrés Ramirez Rodriguez,25042,2
1594903287420340,Abog. Diosnel Varela,Diosnel Varela Vera,24777,2
118756543324306,Marcelo Rojas,Marcelo Rojas,24402,1
401584390395153,Joselo Pereira,Joselo Pereira,24361,2
952791584824124,Cristhian Ayala - Concejal Departamental Lista 3 opción 7,Miguel Lupiciano Cardozo Contrera,24346,1
285780602032681,Botito Lezcano,Jose Ivan Lezcano,22949,2
102141339262288,Eligio Colmán,Mario Alberto Velázquez Duarte,22397,1
1727280190891954,FRANCE 24 Español,These ads ran without a disclaimer,22347,1
725834240910220,Noticiero Paraguay,Noticiero Paraguay,22270,4
113076310393725,Diana de Smith,Maria Cecilia Smith Villalba,21429,3
105162875597097,Marcelo Bedoya Senador 2023,PLRA,21213,1
1490214351269338,Freddy Franco,Carlos Agustin Sanabria Garcete,19806,3
107012315505583,Silvio Gabaglio Senador.,José Amarilla,19760,3
110616285054050,Esc. Rubén De Felice - Gobernador,Adilio Gabriel Lezcano Caballero,19712,1
2176116945978444,Christian Valdez,Christian Valdez,19204,4
550298315040554,Marcelo Soto,Marcelo Soto,19002,1
1380412252091502,Honor Colorado - San Juan Btta.,Rosa Mariana Vargas Rojas,18782,2
108664565218784,Pame González Concejal 2023,Cynthia Pamela Gonzalez Brizuela,18248,2
106438588789107,Luis Palacios Intendente,Viviano Baez Gonzalez,17855,3
109549034836418,Mariano Finestra Concejal,Silvana Beatriz Arevalos Piñarez,16486,3
110676425107597,Lorena Balbuena - Candidata a diputada - V Departamento Caaguazú,Lorena Balbuena Diputada,16476,2
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,15727,1
113076301637874,Paul Servín-Concejal Departamental,Paul Augusto Servin Vazquez,15679,2
110035698568369,Gustavo Guggiari Senador,Gustavo Adolfo Guggiari Fleytas,15180,1
107869548564725,David Rivas Senador 2023,Hernan David Rivas Roman,15165,1
