Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
122074554119,EU Social,EU Social,155783,1
543788999005363,ORIGO,Mediaworks Hungary Zrt.,130712,13
191461774219575,hirado.hu,hirado.hu,121374,36
286759004682537,Tranzit,Kommentár Alapítvány,102569,1
109414841321682,Magyar Falu Program,Miniszterelnökség,73099,16
248172631940,Mandiner,Mediaworks Hungary Zrt.,72151,11
178362315106,European Parliament,European Parliament,52971,10
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,47102,32
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,44986,5
1534911313439123,Ripost,Ripost,40497,9
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,36284,5
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,35289,3
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,34455,2
537817739693723,Brain Bar,Brain Bar,31032,9
123910440019,Renew Europe,Renew Europe Group,24372,2
451844608304228,Metropol,Metropol,24040,5
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,23602,2
308871671705,BAON Bács-Kiskun vármegyei Online,Mediaworks Hungary Zrt.,21205,8
594088897289853,Alapjogokért Központ,Alapjogokért Központ,21132,13
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,20393,13
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,18628,4
167604093409160,Promenad24,Dél-alföldi Média Centrum Kft.,18554,2
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,18160,3
345496092135627,Hír TV,Mediaworks Hungary Zrt.,17436,3
265672590604606,Makronóm.Blog,Makronóm.Blog,17380,11
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,16735,4
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,15265,40
107760432613264,Sonline.hu - Somogy közösségi és hírportálja,Sonline.hu - Somogy közösségi és hírportálja,14869,3
134324809941862,Szoljon.hu,Mediaworks Hungary Zrt.,14290,5
326763130286,Borsod Online,Mediaworks Hungary Zrt.,14093,3
264517713636590,PestiSracok.hu,PestiSrácok.hu,14020,8
162344823835042,atlatszo.hu,atlatszo.hu,13930,7
139632609385430,LMP Szabolcs-Szatmár-Bereg megye,LMP - Magyarország Zöld Pártja,13110,1
258636010813346,Delmagyar.hu,Mediaworks Hungary Zrt.,12536,3
116905388345518,veol.hu,Mediaworks Hungary Zrt.,12520,3
203158929827,Beol.hu Békés vármegyei online,Mediaworks Hungary Zrt.,11884,3
296310837699,vaol.hu,Mediaworks Hungary Zrt.,11656,3
276466898323,Hajdú Online,Mediaworks Hungary Zrt.,11585,3
447204268797621,RTL.hu,RTL.HU,11528,39
851784814892644,Simicskó István,KDNP frakció,11431,3
108346693873484,Győrffy Balázs,Győrffy Balázs,11278,2
102426795954406,Nobilis Márton,Nobilis Márton,11212,14
172936669443469,Dunaújvárosi Hírlap - duol.hu,Dunaújvárosi Hírlap - duol.hu,10566,2
108248022589754,Bosch Magyarország,Bosch Magyarország,10532,9
423317774385144,Magyar Demokrata hetilap,Demokrata,9900,2
1265353903615539,Oeconomus,Oeconomus,9848,32
131283758531,HVG,HVG Kiadó ZRt.,9789,10
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,9397,5
193640214178356,Gyopáros Alpár,Gyopáros Alpár,9158,3
1237616006358749,Kékes Online,Kékes Online,8744,24
506244332746545,TEOL.hu,TEOL.hu,8744,2
100711304847811,A szomszédja már tudja - Ön is tudja meg,A szomszédja már tudja - Ön is tudja meg,8715,1
320986996098,zaol.hu,Mediaworks Hungary Zrt.,8597,2
276554411147,Szabolcs Online,Mediaworks Hungary Zrt.,8376,2
122922027734811,feol.hu,Mediaworks Hungary Zrt.,8352,2
1627127484170228,NHC24,Mediaworks Hungary Zrt.,8324,2
136387873164491,Csárdi Antal,LMP - Magyarország Zöld Pártja,8315,1
125953004085398,Kemma.hu,Kemma.hu,8132,2
887921287887805,Király Nóra,Király Nóra,7824,3
142116653162328,Márki-Zay Péter,Márki-Zay Péter,7716,23
108271407361251,Transzparens Újságírásért Alapítvány,Transzparens Újságírásért Alapítvány,7551,7
267168140529488,György László,György László,7483,1
160935777365,bama.hu - a baranyai hírportál,bama.hu - a baranya megyei hírportál,7408,2
100609808517630,Drogkutató Intézet,Drogkutató Intézet Nonprofit Korlátolt Felelősségű Társaság,6992,6
103141961544400,Future of Debrecen,Future of Debrecen Egyesület,6897,4
718997391564454,Énbudapestem,Budapest Főváros Önkormányzat,6739,1
102641477991941,bahir.hu - BAHÍR,Zöld Baranya Egyesület,6582,16
490030231058740,444,Magyar Jeti Zrt - 444.hu,6550,6
1302838843158355,Fidesz - Abaúj-Zemplén,Fidesz Abaúj-Zemplén,6410,2
618962048554434,Havasi Gábor,Momentum Mozgalom,6307,2
126893087354793,Európai Parlament,Európai Parlament,6260,6
109734398272339,Dr. Mészáros Lajos,Dr. Mészáros Lajos,6080,1
1239893846155692,Tompos Márton,Momentum Mozgalom,6040,1
103922897650335,Bakos Bernadett,LMP - Magyarország Zöld Pártja,5925,3
147633001941737,kisalfold.hu,kisalfold.hu,5905,2
444813505956441,Hódmezővásárhely Város gyorshír szolgálata,Hódmezővásárhely Megyei Jogú Város Önkormányzata,5815,3
189020783523,Mathias Corvinus Collegium - MCC,Mathias Corvinus Collegium Alapítvány,5784,6
129255963785124,Heol.hu,Heol.hu,5758,2
105774734948091,Hungarian Conservative,Hungarian Conservative,5734,12
1750464258310515,Dukán András Ferenc,Momentum Mozgalom,5493,3
386132578063762,Balaicz Zoltán,Balaicz Zoltán,5467,3
333682340095114,Hende Csaba,Fidesz,5381,1
