Page ID,Page name,Disclaimer,Amount spent (BBD),Number of ads in Library
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,2
110251704784438,The Ashley Lashley Foundation,These ads ran without a disclaimer,≤100,1
106636228870417,"Angela U Carter, Author",These ads ran without a disclaimer,≤100,1
100696586305964,Fine Art Photography Prints by Rico X.,These ads ran without a disclaimer,≤100,1
525421700832365,Protectors of The Wood Adventure Series,These ads ran without a disclaimer,≤100,1
