Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,16356,119
343347583411734,歡樂大東家,These ads ran without a disclaimer,16347,4
110985434861942,啟思民本基金會,啟思民本基金會,12013,4
693907914395620,良杯製所 Oolab,良杯製所 Oolab,9511,3
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,7752,2
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),6889,22
1436850183290438,One-Forty,One-Forty,5523,13
177161918975981,基督教芥菜種會,基督教芥菜種會,5384,36
106801464127093,目目非營利 MUVE NPO,目目非營利,4935,10
368397373312842,游顥,游顥,4752,2
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,4632,6
105864701769057,瑞馳智庫學院,瑞馳智庫股份有限公司,4300,3
850754301947812,鏡新聞,鏡新聞,3092,2
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,芸廷 林,2989,62
158025223269,今周刊,今周刊,2922,7
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,2711,2
104381935820077,南方，寂寞鐵道 On The Train,貝殼放大股份有限公司,2187,7
125386714156073,天使心家族社會福利基金會,天使心家族社會福利基金會,2165,14
101046209392101,新事貸-新鑫特優經銷商,新事貸-新鑫特優經銷商,2071,1
1649523455281990,遠山呼喚,遠山呼喚,1927,6
211730475524462,大陸委員會,大陸委員會,1865,4
103141681121150,城市學,遠見雜誌,1853,2
171759036215066,創世紀不動產教育訓練中心,Micky  Wu,1696,23
104624290080479,張育美,翊斌黃,1455,6
1855418728011324,鏡週刊,鏡週刊,1393,1
104805437969925,JERA 台灣捷熱能源,"JERA Energy Taiwan Co., Ltd.",1200,1
191690867518507,江啟臣,江啟臣,1180,3
104959119850676,轉角國際 udn Global,轉角國際 udn Global,1135,2
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,1129,1
383894332404945,陳慶齡 新竹市議員,晧瑀 吳,1073,2
235679595900,民視新聞,民視新聞,1068,5
1537741526464370,桃園市議長邱奕勝,奕勝 邱,1067,4
127628276929,天下雜誌,天下雜誌,1060,7
108696572024879,民視嘎哩供,民視新聞,1042,4
213646928757562,梁為超,市議員梁為超粉絲團,1037,3
110699089014688,三立新聞,三立新聞,1028,3
322447507832934,文茜的世界周報 Sisy's World News,文耀胡,1018,1
2199675410320212,台灣制憲基金會 TNC,台灣制憲基金會 TNC,905,3
583748405017728,江怡臻,怡臻江,828,2
1629474157289221,小牛頓,小牛頓科學教育有限公司,799,6
1487218698275407,南門書局二店-網路特價書店-也有實體店面，價格親民，誠信可靠的老店。（師友文化）,玉河 孫,790,2
170671044596,天主教善牧基金會,天主教善牧基金會,761,14
390569611008641,願景工程基金會 Vision Project,願景工程基金會,748,17
154631861234059,吳秉叡,吳秉叡,746,3
104013138750678,翁震州,震州 翁,745,4
102943834507641,立法委員 陳椒華,時代力量,678,2
239512030682497,第一手星聞,民視新聞,645,3
679518422104905,民視全球新聞,民視新聞,642,4
226660410787355,民視體育新聞,民視新聞,641,3
194832457212,天下文化,天下文化,638,1
175549807657,台達基金會,台達基金會,627,2
148513668543221,地球公民基金會,地球公民基金會,563,5
201107280815936,潔淨學-不咬手潔淨體貼,永勝 許,557,4
296199430542790,何志偉,志偉 何,545,2
219315794887869,聯合報,聯合報股份有限公司,534,2
2430390413849261,奕綸有限公司,京昀,533,1
215213505975,FUNDAY英語教育,FUNDAY英語教育,530,1
123082847747496,婦女救援基金會,財團法人台北市婦女救援社會福利事業基金會,513,2
286487218798,遠見雜誌,遠見雜誌,502,3
436843193180529,Unipapa,Unipapa,494,11
354149841356884,哈本咖啡 Happen Coffee,林奕丞,420,11
432445257544169,Global City Community,These ads ran without a disclaimer,399,10
1466476516978500,花現彰化-彰化縣政府新聞處,佳欣 蔡,386,2
718362268235135,陳紀衡,紀衡陳,366,1
469433823136537,CSRone永續觀點,CSRone永續觀點,353,2
441685342920785,張廖乃綸,張廖乃綸,333,1
109946254161907,Tommy 獨立理財顧問,詠程 許,325,1
487213414986961,數位外交行動計畫 Digital Diplomacy,Joy  Hu,325,3
1604793293120494,壯闊台灣 吳怡農,壯闊台灣 吳怡農,321,1
1452376615040708,遠雄集團,遠雄集團,307,2
376687563131189,謝衣鳯,衣鳯謝,291,2
1556148131106967,友達永續基金會,These ads ran without a disclaimer,289,2
1962708127351225,國際房產部落客 SuperJullian,Che Hui Chu,279,1
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,266,4
116806840188577,中華民國不動產經營管理協會,中華民國不動產經營管理協會,260,3
496684637111616,陳偉杰 Chen Wei-chieh,偉傑 陳,243,2
218662974825481,王惠美,王惠美,243,1
231000693613150,蘇育德,育德蘇,237,1
281219301931458,蔡其昌,蔡其昌,236,1
229103120461172,汪志冰,志冰汪,235,1
276861822357066,高金素梅(吉娃斯．阿麗),智葟 陳,232,2
125534862174582,法律萬狀通-書狀生成,法律萬狀通-書狀生成,222,2
107162861090654,法律協會-前置協商  更生 清算  免費諮詢,Yaya Lin,212,1
101718182459153,天秤座戰士,Companionship Digital,211,7
1621835121361449,陳超明-阿明哥粉絲團,超明 陳,207,1
162701220453187,新北市議員 陳永福,陳韋任,199,1
111334712256714,勇媽阿惠 - 黃敏惠,勇媽阿惠 - 黃敏惠,196,1
102764756435823,黃柏霖,柏霖黃,195,1
101438659233740,卓越電子報,縱橫加策略公司,169,1
1616764821902568,不敗教主-陳重銘,These ads ran without a disclaimer,162,1
112571907179969,玩霸教育,思揚 蘇,155,1
100440469276192,坐島觀天In the view of Taiwanese,立場新聞-台灣,148,1
103469901828540,挖貝 WaBay,挖貝 WaBay,146,1
359412951284086,啟景國際 KGC - 移民·護照·留學·置產,啟景國際 KGC - 移民·護照·留學·置產,132,1
105742975534267,吳明宜,吳明宜,130,3
1503745219913314,"孫大千Sun, Ta-Chien",宜軒 李,122,2
109358201564879,反廢死Q&A,天恩鄭,111,1
938117856232411,康寧大學,惠玲高,106,1
972132016144408,施佩妤《十年有妤．感恩有您》,施佩妤《十年有妤．感恩有您》,105,1
593374924100942,經濟民主連合,社團法人經濟民主連合,103,1
2142074882525226,張智倫,張智倫,102,1
109750505173191,黃sir開講-黃英學,黃sir開講-黃英學,102,2
101576862144790,工程師看政治,玄超 黃,≤100,1
1385833738386412,徐志榮,嘉玲 詹,≤100,6
1501887220103594,台灣女人連線．台灣女人健康網,台灣女人連線,≤100,1
1645501069043806,科科性別,國立高雄師範大學,≤100,1
1143105075726336,左轉有書 TouatBooks,慧如 張,≤100,1
144181272662168,台南新芽,台南新芽,≤100,1
2180444295361823,松山信義 林柏勛,柏勛 林,≤100,1
673035569401167,育田基金會 Mercyland,財團法人育田社會福利慈善基金會,≤100,2
217802801759737,郭昭巖粉絲團,郭昭巖粉絲團,≤100,1
126826629295751,國際社會主義道路（臺灣） ISA Taiwan,國際社會主義道路（台灣）,≤100,1
195094157238158,好立委 楊瓊瓔,宛儀林,≤100,1
102171452376534,陳財能,陳財能,≤100,1
110858134884421,楊仲傑 潭陽里里長,仲傑楊,≤100,1
267210596804238,啟德機械起重工程-股公司,鈺梅蔡,≤100,1
555448224595231,許立丕後援會粉絲團,立丕 許,≤100,3
124527090974795,李光達 信賴台灣（桃園市議員）,光達 李,≤100,1
237483602952352,黃適卓,適卓 黃,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,2
164769440270830,趙正宇,正宇 趙,≤100,1
829253007099726,張肇良會做事,肇良 張,≤100,2
436202956432960,Technews 科技新報,Technews 科技新報,≤100,1
521176024619313,花輪哥,傑齊 黃,≤100,6
1412247152361279,宇勝環保服務有限公司,These ads ran without a disclaimer,≤100,1
360828050627724,靜唯老師,These ads ran without a disclaimer,≤100,1
106585287727165,花蓮縣原住民陶樸閣合作社,王沈剛竹,≤100,2
100466846248633,AI Mage,These ads ran without a disclaimer,≤100,3
1553668178254881,淨毒五郎 Chef Clean,志強靳,≤100,1
104478515128771,自忠學堂,Kaiwun Lin,≤100,5
127628276929,天下雜誌,These ads ran without a disclaimer,≤100,5
637804576239407,社團法人臺灣雷特氏症病友關懷協會 Rett syndrome,These ads ran without a disclaimer,≤100,1
963067597161275,遠雄綠禾-鹽行國中重劃區,These ads ran without a disclaimer,≤100,1
151405678864363,全民Party,These ads ran without a disclaimer,≤100,1
102794058683578,倡議家,These ads ran without a disclaimer,≤100,1
108266875198970,陳建慶Simon房產大師,These ads ran without a disclaimer,≤100,2
360408823991223,Ĉina Radio Internacia,These ads ran without a disclaimer,≤100,1
492984144218541,Morning Worship Moment,These ads ran without a disclaimer,≤100,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,1
223495844457800,China Plus Culture,These ads ran without a disclaimer,≤100,1
112220134851421,Under the Sisterhood,These ads ran without a disclaimer,≤100,1
17973644177,Global Peace Foundation,These ads ran without a disclaimer,≤100,1
